# object_id cluster_number
615 0
784 0
830 0
893 0
894 0
937 0
946 0
996 0
1058 0
1062 2
1135 0
1136 0
1149 0
1208 0
1227 2
1239 2
1349 0
1435 2
1451 0
1532 0
1536 0
1558 0
1576 0
1586 0
1590 0
1597 0
1606 0
1674 0
1757 0
1761 0
1821 0
1863 0
1923 0
1974 0
2031 0
2215 0
2235 0
2292 0
2407 0
2482 2
2529 2
2563 2
2625 0
2639 0
2648 0
2752 0
2846 0
2874 0
2893 2
3020 0
3055 2
3160 0
3337 0
3354 0
3550 0
3658 0
3916 0
4003 0
4198 0
4386 0
4393 0
4500 0
4566 2
4599 0
4613 0
4668 0
4807 0
4828 2
4891 0
4927 0
4956 0
5018 0
5056 1
5065 0
5079 0
5109 0
5112 0
5150 0
5233 0
5234 0
5237 0
5365 2
5393 0
5440 1
5441 2
5493 0
5501 0
5573 0
5575 0
5586 2
5588 2
5597 0
5603 0
5610 0
5636 2
5660 2
5755 0
5764 2
5795 0
5807 0
5839 0
5845 0
5859 0
5878 0
5880 0
5891 2
5974 0
5984 1
5985 0
5990 0
6040 0
6065 0
6162 0
6173 0
6178 0
6198 0
6226 0
6227 0
6263 2
6290 0
6298 0
6313 0
6320 0
6344 0
6345 0
6433 0
6439 0
6581 0
6585 0
6639 0
6663 0
6690 0
6704 0
6722 0
6747 0
6757 2
6788 0
6870 0
6892 0
6901 2
6902 0
6962 0
6987 0
7163 0
7176 2
7192 0
7243 0
7266 0
7276 0
7282 0
7294 0
7313 0
7334 0
7469 2
7478 0
7494 0
7498 0
7506 2
7514 0
7522 0
7532 0
7535 0
7537 0
7548 0
7570 0
7586 0
7665 0
7700 0
7708 0
7716 0
7717 0
7737 2
7752 0
7776 0
7781 0
7868 0
7871 2
7875 0
7887 0
7899 0
7912 0
7996 0
7999 0
8015 0
8042 0
8072 0
8080 0
8100 0
8102 2
8124 0
8135 0
8160 0
8184 0
8224 0
8225 0
8234 0
8236 0
8309 0
8338 0
8365 0
8417 0
8428 0
8447 0
8488 2
8491 0
8534 0
8564 0
8579 0
8617 0
8684 0
8706 0
8719 0
8721 0
8722 0
8724 2
8744 0
8766 2
8783 2
8865 2
8914 0
9133 0
9194 0
9280 2
9283 0
9308 2
9325 0
9390 0
9415 0
9419 0
9465 0
9468 0
9488 2
9528 2
9532 2
9569 0
9593 0
9648 0
9654 0
9692 0
9746 0
9767 2
9800 0
9884 0
9947 0
10004 0
10019 2
10021 0
10034 2
10052 0
10056 0
10091 0
10114 0
10122 0
10131 0
10199 0
10219 2
10258 0
10259 0
10268 0
10301 0
10373 0
10382 0
10440 0
10447 0
10448 0
10469 0
10472 0
10478 0
10518 2
10521 0
10527 0
10533 0
10581 0
10592 0
10596 0
10603 0
10673 2
10691 0
10695 0
10697 0
10716 0
10736 0
10738 0
10753 2
10783 0
10845 0
10868 0
10880 0
10885 0
10938 0
10954 0
10963 0
10965 2
10986 0
10994 0
11000 0
11019 0
11028 0
11029 0
11030 0
11068 0
11098 0
11118 0
11165 0
11228 2
11298 0
11329 0
11350 0
11358 0
11367 0
11368 2
11387 0
11401 0
11416 0
11420 1
11431 2
11462 0
11463 0
11486 0
11488 2
11526 0
11538 0
11544 0
11546 0
11598 0
11600 0
11615 0
11621 0
11647 0
11675 2
11708 0
11726 0
11774 0
11824 0
11854 0
11866 0
11879 2
11978 0
11987 0
12026 2
12031 0
12150 2
12209 2
12216 2
12223 0
12229 0
12234 0
12242 0
12286 0
12333 0
12374 0
12408 0
12523 0
12626 0
12721 1
12733 0
12743 0
12754 0
12786 2
12841 0
12889 0
12973 2
12976 0
13001 0
13027 0
13098 0
13104 0
13114 2
13162 2
13167 0
13177 0
13265 0
13268 0
13313 0
13331 0
13332 0
13386 0
13399 0
13461 0
13470 0
13511 0
13513 0
13553 0
13567 0
13629 0
13699 2
13706 0
13719 0
13722 0
13757 0
13760 0
13762 0
13774 0
13794 0
13808 0
13834 0
13869 0
13921 0
13988 0
13989 0
14017 0
14026 0
14055 0
14097 2
14146 0
14186 0
14231 0
14232 2
14254 0
14313 0
14314 0
14343 0
14396 0
14477 0
14507 2
14537 0
14572 0
14620 0
14677 0
14691 0
14721 0
14739 0
14800 2
14820 0
14831 0
14841 0
14865 0
14878 0
14885 0
14905 0
14911 0
14931 0
15068 0
15101 0
15113 2
15149 0
15234 0
15272 0
15296 0
15361 0
15381 0
15492 0
15499 0
15509 0
15510 2
15522 0
15558 0
15561 0
15634 0
15733 0
15753 2
15765 0
15774 0
15828 0
15845 0
15848 0
15877 0
15949 0
15956 0
15957 0
15996 2
16038 0
16118 2
16124 2
16143 2
16175 2
16208 0
16216 2
16264 2
16313 0
16315 2
16385 0
16401 0
16440 0
16495 0
16523 2
16565 0
16603 0
16631 0
16641 0
16646 0
16661 2
16679 0
16681 0
16685 0
16722 0
16727 0
16754 0
16793 0
16798 0
16821 0
16827 0
16858 0
16903 0
16940 0
17020 0
17035 0
17067 2
17085 0
17123 0
17134 0
17159 2
17199 0
17213 2
17283 2
17293 0
17361 0
17398 0
17412 0
17471 2
17507 0
17546 0
17610 0
17645 2
17677 0
17700 0
17706 0
17712 0
17716 0
17732 2
17741 2
17809 0
17882 0
17886 2
17924 0
17927 2
18002 0
18013 0
18027 0
18029 0
18032 0
18044 2
18050 0
18062 0
18069 0
18097 0
18103 0
18120 0
18142 0
18196 0
18246 2
18247 0
18265 0
18327 0
18350 0
18360 2
18368 0
18407 2
18568 0
18576 0
18598 0
18608 2
18667 0
18697 0
18808 0
18813 2
18817 0
18964 2
19021 0
19094 2
19168 0
19192 2
19326 0
19354 1
19379 2
19443 0
19603 2
19680 0
19687 2
19692 0
19696 0
19733 2
19749 0
19754 2
19824 0
19857 1
19859 2
19889 0
19895 0
19957 0
19966 2
19990 2
20004 0
20046 0
20051 0
20052 0
20060 0
20132 1
20133 0
20266 0
20276 0
20287 0
20357 0
20366 2
20368 0
20380 2
20523 0
20541 0
20547 0
20556 0
20584 0
20623 0
20652 2
20660 2
20691 0
20701 0
20716 0
20771 0
20788 2
20822 0
20851 0
20877 0
20925 0
21036 0
21050 0
21104 0
21144 0
21176 0
21185 0
21186 2
21193 1
21230 1
21244 0
21274 1
21294 0
21336 0
21340 2
21364 0
21378 0
21390 0
21405 0
21419 0
21446 0
21480 0
21489 0
21540 0
21545 0
21600 1
21601 0
21619 0
