# object_id cluster_number
615 1
830 18
893 24
894 18
937 14
946 14
996 24
1058 16
1062 2
1135 23
1136 16
1208 14
1227 0
1239 3
1349 6
1435 3
1532 1
1536 14
1558 24
1576 5
1586 13
1590 1
1597 24
1606 24
1674 23
1757 18
1761 8
1821 5
1863 8
1923 13
1974 1
2031 6
2215 5
2292 24
2482 3
2529 17
2563 12
2625 5
2639 14
2648 5
2752 14
2846 6
2874 13
2893 7
3055 12
3160 5
3337 13
3354 5
3550 18
3658 18
4003 10
4198 21
4386 14
4393 24
4566 22
4613 13
4807 24
4828 7
4891 24
4927 1
4956 24
5018 24
5056 13
5065 8
5109 8
5112 8
5150 24
5233 10
5234 18
5237 24
5365 3
5393 14
5440 5
5441 3
5493 18
5501 24
5573 10
5575 14
5586 8
5588 2
5597 14
5603 6
5610 1
5636 12
5660 3
5764 7
5795 24
5807 6
5839 24
5845 6
5859 24
5878 16
5880 24
5891 0
5984 6
5985 14
5990 18
6040 14
6173 18
6178 14
6198 14
6226 24
6263 2
6290 14
6298 10
6320 6
6344 18
6345 8
6433 13
6439 24
6581 14
6585 14
6639 1
6663 24
6690 13
6722 24
6747 18
6757 3
6788 24
6870 1
6901 7
6902 18
6962 24
6987 24
7163 13
7176 2
7192 24
7243 24
7266 14
7276 14
7294 1
7313 14
7334 14
7469 12
7478 16
7494 6
7506 12
7514 1
7522 24
7532 1
7535 5
7537 14
7548 5
7570 24
7586 13
7665 24
7700 13
7716 21
7717 13
7737 7
7752 5
7776 6
7781 16
7868 13
7871 15
7887 9
7899 24
7996 14
7999 24
8015 14
8072 24
8080 24
8100 14
8102 7
8124 8
8135 21
8160 24
8184 24
8224 20
8225 24
8234 5
8236 18
8309 20
8338 22
8365 5
8417 5
8447 1
8488 0
8491 24
8534 23
8564 5
8579 24
8617 1
8684 7
8706 24
8719 14
8724 3
8766 7
8783 0
8865 12
8914 24
9133 24
9194 18
9280 7
9283 13
9308 3
9325 10
9390 24
9415 18
9419 9
9465 10
9468 14
9488 12
9528 17
9532 12
9569 13
9593 2
9648 14
9654 16
9692 8
9746 9
9767 12
9800 23
9884 18
9947 8
10004 18
10019 3
10021 24
10034 12
10052 24
10056 24
10091 14
10114 6
10122 18
10131 5
10199 5
10219 0
10258 5
10259 14
10268 6
10301 5
10373 14
10382 13
10440 14
10447 13
10448 1
10469 16
10472 5
10478 9
10518 7
10521 14
10527 18
10581 14
10592 24
10603 14
10673 12
10691 24
10695 5
10697 5
10736 10
10738 1
10753 3
10783 18
10845 24
10868 24
10880 24
10885 18
10938 20
10954 1
10963 18
10965 15
10986 16
10994 1
11000 10
11019 2
11028 24
11029 13
11030 5
11068 16
11098 10
11118 10
11165 16
11228 0
11298 24
11329 16
11350 5
11367 8
11368 15
11387 24
11416 13
11420 1
11431 15
11462 20
11463 14
11486 23
11488 12
11538 23
11544 24
11546 18
11598 8
11600 18
11615 1
11647 24
11675 22
11726 1
11774 1
11824 10
11866 24
11879 3
11987 24
12026 7
12031 24
12150 7
12209 3
12216 3
12223 8
12234 24
12242 14
12286 24
12333 18
12374 6
12408 1
12523 24
12626 20
12721 5
12733 1
12743 24
12754 13
12786 7
12889 14
12973 15
13001 20
13027 14
13098 23
13114 15
13162 3
13167 8
13177 20
13265 24
13268 5
13313 14
13331 18
13332 24
13386 10
13399 10
13461 18
13513 24
13553 24
13567 5
13629 13
13699 0
13706 18
13719 5
13722 24
13757 24
13760 24
13762 24
13774 14
13794 10
13808 1
13834 24
13887 24
13921 14
13988 14
13989 18
14017 24
14026 14
14055 24
14097 2
14231 10
14232 22
14254 1
14313 18
14314 14
14396 24
14477 1
14507 17
14537 5
14572 5
14620 24
14691 20
14721 5
14739 18
14800 22
14820 21
14831 13
14841 23
14865 18
14878 10
14905 1
14911 21
14931 13
15068 24
15101 24
15113 15
15149 8
15234 14
15272 5
15296 10
15361 5
15492 5
15509 14
15510 7
15522 24
15558 9
15561 8
15634 14
15753 2
15765 18
15774 14
15828 14
15877 24
15956 23
15957 18
15996 8
16038 24
16118 4
16124 2
16143 0
16175 15
16216 7
16264 3
16313 24
16315 2
16385 5
16440 14
16495 24
16523 7
16565 24
16603 21
16631 18
16641 5
16646 18
16661 15
16679 5
16681 14
16685 24
16722 5
16727 24
16754 24
16793 10
16798 24
16814 23
16821 14
16827 24
16858 24
16903 1
16940 18
17020 14
17035 24
17067 22
17085 24
17123 20
17134 24
17159 22
17213 0
17283 0
17293 14
17361 24
17412 24
17471 4
17507 14
17546 14
17610 18
17645 7
17677 1
17700 16
17706 24
17712 21
17716 6
17732 15
17741 12
17809 24
17882 24
17886 3
17924 18
17927 12
18002 14
18013 14
18027 24
18029 24
18032 16
18044 3
18050 13
18062 18
18069 14
18103 16
18142 23
18196 14
18246 7
18247 18
18265 8
18327 1
18350 14
18360 22
18407 22
18568 18
18576 1
18598 14
18608 12
18667 23
18697 13
18813 7
18817 13
18964 4
19021 1
19094 2
19168 13
19192 22
19326 18
19354 6
19379 2
19443 14
19603 7
19680 24
19687 3
19692 24
19696 24
19733 0
19749 18
19754 22
19824 1
19857 14
19859 2
19889 14
19895 24
19957 8
19966 22
19990 2
20004 13
20046 24
20051 18
20052 24
20060 21
20132 1
20133 14
20266 5
20357 18
20366 0
20368 2
20380 3
20523 5
20541 6
20547 14
20556 5
20584 24
20623 24
20652 15
20660 12
20701 1
20716 24
20771 24
20788 3
20822 1
20851 13
20877 14
20925 16
21036 16
21050 24
21104 24
21144 5
21176 1
21185 14
21186 3
21193 24
21244 14
21274 1
21294 1
21336 13
21340 2
21364 5
21378 10
21390 10
21405 14
21419 1
21446 18
21480 24
21489 1
21540 24
21545 10
21600 24
21601 1
21619 1
21627 6
21631 3
21698 24
21708 24
21773 14
21836 6
21876 1
21895 6
21910 16
21929 13
21930 12
22040 12
22063 2
22073 14
22127 24
22164 24
22198 5
22241 5
22268 1
22466 7
22510 18
22565 6
22585 2
22644 1
22673 7
22725 23
22754 2
22810 5
22866 1
22877 9
22884 2
22961 5
23060 16
23180 3
23259 13
23271 18
23288 7
23304 3
23348 24
23358 16
23366 23
23369 7
23404 16
23459 3
23521 22
23559 24
23591 15
23600 1
23606 0
23744 7
23745 24
23752 2
23775 24
23781 14
23806 24
23813 21
23992 18
24006 24
24011 5
24052 18
24079 5
24102 23
24166 1
24182 23
24213 8
24237 3
24239 5
24256 10
24263 12
24265 2
24268 14
24384 10
24385 13
24400 8
24439 20
24460 5
24482 14
24492 15
24524 1
24528 22
24559 8
24581 20
24593 1
24661 7
24684 15
24738 7
24741 24
24767 22
24787 13
24822 5
24897 2
24920 18
24936 8
24954 13
25121 15
25127 5
25137 14
25171 5
25191 13
25194 3
25237 5
25256 16
25300 24
25313 21
25447 0
25459 16
25475 7
25526 1
25538 1
25603 13
25607 13
25618 1
25622 5
25625 7
25630 8
25705 7
25716 3
25775 24
25776 3
25781 2
25799 2
25834 13
25862 22
25878 20
25887 24
25912 24
25931 24
25950 24
26037 24
26055 0
26107 24
26122 18
26172 12
26178 10
26191 3
26209 14
26229 13
26256 22
26309 3
26318 5
26402 8
26427 14
26444 1
26454 14
26480 1
26492 3
26507 1
26535 14
26562 22
26573 1
26578 24
26597 5
26609 18
26677 2
26735 14
26752 14
26809 1
26813 8
26816 15
26824 24
26848 16
26852 3
26858 18
26862 13
26878 12
26882 3
26912 6
26946 16
26992 10
27051 10
27131 12
27160 18
27167 16
27209 24
27210 18
27219 24
27240 18
27286 24
27347 14
27349 16
27355 7
27366 5
27378 10
27380 15
27384 24
27398 10
27423 13
27433 1
27440 8
27444 14
27468 16
27500 24
27505 24
27566 24
27623 0
