# object_id x_pix y_pix cluster_number
303 4090.91 246.675 2
333 4012.08 253.775 3
471 4087.81 274.552 2
472 4128.43 274.787 7
491 4127.46 278.255 5
515 4068.05 280.988 2
545 4106.58 285.365 2
564 4142.91 287.502 7
565 4123.82 287.542 2
587 4070.76 290.111 5
612 4063.85 292.966 7
615 4019.69 293.141 3
691 4087.18 301.606 0
738 4189.47 306.642 2
746 4089.21 307.656 2
747 3821.39 307.704 0
780 4186.12 312.41 3
784 4129.22 312.665 7
795 4179.55 314.684 5
805 4044.87 315.71 7
826 4147.07 317.575 2
830 4138.72 317.888 2
838 4131.4 318.443 2
842 4130.34 318.651 2
865 4163.13 320.558 7
882 4042.47 322.362 2
888 4162.11 322.77 7
893 4144.34 323.528 0
894 3804.58 323.588 2
899 3911.92 324.104 4
913 4025.63 325.541 2
929 4155.96 327.18 7
937 4125.72 327.724 0
942 4099.74 328.052 2
946 4144.33 328.663 0
948 4153.29 328.85 2
951 4115.9 328.986 7
987 4151.8 332.826 7
996 3514.34 334.005 0
1003 4154.11 334.284 7
1011 4160.72 334.899 0
1040 4095.6 338.04 7
1058 4144.06 339.512 3
1059 4036.28 339.571 0
1062 4119.18 339.724 4
1074 4078.21 340.753 2
1081 4179.73 340.975 5
1108 4045.88 343.499 7
1110 3260.67 343.732 7
1113 4157.7 343.933 2
1135 4177.23 345.74 2
1136 4180.71 345.82 3
1149 4101.67 346.777 7
1202 4090.01 351.221 7
1208 4179.17 351.63 0
1239 3394.34 354.272 4
1267 4185.12 356.32 7
1272 4113.46 356.989 2
1283 3357.99 357.855 7
1291 4187.51 358.027 2
1300 3179.5 359.036 5
1303 3383.43 359.094 7
1314 4153.72 360.109 7
1341 4156.27 362.97 2
1347 4164.14 363.603 0
1349 4150.01 363.869 7
1358 3604.28 364.582 2
1367 4180.99 365.302 5
1369 4189.38 365.43 0
1375 3760.0 365.965 7
1379 3135.45 366.75 5
1395 4010.52 368.16 5
1398 4166.12 368.432 2
1403 4199.35 368.823 2
1422 4175.84 370.201 5
1435 4185.39 371.538 1
1446 4164.57 372.826 7
1451 4156.82 373.151 7
1474 4134.92 374.622 0
1486 3109.95 376.079 2
1512 3988.55 377.622 3
1526 3077.72 378.936 7
1531 4102.58 378.952 7
1532 4181.5 379.009 3
1536 3918.13 379.537 7
1537 3308.69 379.752 2
1558 4015.93 381.414 5
1560 3101.68 381.622 7
1567 3027.69 382.453 0
1576 3989.28 383.114 3
1579 4134.25 383.232 2
1586 3966.11 383.743 5
1590 3968.74 383.913 5
1592 4170.92 383.937 2
1597 4065.76 384.672 7
1600 3305.85 384.925 2
1602 3957.36 385.054 3
1606 3983.36 385.714 2
1613 4097.22 386.044 7
1617 4098.69 386.321 7
1621 4110.75 386.752 7
1625 3193.49 387.315 2
1649 4099.9 388.346 7
1662 3353.1 389.136 5
1665 4094.75 389.494 7
1668 3137.67 389.721 0
1674 3809.14 390.319 3
1678 3910.42 390.629 2
1681 3960.73 390.82 5
1701 4196.73 391.849 5
1720 4166.01 393.592 2
1723 3151.29 394.149 0
1726 3971.69 394.177 7
1741 4087.75 395.265 2
1742 3367.62 395.426 3
1750 3026.32 396.04 7
1756 4161.12 396.403 0
1757 4179.86 396.573 0
1761 4109.32 396.885 4
1771 4092.87 397.483 7
1798 4087.76 401.018 2
1814 4145.98 401.839 7
1821 3444.02 402.433 5
1835 4190.9 403.27 2
