# object_id cluster_number
615 0
830 10
893 10
894 10
937 2
946 10
996 2
1058 0
1062 7
1135 0
1136 8
1149 2
1208 2
1227 3
1239 8
1349 2
1435 7
1532 5
1536 2
1558 5
1576 4
1586 0
1590 5
1597 2
1606 2
1674 5
1757 10
1761 0
1821 5
1863 0
1923 0
1974 2
2031 5
2215 10
2235 10
2292 10
2482 7
2529 6
2563 3
2625 2
2639 2
2648 2
2752 2
2846 2
2874 0
2893 7
3055 1
3160 5
3337 4
3354 2
3550 10
3658 10
4003 10
4198 0
4386 10
4393 10
4500 2
4566 9
4599 2
4613 0
4807 10
4828 7
4891 10
4927 5
4956 2
5018 2
5056 8
5065 0
5109 4
5112 0
5150 10
5233 10
5234 10
5237 2
5365 1
5393 2
5440 5
5441 7
5493 10
5501 5
5573 10
5575 2
5586 0
5588 8
5597 10
5603 2
5610 2
5636 6
5660 7
5764 4
5795 10
5807 2
5839 2
5845 10
5859 2
5878 0
5880 2
5891 1
5984 5
5985 5
5990 10
6040 2
6065 10
6173 10
6178 2
6198 10
6226 10
6263 8
6290 2
6298 10
6320 2
6344 2
6345 4
6433 0
6439 10
6581 10
6585 10
6639 4
6663 10
6690 0
6722 2
6747 10
6757 7
6788 2
6870 5
6892 10
6901 8
6902 10
6962 10
6987 2
7163 0
7176 0
7192 2
7243 10
7266 5
7276 2
7282 2
7294 4
7313 2
7334 2
7469 1
7478 8
7494 10
7506 7
7514 2
7522 10
7532 2
7535 2
7537 2
7548 4
7570 10
7586 0
7665 10
7700 0
7716 2
7717 4
7737 7
7752 2
7776 2
7781 0
7868 0
7871 7
7875 2
7887 4
7899 10
7912 2
7996 2
7999 10
8015 2
8042 2
8072 2
8080 2
8100 10
8102 7
8124 2
8135 5
8160 2
8184 2
8224 0
8225 2
8234 0
8236 10
8309 4
8338 4
8365 5
8417 2
8447 4
8488 3
8491 2
8534 4
8564 0
8579 10
8617 0
8684 0
8706 10
8719 5
8724 7
8744 2
8766 9
8783 3
8865 1
8914 5
9133 10
9194 10
9280 0
9283 0
9308 7
9325 5
