# object_id x_pix y_pix cluster_number
303 4090.91 246.675 4
308 4137.02 247.361 2
435 4063.44 268.563 2
491 4127.46 278.255 4
515 4068.05 280.988 0
545 4106.58 285.365 4
565 4123.82 287.542 4
587 4070.76 290.111 4
612 4063.85 292.966 0
615 4019.69 293.141 6
691 4087.18 301.606 6
738 4189.47 306.642 6
747 3821.39 307.704 6
784 4129.22 312.665 0
789 4125.56 313.269 1
805 4044.87 315.71 6
810 4151.29 316.25 1
825 3861.75 317.593 2
826 4147.07 317.575 4
830 4138.72 317.888 6
838 4131.4 318.443 6
842 4130.34 318.651 6
865 4163.13 320.558 6
893 4144.34 323.528 0
894 3804.58 323.588 0
899 3911.92 324.104 4
913 4025.63 325.541 6
937 4125.72 327.724 6
946 4144.33 328.663 0
948 4153.29 328.85 6
951 4115.9 328.986 6
961 4075.95 329.636 2
996 3514.34 334.005 6
1003 4154.11 334.284 0
1040 4095.6 338.04 0
1043 3955.68 338.194 2
1058 4144.06 339.512 4
1062 4119.18 339.724 2
1074 4078.21 340.753 6
1081 4179.73 340.975 6
1113 4157.7 343.933 0
1135 4177.23 345.74 4
1136 4180.71 345.82 4
1149 4101.67 346.777 6
1202 4090.01 351.221 6
1208 4179.17 351.63 6
1227 3976.85 353.121 5
1239 3394.34 354.272 2
1272 4113.46 356.989 4
1282 3991.99 357.711 3
1283 3357.99 357.855 6
1291 4187.51 358.027 0
1303 3383.43 359.094 4
1314 4153.72 360.109 0
1341 4156.27 362.97 0
1349 4150.01 363.869 0
1403 4199.35 368.823 6
1422 4175.84 370.201 6
1435 4185.39 371.538 1
1451 4156.82 373.151 0
1486 3109.95 376.079 6
1512 3988.55 377.622 6
1532 4181.5 379.009 6
1536 3918.13 379.537 0
1558 4015.93 381.414 4
1560 3101.68 381.622 4
1576 3989.28 383.114 4
1581 3465.99 383.593 5
1586 3966.11 383.743 6
1590 3968.74 383.913 6
1597 4065.76 384.672 6
1602 3957.36 385.054 0
1606 3983.36 385.714 6
1613 4097.22 386.044 4
1617 4098.69 386.321 6
1621 4110.75 386.752 0
1649 4099.9 388.346 4
1665 4094.75 389.494 6
1674 3809.14 390.319 4
1681 3960.73 390.82 6
1701 4196.73 391.849 0
1741 4087.75 395.265 4
1757 4179.86 396.573 6
1761 4109.32 396.885 4
1771 4092.87 397.483 6
1798 4087.76 401.018 6
1821 3444.02 402.433 4
1849 4205.04 403.986 0
1863 4140.81 404.747 2
1868 4183.7 405.062 0
1916 4162.84 408.944 0
1923 4085.21 409.65 4
1932 3213.66 410.272 2
1974 4021.97 412.367 6
2001 4011.69 414.021 4
2031 4206.68 416.058 6
2067 3020.9 418.457 6
2103 4005.09 420.471 3
2134 4135.0 422.169 6
2161 4057.94 424.101 6
2168 3990.32 424.792 4
2171 3988.65 424.905 4
2196 2866.91 426.093 4
2208 2964.38 427.146 0
2215 4193.08 428.076 0
2235 3918.51 429.944 0
2250 4203.53 431.136 6
2292 3898.65 433.772 0
2297 3948.49 434.082 6
2314 3194.52 435.309 0
2324 3000.27 435.976 6
2329 3915.23 436.35 0
2341 3184.91 437.573 5
2380 2830.25 440.125 0
2385 4064.22 440.414 6
2407 4072.01 441.83 6
2425 3956.13 443.414 1
2470 3402.32 446.425 6
2472 3992.46 446.574 4
2479 4186.14 446.947 0
2482 3516.88 447.177 1
2529 3081.34 450.914 5
2530 2858.53 450.999 0
2556 4119.68 452.413 6
2563 3277.65 452.771 5
2619 3627.01 456.318 4
2625 3843.52 456.615 4
2639 3093.47 457.607 6
2645 3488.69 458.01 2
2648 3847.04 458.258 6
2668 3287.3 459.399 6
2684 3084.48 460.533 6
2752 3513.85 464.642 6
2757 3343.35 465.07 2
2783 4200.9 466.348 3
2785 2935.97 466.551 0
2786 3753.43 466.477 6
2827 3450.42 468.841 6
2846 3223.45 469.994 6
2874 2441.53 472.202 4
2893 2976.63 472.996 2
2907 3820.43 474.239 6
2936 2784.27 476.25 0
3020 3085.94 481.392 6
3045 2833.2 483.463 6
3055 2927.36 484.084 5
3059 2828.35 484.342 0
3113 2810.15 487.216 1
3117 3568.12 487.275 4
3157 3931.99 489.501 5
3160 3977.04 489.577 4
3171 2828.71 490.426 0
3220 2119.97 493.315 4
3240 3105.15 494.511 6
3333 3572.56 499.983 2
3337 4219.36 500.014 2
3354 3557.19 500.779 6
3372 3500.26 502.296 2
3417 2653.39 504.859 1
3490 3898.82 509.05 6
3550 3614.02 512.891 0
3557 3672.82 513.37 4
3628 4115.35 516.292 6
3657 3220.45 518.073 4
3658 4201.89 518.028 6
3662 3168.46 518.49 2
3673 3469.42 519.251 4
3689 3064.72 519.797 0
3704 3032.48 520.499 0
3825 2869.97 526.142 0
3867 3320.23 527.986 6
3910 2872.17 530.105 1
3916 3567.05 530.389 6
3930 3370.85 531.201 6
3941 3092.37 532.069 0
3954 3891.26 532.451 4
3969 2886.91 533.53 4
3972 3589.17 533.78 1
3986 2577.5 534.565 4
4003 2843.54 535.572 0
4004 2854.08 535.578 4
4096 2915.1 540.026 4
4122 3315.26 541.379 4
4190 1614.74 544.31 1
4198 2855.26 544.871 6
4263 1573.54 548.332 0
4266 2955.06 548.487 6
4280 2848.27 549.54 6
4332 2935.85 552.02 0
4371 2881.57 553.619 0
4386 2964.52 554.234 0
4393 4097.46 554.601 0
4397 3640.25 554.792 4
4405 2446.62 555.554 6
4425 2876.84 556.552 6
4440 2252.14 557.042 5
4444 1530.43 557.196 6
4445 3082.7 557.251 6
4450 3336.5 557.521 0
4457 3650.2 557.916 0
4485 3354.14 559.003 6
4500 2884.63 559.831 0
4522 2932.0 560.87 4
4523 4078.05 560.8 4
4529 3458.41 561.236 0
4566 4207.57 562.506 1
4567 2819.91 562.671 4
4587 1416.35 563.766 2
4588 1604.38 563.858 6
4599 2872.84 564.112 0
4611 1568.26 564.597 0
4613 3122.01 564.71 4
4622 1642.76 565.115 6
4627 2906.9 565.277 6
4630 3234.76 565.397 2
4660 2876.26 567.189 6
4665 3959.85 567.197 1
4668 1539.39 567.424 0
4694 3421.12 568.74 4
4706 4187.22 569.288 2
4721 2871.15 570.131 0
4723 1375.84 570.16 1
4739 2745.99 570.891 4
4750 4183.19 571.454 1
4773 1349.42 572.683 2
4787 2737.62 573.171 2
4790 1340.65 573.23 2
4792 3025.74 573.61 4
4794 1349.14 573.59 3
4807 3450.65 574.175 0
4813 1536.3 574.581 6
4828 2959.49 575.133 2
4839 1363.96 575.591 4
4867 1343.87 576.96 2
4891 3451.73 577.973 6
4893 1372.84 578.038 2
4908 1540.25 578.765 6
4913 1357.7 578.911 2
4925 1563.67 579.433 2
4927 2704.29 579.539 4
4949 1564.42 580.109 6
4954 2877.76 580.251 2
4956 1294.56 580.223 0
4981 1265.92 581.325 0
5018 2844.5 583.216 0
5028 1346.76 583.677 4
5053 3528.63 584.593 0
5056 1339.91 584.637 2
5065 1278.69 584.931 6
5074 3391.42 585.396 4
5079 1273.03 585.452 6
