# object_id cluster_number
615 6
784 4
830 2
893 4
894 4
937 2
946 4
996 2
1058 5
1062 0
1135 5
1136 7
1149 2
1208 2
1227 1
1239 0
1349 4
1435 3
1532 6
1536 2
1558 5
1576 5
1586 6
1590 6
1597 2
1606 2
1674 6
1757 2
1761 0
1821 5
1863 0
1923 5
1974 5
2031 4
2215 4
2235 2
2292 2
2482 3
2529 8
2563 8
2625 5
2639 4
2648 2
2752 2
2846 2
2874 0
2893 0
3020 2
3055 3
3160 5
3337 7
3354 6
3550 2
3658 2
3916 2
4003 2
4198 6
4386 4
4393 4
4500 4
4566 1
4599 4
4613 5
4807 4
4828 0
4891 2
4927 5
4956 4
5018 2
5056 7
5065 4
5079 2
5109 0
5112 6
5150 2
5233 4
5234 4
5237 2
5365 1
5393 2
5440 5
5441 3
5493 4
5501 5
5573 2
5575 2
5586 6
5588 7
5597 4
5603 4
5610 5
5636 3
5660 0
5755 4
5764 0
5795 2
5807 4
5839 4
5845 2
5859 4
5878 6
5880 2
5891 3
5974 2
5984 2
5985 4
5990 4
6040 2
6065 2
6162 4
6173 4
6178 2
6198 2
6226 4
6227 2
6263 7
6290 4
6298 4
6320 2
6344 4
6345 7
6433 6
6439 4
6581 2
6585 4
6639 5
6663 4
6690 6
6704 2
6722 2
6747 7
6757 0
6788 4
6870 5
6892 4
6901 3
6902 4
6962 2
6987 2
7163 6
7176 0
7192 2
7243 4
7266 2
7276 4
7294 5
7313 2
7334 2
7469 3
7478 7
7494 4
7506 3
7514 2
7522 2
7532 6
7535 2
7537 4
7548 5
7570 2
7586 0
7665 2
7700 5
7716 2
7717 7
7737 0
7752 4
7776 5
7781 0
7868 5
7871 0
7875 4
7887 2
7899 2
7912 2
7996 2
7999 4
8015 2
8042 2
8072 5
8080 2
8100 4
8102 7
8124 6
8135 6
8160 2
8184 4
8224 6
8225 4
8234 6
8236 2
8309 6
8338 7
8365 5
8417 2
8447 5
8488 8
8491 5
8534 6
8564 6
8579 2
8617 5
8684 0
8706 4
8719 2
8721 2
8724 0
8744 4
8766 1
8783 8
8865 1
8914 2
9133 4
9194 4
9280 0
9283 0
9308 3
9325 6
9390 4
9415 5
9419 6
9465 4
9468 4
9488 3
9528 1
9532 3
9569 7
9593 1
9648 4
9654 5
9692 0
9746 6
9767 3
9800 6
9884 2
9947 0
10004 2
10019 0
10021 5
10034 3
10052 2
10056 2
10091 5
10114 2
10122 2
10131 5
10199 4
10219 1
10258 5
10259 2
10268 6
10301 6
10373 2
10382 6
10440 2
10447 7
10448 5
10469 6
10472 4
10478 0
10518 0
10521 2
10527 2
10533 4
10581 4
10592 2
10596 4
10603 2
10673 3
10691 2
10695 6
10716 4
10736 2
10738 4
10753 0
10783 4
10845 2
10868 5
10880 4
10885 2
10938 6
10954 4
10963 2
10965 0
10986 6
10994 5
11000 5
11019 7
11028 2
11029 7
11030 5
11068 7
11098 2
11118 5
11165 7
11228 8
11298 2
11329 7
11358 4
11367 6
11368 1
11387 4
11416 7
11420 5
11431 3
11462 6
11463 2
11488 3
11538 5
11544 4
11546 2
11598 6
11600 4
11615 5
11621 2
11647 2
11675 0
11708 2
11726 7
11774 6
11824 6
11866 5
11879 7
11978 4
11987 2
12026 0
12031 2
12150 0
12209 1
12216 0
12223 6
12234 4
12242 2
12286 4
12333 2
12374 4
12408 6
12523 4
12626 6
12721 7
12733 5
12743 4
12754 0
12786 7
12841 2
12889 4
12973 0
12976 4
13001 0
13027 2
13098 2
13104 5
13114 0
13162 3
13167 6
13177 6
13265 2
13268 5
13313 4
13331 2
13332 4
13386 6
13399 4
13461 4
13470 4
13511 5
13513 4
13553 2
13567 6
13629 7
13699 8
13706 2
13719 2
13722 2
13757 2
13760 2
13762 2
13774 2
13794 5
13808 4
13834 2
13869 4
13921 2
13988 2
13989 4
14017 4
14026 5
14055 4
14097 0
14146 4
14186 4
14231 2
14232 3
14254 4
14313 4
14314 2
14396 2
14477 5
14507 3
14537 5
14572 6
14620 2
14677 4
14691 0
14721 5
14739 4
14800 7
14820 2
14831 6
14841 5
14865 4
14878 6
14885 4
14905 6
14911 5
14931 6
15068 2
15101 4
15113 7
15149 0
15234 2
15272 6
15296 2
15361 4
15381 2
15492 4
15499 4
15509 4
15510 0
15522 2
15558 0
15561 5
15634 6
15733 2
15753 0
15765 4
15774 2
15828 4
15845 2
15848 6
15877 2
15956 5
15957 4
15996 0
16038 2
16118 7
16124 7
16143 8
16175 7
16208 5
16216 0
16264 0
16313 2
16315 0
16385 4
16401 5
16440 4
16495 4
16523 0
16565 2
16603 0
16631 2
16641 7
16646 4
16661 0
16679 2
16681 2
16685 2
16722 4
16727 2
16754 2
16793 2
16798 2
16821 4
16827 2
16858 4
16903 5
16940 2
17020 2
17035 2
17067 0
17085 2
17123 6
17134 2
17159 0
17199 6
17213 8
17283 1
17293 4
17361 4
17398 2
17412 2
17471 0
17507 5
17546 4
17610 4
17645 0
17677 5
17700 5
17706 2
17712 6
17716 4
17732 0
17741 1
17809 2
17882 4
17886 0
17924 2
17927 8
18002 2
18013 2
18027 4
18029 2
18032 0
18044 1
18050 7
18062 2
18069 4
18097 2
18120 5
18142 0
18196 4
18246 0
18247 2
18265 0
18327 5
18350 4
18360 3
18407 0
18568 4
18576 6
18598 2
18608 1
18667 5
18697 7
18813 1
18817 5
18964 3
19021 6
19094 0
19168 5
19192 0
19326 2
19354 2
19379 0
19443 4
19603 0
19680 2
19687 3
19692 2
19696 2
19733 8
19749 4
19754 7
19824 5
19857 2
19859 7
19889 2
19895 2
19957 0
19966 0
19990 0
20004 6
20046 2
20051 4
20052 2
20060 7
20132 5
20133 2
20266 2
20276 2
20287 2
20357 2
20366 1
20368 0
20380 7
20523 6
20541 2
20547 2
20556 6
20584 5
20623 4
20652 3
20660 3
20691 4
20701 5
20716 5
20771 2
20788 1
20822 2
20851 0
20877 5
20925 6
21036 7
21050 4
21104 2
21144 6
21176 6
21185 2
21186 3
21193 4
21230 2
21244 2
21274 0
21294 7
21336 6
21340 7
21364 5
21378 5
21390 7
21405 4
21419 5
21446 2
21480 4
21489 5
21540 4
21545 5
21600 4
21601 2
21619 6
21627 2
21631 0
21698 4
21708 4
21773 2
21836 4
21876 6
21895 2
21910 7
21929 5
21930 3
22040 3
22063 0
22073 2
22127 6
22164 2
22198 2
22241 5
22268 6
22466 0
22510 4
22565 6
22585 0
22644 5
22673 7
22725 2
22754 7
22810 5
22866 5
22877 7
22884 7
22961 6
23060 7
23180 3
23259 0
23271 2
23288 3
23304 3
23348 5
23358 0
23366 6
23369 0
23404 4
23459 0
23521 1
23559 2
23591 0
23600 6
23606 8
23744 0
23745 4
23752 0
23775 2
23781 2
23806 2
23813 5
24006 5
24011 5
24052 5
24079 4
24102 5
24166 6
24182 4
24213 0
24237 0
24239 6
24256 2
24263 3
24265 0
24268 4
24384 5
24385 6
24388 5
24400 5
24439 6
24460 5
24482 2
24492 0
24524 7
24528 3
24559 0
24581 6
24593 5
24661 7
24684 0
24738 7
24741 2
24767 1
24787 5
24822 5
24897 1
24920 5
24936 7
24954 6
25121 0
25127 4
25137 2
25171 5
25191 0
25194 1
25237 5
25256 0
25313 0
25447 8
25459 0
25475 0
25526 5
25538 5
25603 7
25607 7
25618 6
25622 5
25625 0
25630 5
25705 7
25716 0
25775 4
25776 3
25777 4
25781 7
25799 0
25834 0
25862 7
25878 5
25887 4
25912 4
25931 5
25950 5
26037 4
26055 1
26107 4
26122 2
26172 3
26178 5
26191 3
26209 4
26229 6
26256 1
26309 1
26318 6
26402 0
26427 2
26444 6
26454 5
26480 6
26492 0
26507 6
26535 2
26562 0
26573 2
26578 2
26597 2
26609 5
26677 7
26735 2
26752 4
26799 2
26809 6
26813 6
26816 3
26824 5
26848 7
26852 3
26858 2
26862 0
26878 1
26882 0
26912 2
26946 5
26953 2
26992 5
27051 5
27131 1
27160 2
27167 6
27209 4
27210 2
27219 2
27223 2
27240 2
27286 2
27347 2
27349 6
27355 1
27366 4
27378 5
27380 7
27384 5
27398 6
27423 0
27433 4
27440 6
27444 6
27445 2
27468 5
27500 4
27505 4
27547 2
27566 4
27623 8
27626 7
27651 7
27671 0
27700 2
27709 7
27726 0
27735 5
27736 5
27767 0
27804 0
27806 0
27809 7
27811 0
27831 4
27837 1
27889 6
27919 1
27970 8
27995 0
28030 1
28044 6
28187 6
28246 0
28309 0
28437 6
28497 4
