# object_id cluster_number
308 4
615 0
830 0
893 0
894 0
899 4
937 0
946 0
996 0
1058 4
1062 4
1135 0
1136 4
1208 0
1227 1
1239 4
1349 0
1435 4
1532 0
1536 0
1558 0
1576 4
1586 0
1590 0
1597 0
1606 0
1674 0
1757 0
1761 4
1821 0
1849 0
1863 4
1923 4
1974 0
2031 0
2171 4
2215 0
2292 0
2482 4
2529 1
2563 1
2625 0
2639 0
2648 0
2752 0
2757 4
2846 0
2874 4
2893 4
3020 0
3055 1
3160 0
3337 4
3354 0
3372 4
3550 0
3658 0
4003 0
4198 4
4386 0
4393 0
4566 1
4613 0
4668 0
4750 4
4773 2
4807 0
4828 4
4891 0
4893 3
4913 3
4927 0
4956 0
4981 0
5018 0
5056 3
5065 0
5079 2
5109 4
5112 4
5150 0
5233 0
5234 0
5237 0
5365 1
5393 0
5440 2
5441 1
5493 0
5501 0
5573 0
5575 0
5586 4
5588 4
5597 0
5603 0
5610 0
5636 1
5660 4
5755 0
5764 4
5779 4
5795 0
5807 0
5839 0
5845 0
5859 0
5878 4
5880 0
5891 1
5974 0
5984 2
5985 0
5990 0
6040 0
6173 0
6178 0
6198 0
6226 0
6227 0
6263 4
6290 0
6298 0
6313 0
6320 0
6344 0
6345 4
6433 4
6439 0
6525 4
6581 0
6585 0
6639 0
6663 0
6690 4
6704 0
6722 0
6747 0
6757 4
6788 0
6870 0
6901 4
6902 0
6944 0
6962 0
6987 0
7163 4
7176 4
7192 0
7243 0
7266 0
7276 0
7294 0
7313 0
7334 0
7337 4
7469 1
7478 4
7494 0
7506 1
7514 2
7522 0
7532 0
7535 0
7537 0
7548 4
7570 0
7586 4
7665 0
7700 0
7716 4
7717 4
7737 4
7752 0
7776 0
7781 4
7868 4
7871 4
7887 4
7899 0
7996 0
7999 0
8015 0
8072 0
8080 0
8100 0
8102 4
8124 0
8135 4
8160 0
8184 0
8224 4
8225 0
8234 4
8235 4
8236 0
8309 4
8338 4
8344 1
8365 0
8417 0
8447 4
8488 1
8491 0
8534 4
8564 4
8579 0
8617 4
8684 4
8706 0
8719 0
8722 0
8724 4
8766 1
8783 1
8865 1
8914 0
8920 4
9073 0
9133 0
9144 3
9194 0
9280 4
9283 4
9308 1
9321 4
9325 0
9390 0
9405 4
9415 0
9419 4
9465 0
9468 0
9488 1
9528 1
9532 1
9569 4
9593 4
9648 0
9654 4
9692 4
9746 4
9767 1
9800 4
9884 0
9947 4
10004 0
10019 4
10021 0
10034 1
10052 0
10056 0
10086 0
10091 0
10114 0
10122 0
10131 0
10199 0
10219 1
10258 0
10259 0
10268 0
10301 0
10308 0
10373 0
10382 4
10440 0
10447 4
10448 0
10466 4
10469 4
10472 0
10475 4
10478 4
10518 4
10521 0
10527 0
10581 0
10592 0
10603 0
10673 1
10691 0
10695 0
10697 0
10716 0
10736 0
10738 0
10753 4
10783 0
10845 0
10868 0
10880 0
10885 0
10938 4
10954 0
10963 0
10965 4
10986 0
10994 0
11000 0
11019 4
11028 0
11029 4
11030 0
11068 4
11098 0
11112 4
11118 0
11165 4
11228 1
11297 0
11298 0
11329 4
11350 0
11358 0
11367 0
11368 1
11387 0
11401 0
11404 0
11416 4
11420 3
11431 4
11462 4
11463 0
11486 0
11488 1
11538 0
11544 0
11546 0
11598 4
11600 0
11615 0
11647 0
11675 4
11683 4
11708 0
11726 0
11774 0
11824 0
11866 0
11879 1
11987 0
12026 4
12031 0
12150 4
12209 1
12216 4
12223 4
12234 0
12242 0
12286 0
12333 0
12341 0
12374 0
12408 0
12523 0
12626 4
12721 3
12733 0
12743 0
12754 4
12786 4
12889 0
12973 1
13001 4
13027 0
13034 1
13098 0
13114 4
13162 1
13167 4
13177 4
13265 0
13268 0
13313 0
13331 0
13332 0
13386 0
13399 0
13461 0
13513 0
13553 0
13567 0
13598 4
13627 4
13629 4
13662 0
13699 1
13706 0
13719 0
13722 0
13744 4
13757 0
13760 0
13762 0
13774 0
13794 0
13808 0
13834 0
13921 0
13988 0
13989 0
14017 0
14026 0
14055 0
14097 4
14231 0
14232 4
14254 0
14313 0
14314 0
14396 0
14477 0
14507 1
14537 0
14572 0
14620 0
14691 4
14721 0
14739 0
14748 4
14800 4
14820 4
14831 4
14841 0
14865 0
14878 4
14905 0
14911 4
14931 4
15068 0
15101 0
15113 4
15149 4
15234 0
15272 0
15296 0
15361 0
15414 4
15421 4
15492 0
15509 0
15510 4
15522 0
15550 4
15558 4
15561 4
15634 0
15753 4
15765 0
15766 0
15774 0
15828 0
15848 0
15877 0
15949 0
15956 0
15957 0
15996 4
16038 0
16118 4
16124 4
16143 1
16170 4
16175 4
16216 4
16264 4
16313 0
16315 4
16385 0
16401 0
16440 0
16495 0
16523 4
16565 0
16603 4
16624 4
16631 0
16641 0
16646 0
16661 4
16679 0
16681 0
16685 0
16722 0
16727 2
16754 0
16793 0
16798 0
16821 0
16827 0
16858 0
16903 0
16940 0
17020 0
17035 0
17045 4
17067 4
17085 0
17123 4
17134 0
17152 4
17159 4
17199 0
17213 1
17283 1
17293 0
17361 0
17412 0
17471 4
17507 0
17546 0
17610 0
17645 4
17677 0
17700 0
17706 0
17712 4
17716 0
17732 4
17741 1
17809 0
17882 0
17886 1
17905 3
17906 4
17924 0
17927 1
18002 0
18013 0
18027 0
18029 0
18032 4
18044 1
18050 4
18062 0
18069 0
18103 0
18120 0
18142 4
18196 0
18246 4
18247 0
18265 4
18327 0
18350 0
18360 4
18368 0
18407 4
18515 3
18538 4
18568 0
18576 0
18598 0
18608 1
18667 0
18697 4
18813 4
18817 4
18964 1
19021 0
19094 4
19168 4
19192 4
19326 0
19354 2
19372 2
19379 4
19443 0
19603 4
19680 0
19687 4
19692 0
19696 0
19733 1
19749 0
19754 4
19824 4
19857 2
19859 3
19889 0
19895 0
19957 4
19966 4
19990 4
20004 0
20046 0
20051 0
20052 0
20060 4
20132 2
20133 0
20266 0
20276 0
20357 0
20366 1
20368 4
20380 4
20523 0
20541 2
20547 0
20556 0
20584 0
20623 0
20652 1
20660 1
20701 4
20716 0
20771 0
20788 1
20822 0
20851 4
20877 0
20925 4
20960 3
21036 4
21050 0
21104 0
21144 0
21176 0
21185 0
21186 4
21193 2
21244 0
21274 3
21294 4
21336 4
21340 4
21364 0
21378 0
21390 4
21405 0
21419 0
21446 0
21480 0
21489 0
21540 0
21545 0
21600 2
21601 0
21619 0
21627 2
21631 4
21698 2
21708 0
21773 0
21836 2
21862 2
21876 0
21895 2
21910 4
21929 4
21930 1
22040 1
22063 4
22073 0
22101 4
22127 2
22164 0
22198 0
22241 0
22268 4
22412 0
22428 3
22466 4
22510 0
22565 0
22585 4
22644 4
22659 0
22673 4
22725 0
22750 1
22754 4
22810 0
22828 0
22866 0
22877 4
22884 1
22940 0
22961 0
23060 4
23180 1
23259 4
23271 0
23288 4
23304 4
23329 0
23348 0
23358 4
23366 0
23369 4
23404 4
23459 4
23521 1
23559 0
23591 4
23600 0
23606 1
23744 4
23745 0
23752 4
23775 0
23781 0
23806 0
23813 4
23946 4
23992 0
24006 0
24011 0
24036 4
24052 0
24079 0
24102 4
24109 0
24166 0
24182 0
24213 4
24237 4
24239 0
24256 0
24257 0
24263 1
24265 4
24268 0
24384 0
24385 4
24400 4
24439 4
24460 0
24482 0
24492 4
24524 2
24528 1
24559 4
24581 4
24584 0
24589 0
24593 4
24661 2
24684 4
24738 4
24741 0
24767 3
24787 4
24822 2
24828 3
24897 4
24920 0
24927 3
24936 4
24954 4
24969 3
25121 4
25127 0
25137 0
25171 2
25191 4
25194 1
25237 0
25256 3
25282 3
25300 0
25313 4
25370 3
25417 3
25447 1
25459 4
25475 4
25526 0
25538 0
25603 4
25607 4
25618 0
25622 0
25625 4
25630 4
25705 3
25716 1
25775 0
25776 1
25777 0
25781 3
25799 4
25803 4
25834 4
25862 4
25878 4
25887 0
25912 0
25928 2
25931 0
25950 0
26037 0
26055 1
26105 3
26107 0
26122 0
26172 1
26178 0
26180 0
26182 0
26191 4
26209 0
26229 0
26239 0
26256 1
26309 1
26318 4
26402 3
26427 0
26444 0
26454 0
26478 0
26480 0
26492 4
