# object_id cluster_number
615 0
830 0
838 0
893 0
894 0
937 0
946 0
996 0
1058 0
1062 0
1135 0
1136 1
1149 0
1208 0
1239 1
1349 0
1435 1
1532 0
1536 0
1558 0
1576 1
1586 0
1590 0
1597 0
1606 0
1649 0
1674 1
1757 0
1761 1
1821 0
1849 0
1863 1
1868 0
1923 1
1974 0
2031 0
2067 0
2161 0
2215 0
2235 0
2292 0
2472 0
2625 0
2639 0
2648 0
2752 0
2757 1
2846 0
2874 1
3160 0
3337 1
3354 0
3490 0
3550 0
3658 0
4003 0
4198 0
4386 0
4393 0
4444 1
4500 0
4522 0
4599 0
4613 1
4773 1
4794 1
4807 0
4828 1
4891 0
4913 1
4927 0
4954 0
4956 0
5018 0
5056 1
5065 1
5109 1
5112 0
5150 0
5151 0
5153 0
5214 0
5233 0
5234 0
5237 0
5365 1
5393 0
5440 0
5472 0
5480 0
5493 0
5500 0
5501 0
5573 0
5575 0
5586 1
5588 1
5597 0
5603 0
5610 0
5660 1
5764 1
5779 0
5795 0
5807 0
5839 0
5845 0
5847 1
5859 0
5878 1
5880 0
5891 1
5984 0
5985 0
5990 0
6040 0
6065 0
6173 0
6178 0
6198 0
6226 0
6263 1
6290 0
6298 0
6320 0
6344 0
6345 1
6433 1
6439 0
6463 0
6525 1
6581 0
6585 0
6626 0
6639 1
6663 0
6690 1
6722 0
6747 0
6788 0
6870 0
6892 0
6901 1
6902 0
6944 1
6962 0
6987 0
7030 1
7066 0
7163 1
7176 1
7192 0
7243 0
7266 0
7276 0
7282 0
7294 1
7313 0
7334 0
7337 0
7380 0
7494 0
7514 0
7522 0
7532 0
7535 0
7537 0
7548 1
7570 0
7586 0
7665 0
7700 0
7716 0
7717 1
7721 0
7737 1
7752 0
7776 0
7781 1
7868 1
7875 0
7887 0
7899 0
7912 0
7996 0
7999 0
8015 0
8042 0
8072 0
8079 0
8080 0
8100 0
8102 1
8124 0
8135 0
8160 0
8184 0
8224 0
8225 0
8234 1
8235 0
8236 0
8309 0
8338 0
8365 1
8417 0
8447 1
8491 0
8534 1
8564 0
8579 0
8617 1
8633 0
8684 1
8706 0
8719 0
8724 1
8744 0
8766 1
8806 0
8914 0
8920 1
9003 0
9073 1
9133 0
9188 1
9194 0
9280 1
9283 1
9325 0
9390 0
9405 0
9415 0
