# object_id cluster_number
615 9
830 6
893 24
894 25
937 15
946 24
996 15
1058 9
1062 13
1135 1
1136 29
1149 15
1208 15
1239 2
1349 1
1435 0
1532 20
1536 24
1558 3
1576 5
1586 10
1590 9
1597 18
1606 18
1674 12
1757 24
1761 12
1821 3
1849 9
1863 23
1923 22
1974 1
2031 21
2067 6
2161 9
2215 25
2235 18
2292 24
2472 5
2625 3
2639 3
2648 25
2752 18
2757 29
2846 25
2874 11
3160 3
3337 14
3354 27
3490 13
3550 24
3658 15
4003 4
4198 1
4386 24
4393 27
4500 15
4522 29
4599 15
4613 20
4773 22
4794 20
4807 15
4828 13
4891 6
4913 28
4927 22
4956 18
5018 24
5056 14
5065 5
5109 14
5112 3
5150 24
5151 25
5153 15
5214 1
5233 24
5234 24
5237 6
5365 21
5393 15
5440 18
5472 1
5480 1
5493 24
5500 1
5501 3
5573 4
5575 1
5586 5
5588 8
5597 15
5603 1
5610 3
5660 0
5764 14
5779 7
5795 15
5807 10
5839 15
5845 18
5847 5
5859 18
5878 5
5880 6
5891 26
5984 15
5985 10
5990 6
6040 6
6065 24
6173 6
6178 15
6198 6
6226 24
6263 16
6290 18
6298 24
6320 1
6344 6
6345 14
6433 11
6439 6
6463 18
6525 2
6581 24
6585 6
6626 1
6639 23
6663 1
6690 23
6722 6
6747 4
6788 18
6870 13
6892 15
6901 26
6902 4
6944 13
6962 24
6987 18
7030 23
7163 20
7176 13
7192 6
7243 15
7266 9
7276 15
7282 1
7294 5
7313 1
7334 15
7337 21
7494 15
7514 18
7522 24
7532 3
7535 1
7537 10
7548 12
7570 18
7586 1
7665 15
7700 22
7716 1
7717 14
7737 14
7752 6
7776 15
7781 11
7868 23
7875 15
7887 29
7899 24
7912 6
7996 15
7999 1
8015 15
8042 18
8072 6
8080 6
8100 6
8102 11
8124 3
8135 13
8160 18
8184 18
8224 21
8225 18
8234 11
8235 29
8236 6
8309 21
8338 21
8365 20
8417 25
8447 23
8491 25
8534 12
8564 9
8579 6
8617 5
8633 10
8684 13
8706 6
8719 13
8724 26
8744 6
8766 29
8806 10
8914 9
9003 18
9073 12
9133 18
9194 6
9280 23
9283 20
9325 5
9390 18
9415 6
9419 21
9465 3
9468 1
9542 18
9569 14
9593 29
9648 18
9654 9
9692 5
9746 29
9750 21
9800 13
9838 13
9884 27
9947 14
10004 24
10021 13
10052 6
10056 6
10086 15
10091 5
10114 15
10122 15
10131 23
10199 6
10258 5
10259 15
10263 1
10268 13
10301 27
10308 9
10347 5
10373 27
10382 20
10440 9
10448 20
10469 20
10472 6
10475 7
10478 29
10521 18
10527 24
10566 5
10581 1
10592 9
10596 15
10603 1
10691 25
10695 20
10697 18
10736 25
10738 5
10783 18
10845 25
10868 3
10880 25
10885 24
10938 12
10954 13
10963 25
10965 0
10986 12
10994 18
11000 10
11028 6
11029 28
11030 23
11068 23
11098 4
11112 28
11118 9
11165 28
11175 5
11297 9
11298 1
11350 9
11367 20
11368 8
11387 15
11404 3
11416 14
11420 28
11431 23
11462 1
11463 1
11486 21
11538 28
11544 15
11546 18
11598 14
11600 6
11615 13
11621 15
11647 1
11675 19
11683 19
11726 20
11774 1
11808 9
11824 11
11866 25
11879 19
11987 5
12026 23
12031 9
12150 0
12209 29
12223 20
12234 6
12242 1
12286 6
12333 24
12341 13
12374 10
12408 5
12523 6
12626 21
12721 22
12733 5
12743 18
12754 11
12786 8
12889 18
12893 3
12976 15
13001 19
13027 24
13080 27
13098 9
13162 17
13167 3
13177 29
13265 6
13268 9
13313 24
13331 24
13332 6
13386 9
13399 9
13461 24
13513 24
13553 15
13567 22
13629 16
13706 18
13719 25
13722 6
13757 27
13760 18
13762 6
13774 18
13794 27
13808 3
13834 6
13869 24
13887 18
13921 24
13988 1
13989 24
14017 10
14026 9
14055 24
14097 3
14146 1
14198 1
14231 27
14254 25
14313 24
14314 9
14396 18
14477 22
14507 8
14537 20
14572 25
14620 18
14677 1
14691 21
14721 1
14739 15
14776 6
14820 10
14831 20
14841 1
14865 18
14878 10
14885 6
14905 18
14911 21
14931 12
15068 6
15101 6
15113 12
15149 20
15234 24
15272 25
15296 27
15361 1
15381 15
15421 20
15492 6
15496 18
15499 24
15509 15
15522 18
15558 12
15561 5
15634 5
15733 15
15753 13
15765 6
15766 5
15774 15
15828 25
15877 24
15956 20
15957 4
15983 12
15996 11
16038 15
16118 7
16124 11
16170 29
16208 6
16313 1
16315 14
16385 18
16440 18
16495 18
16523 5
16565 25
16603 12
16624 2
16631 15
16641 20
16646 15
16661 14
16679 18
16681 15
16685 6
16722 6
16727 6
16754 6
16793 25
16798 24
16814 10
16821 6
16827 15
16858 6
16903 5
16940 25
17020 18
17035 24
17067 3
17085 24
17123 1
17134 6
17159 21
17293 25
17361 6
17398 24
17412 6
17471 2
17507 18
17546 15
17610 1
17677 12
17700 5
17706 15
17712 29
17716 15
17741 8
17809 15
17882 15
17886 0
17924 27
17927 19
18002 27
18013 6
18027 24
18029 27
18032 13
18044 28
18050 26
18062 15
18069 1
18103 9
18142 12
18196 3
18247 18
18265 14
18327 25
18350 25
18407 28
18568 24
18576 9
18598 18
18667 9
18697 16
18817 23
19021 18
19094 11
19168 20
19192 2
19326 25
19354 25
19372 18
19379 1
19426 9
19443 15
19603 0
19680 6
19687 26
19692 6
19696 9
19749 24
19754 19
19824 0
19831 18
19857 10
19889 18
19895 3
19957 8
19966 2
19990 28
20004 3
20046 18
20051 18
20052 9
20060 19
20132 23
20133 6
20216 5
20266 25
20357 6
20368 21
20523 21
20541 27
20547 1
20556 5
20584 25
20619 5
20623 15
20630 5
20691 24
20701 14
20716 3
20771 6
20788 8
20822 27
20851 23
20877 12
20925 5
21036 0
21050 18
21104 6
21129 9
21144 9
21176 13
21185 9
21193 6
21230 15
21244 1
21274 14
21294 0
21332 9
21336 20
21340 2
21364 23
21378 9
21390 11
21405 15
21419 12
21446 6
21480 15
