# object_id cluster_number
615 21
830 14
893 6
894 14
937 15
946 15
996 15
1058 0
1062 0
1135 12
1136 18
1149 15
1208 15
1239 7
1349 12
1435 16
1532 17
1536 15
1558 0
1576 13
1586 2
1590 12
1597 2
1606 2
1674 17
1757 15
1761 10
1821 0
1863 1
1923 10
1974 12
2031 9
2067 15
2161 21
2215 14
2235 2
2292 6
2625 21
2639 21
2648 2
2752 12
2846 12
2874 16
3160 0
3337 4
3354 14
3550 6
3658 15
4003 6
4198 12
4386 15
4393 14
4500 15
4599 15
4613 10
4807 15
4828 7
4891 15
4927 21
4956 2
5018 15
5056 3
5065 10
5109 4
5112 21
5150 15
5233 6
5234 6
5237 15
5365 7
5393 12
5440 9
5493 6
5501 0
5573 6
5575 12
5586 17
5588 11
5597 15
5603 15
5610 21
5660 16
5764 4
5795 6
5807 12
5839 12
5845 15
5859 2
5878 17
5880 2
5891 20
5984 9
5985 12
5990 6
6040 15
6065 6
6173 14
6178 12
6198 15
6226 6
6263 20
6290 12
6298 6
6320 12
6344 15
6345 1
6433 16
6439 15
6581 15
6585 14
6639 4
6663 15
6690 10
6722 15
6747 6
6788 15
6870 0
6892 6
6901 20
6902 6
6962 15
6987 2
7163 10
7176 21
7192 15
7243 6
7266 0
7276 15
7282 15
7294 13
7313 12
7334 12
7494 15
7514 12
7522 15
7532 21
7535 12
7537 12
7548 13
7570 15
7586 12
7665 15
7700 21
7716 12
7717 4
7737 1
7752 15
7776 12
7781 10
7868 1
7875 15
7887 7
7899 15
7912 2
7996 12
7999 15
8015 15
8042 15
8072 15
8080 15
8100 14
8102 1
8124 21
8135 0
8160 2
8184 2
8224 0
8225 2
8234 10
8236 15
8309 9
8338 9
8365 13
8417 2
8447 13
8491 21
8534 17
8564 21
8579 15
8617 17
8684 0
8706 14
8719 0
8724 20
8744 15
8766 18
8914 12
9133 2
9194 14
9280 1
9283 1
9325 17
9390 2
9415 15
9419 7
9465 21
9468 12
9569 4
9593 18
9648 2
9654 0
9692 17
9746 7
9800 0
9884 14
9947 4
10004 15
10021 0
10052 15
10056 15
10091 13
10114 15
10122 15
10131 4
10199 14
10258 17
10259 15
10268 13
10301 14
10373 2
10382 10
10440 0
10448 17
10469 10
10472 6
10478 18
10521 12
10527 6
10581 15
10592 21
10596 15
10603 12
10691 21
10695 10
10697 2
10736 14
10738 17
10783 14
10845 2
10868 0
10880 14
10885 15
10938 0
