# object_id cluster_number
308 0
615 0
830 0
893 0
894 0
899 0
937 0
946 0
996 0
1058 0
1062 0
1135 0
1136 0
1208 0
1227 0
1239 0
1349 0
1435 0
1532 0
1536 0
1558 0
1576 0
1586 0
1590 0
1597 0
1606 0
1674 0
1757 0
1761 0
1821 0
1849 0
1863 0
1923 0
1974 0
2031 0
2171 0
2215 0
2292 0
2482 0
2529 0
2563 0
2625 0
2639 0
2648 0
2752 0
2757 0
2846 0
2874 0
2893 0
3020 0
3055 0
3160 0
3337 0
3354 0
3372 0
3550 0
3658 0
4003 0
4198 0
4386 0
4393 0
4566 0
4613 0
4668 0
4750 0
4773 0
4807 0
4828 0
4891 0
4893 0
4913 0
4927 0
4956 0
4981 0
5018 0
5056 0
5065 0
5079 0
5109 0
5112 0
5150 0
5233 0
5234 0
5237 0
5365 0
5393 0
5440 0
5441 0
5493 0
5501 0
5573 0
5575 0
5586 0
5588 0
5597 0
5603 0
5610 0
5636 0
5660 0
5755 0
5764 0
5779 0
5795 0
5807 0
5839 0
5845 0
5859 0
5878 0
5880 0
5891 0
5974 0
5984 0
5985 0
5990 0
6040 0
6173 0
6178 0
6198 0
6226 0
6227 0
6263 0
6290 0
6298 0
6313 0
6320 0
6344 0
6345 0
6433 0
6439 0
6525 0
6581 0
6585 0
6639 0
6663 0
6690 0
6704 0
6722 0
6747 0
6757 0
6788 0
6870 0
6901 0
6902 0
6944 0
6962 0
6987 0
7163 0
7176 0
7192 0
7243 0
7266 0
7276 0
7294 0
7313 0
7334 0
7337 0
7469 0
7478 0
7494 0
7506 0
7514 0
7522 0
7532 0
7535 0
7537 0
7548 0
7570 0
7586 0
7665 0
7700 0
7716 0
7717 0
7737 0
7752 0
7776 0
7781 0
7868 0
7871 0
7887 0
7899 0
7996 0
7999 0
8015 0
8072 0
8080 0
8100 0
8102 0
8124 0
8135 0
8160 0
8184 0
8224 0
8225 0
8234 0
8235 0
8236 0
8309 0
8338 0
8344 0
8365 0
8417 0
8447 0
8488 0
8491 0
8534 0
8564 0
8579 0
8617 0
8684 0
8706 0
8719 0
8722 0
8724 0
8766 0
8783 0
8865 0
8914 0
8920 0
9073 0
9133 0
9144 0
9194 0
9280 0
9283 0
9308 0
9321 0
9325 0
9390 0
9405 0
9415 0
9419 0
9465 0
9468 0
9488 0
9528 0
9532 0
9569 0
9593 0
9648 0
9654 0
9692 0
9746 0
9767 0
9800 0
9884 0
9947 0
10004 0
10019 0
10021 0
10034 0
10052 0
10056 0
10086 0
10091 0
10114 0
10122 0
10131 0
10199 0
10219 0
10258 0
10259 0
10268 0
10301 0
10308 0
10373 0
10382 0
10440 0
10447 0
10448 0
10466 0
10469 0
10472 0
10475 0
10478 0
10518 0
10521 0
10527 0
10581 0
10592 0
10603 0
10673 0
10691 0
10695 0
10697 0
10716 0
10736 0
10738 0
10753 0
10783 0
10845 0
10868 0
10880 0
10885 0
10938 0
10954 0
10963 0
10965 0
10986 0
10994 0
11000 0
11019 0
11028 0
11029 0
11030 0
11068 0
11098 0
11112 0
11118 0
