# object_id cluster_number
308 2
615 3
830 3
893 1
894 8
899 7
937 1
946 1
996 8
1058 7
1062 2
1135 3
1136 11
1208 8
1227 4
1239 2
1349 1
1435 5
1532 8
1536 1
1558 8
1576 9
1586 7
1590 3
1597 8
1606 8
1674 3
1757 1
1761 9
1821 3
1849 3
1863 9
1923 9
1974 8
2031 3
2171 2
2215 8
2292 1
2482 2
2529 4
2563 4
2625 3
2639 8
2648 3
2752 8
2757 2
2846 1
2874 9
2893 5
3020 1
3055 0
3160 3
3337 7
3354 8
3372 2
3550 8
3658 3
4003 1
4198 7
4386 1
4393 1
4566 10
4613 9
4668 3
4773 9
4807 8
4828 5
4891 8
4893 2
4913 5
4927 8
4956 8
4981 7
5018 1
5056 5
5065 9
5079 1
5109 9
5112 9
5150 1
5233 3
5234 1
5237 8
5365 0
5393 1
5440 3
5441 0
5493 8
5501 8
5573 1
5575 8
5586 9
5588 2
5597 8
5603 8
5610 8
5636 6
5660 5
5755 8
5764 2
5779 6
5795 8
5807 8
5839 8
5845 1
5859 8
5878 7
5880 1
5891 0
5974 8
5984 1
5985 3
5990 8
6040 1
6173 8
6178 1
6198 1
6226 1
6227 1
6263 2
6290 8
6298 8
6313 3
6320 8
6344 8
6345 9
6433 9
6439 1
6525 11
6581 1
6585 1
6639 9
6663 8
6690 9
6704 1
6722 8
6747 1
6757 5
6788 8
6870 3
6901 5
6902 1
6944 9
6962 1
6987 8
7163 9
7176 2
7192 8
7243 1
7266 8
7276 8
7294 9
7313 8
7334 8
7337 2
7469 0
7478 2
7494 1
7506 0
7514 8
7522 1
7532 3
7535 3
7537 3
7548 7
7570 8
7586 9
7665 8
7700 9
7716 7
7717 5
7737 5
7752 8
7776 1
7781 9
7868 9
7871 5
7887 11
7899 1
7996 8
7999 3
8015 8
8072 8
8080 8
8100 8
8102 5
8124 9
8135 7
8160 8
8184 8
8224 11
8225 8
8234 3
8235 11
8236 8
8309 11
8338 2
8344 0
8365 3
8417 3
8447 9
8488 4
8491 8
8534 9
8564 9
8579 1
8617 9
8684 5
8706 8
8719 3
8722 8
8724 5
8766 10
8783 4
8865 0
8914 3
9073 3
9133 8
9144 9
9194 8
9280 5
9283 9
9308 0
9321 7
9325 7
9390 8
9415 3
9419 11
9465 3
9468 8
9488 0
9528 4
9532 0
9569 2
9593 10
9648 8
9654 7
9692 9
9746 11
9767 0
9800 9
9884 1
9947 5
10004 1
10019 2
10021 3
10034 0
