# object_id cluster_number
308 3
615 0
830 0
893 0
894 0
899 3
937 0
946 0
996 0
1058 3
1062 3
1135 0
1136 3
1208 0
1227 1
1239 3
1349 0
1435 3
1532 0
1536 0
1558 0
1576 3
1586 0
1590 0
1597 0
1606 0
1674 0
1757 0
1761 3
1821 0
1849 0
1863 3
1923 3
1974 0
2031 0
2171 3
2215 0
2292 0
2482 3
2529 1
2563 1
2625 0
2639 0
2648 0
2752 0
2757 3
2846 0
2874 3
2893 3
3020 0
3055 1
3160 0
3337 3
3354 0
3372 3
3550 0
3658 0
4003 0
4198 3
4386 0
4393 0
4566 1
4613 0
4668 0
4750 3
4773 2
4807 0
4828 3
4891 0
4893 2
4913 2
4927 0
4956 0
4981 0
5018 0
5056 2
5065 0
5079 0
5109 3
5112 3
5150 0
5233 0
5234 0
5237 0
5365 1
5393 0
5440 2
5441 1
5493 0
5501 0
5573 0
5575 0
5586 3
5588 3
5597 0
5603 0
5610 0
5636 1
5660 3
5755 0
5764 3
5779 3
5795 0
5807 0
5839 0
5845 0
5859 0
5878 3
5880 0
5891 1
5974 0
5984 2
5985 0
5990 0
6040 0
6173 0
6178 0
6198 0
6226 0
6227 0
6263 3
6290 0
6298 0
6313 0
6320 0
6344 0
6345 3
6433 3
6439 0
6525 3
6581 0
6585 0
6639 0
6663 0
6690 3
6704 0
6722 0
6747 0
6757 3
6788 0
6870 0
6901 3
6902 0
6944 0
6962 0
6987 0
7163 3
7176 3
7192 0
7243 0
7266 0
7276 0
7294 0
7313 0
7334 0
7337 3
7469 1
7478 3
7494 0
7506 1
7514 2
7522 0
7532 0
7535 0
7537 0
7548 3
7570 0
7586 3
7665 0
7700 0
7716 3
7717 3
7737 3
7752 0
7776 0
7781 3
7868 3
7871 3
7887 3
7899 0
7996 0
7999 0
8015 0
8072 0
8080 0
8100 0
8102 3
8124 0
8135 3
8160 0
8184 0
8224 3
8225 0
8234 3
8235 3
8236 0
8309 3
8338 3
8344 1
8365 0
8417 0
8447 3
8488 1
8491 0
8534 3
8564 3
8579 0
8617 3
8684 3
8706 0
8719 0
8722 0
8724 3
8766 1
8783 1
8865 1
8914 0
8920 3
9073 0
9133 0
9144 0
9194 0
9280 3
9283 3
9308 1
9321 3
9325 0
9390 0
9405 3
9415 0
9419 3
9465 0
9468 0
9488 1
9528 1
9532 1
9569 3
9593 3
9648 0
9654 3
9692 3
9746 3
9767 1
9800 3
9884 0
9947 3
10004 0
10019 3
10021 0
10034 1
10052 0
10056 0
10086 0
10091 0
10114 0
10122 0
10131 3
10199 0
10219 1
10258 0
10259 0
10268 0
10301 0
10308 0
10373 0
10382 3
10440 0
10447 3
10448 0
10466 3
10469 3
10472 0
10475 3
10478 3
10518 3
10521 0
10527 0
10581 0
10592 0
10603 0
10673 1
10691 0
10695 0
10697 0
10716 0
10736 0
10738 0
10753 3
10783 0
10845 0
10868 0
10880 0
10885 0
10938 3
10954 0
10963 0
10965 3
10986 0
10994 0
11000 0
11019 3
11028 0
11029 3
11030 3
11068 3
11098 0
11112 3
11118 0
11165 3
11228 1
11297 0
11298 0
11329 3
11350 0
11358 0
11367 0
11368 1
11387 0
11401 0
11404 0
11416 3
11420 0
11431 3
11462 3
11463 0
11486 0
11488 1
11538 0
11544 0
11546 0
11598 3
11600 0
11615 0
11647 0
11675 3
11683 3
11708 0
11726 3
11774 0
11824 0
11866 0
11879 1
11987 0
12026 3
12031 0
12150 3
12209 1
12216 1
12223 3
12234 0
12242 0
12286 0
12333 0
12341 0
12374 0
12408 0
12523 0
12626 3
12721 2
12733 0
12743 0
12754 3
12786 3
12889 0
12973 1
13001 3
13027 0
13034 1
13098 0
13114 3
13162 1
13167 3
13177 3
13265 0
13268 0
13313 0
13331 0
13332 0
13386 0
13399 0
13461 0
13513 0
13553 0
13567 0
13598 3
13627 3
13629 3
13662 0
13699 1
13706 0
13719 0
13722 0
13744 3
13757 0
13760 0
13762 0
13774 0
13794 0
13808 0
13834 0
13921 0
13988 0
13989 0
14017 0
14026 0
14055 0
14097 3
14231 0
14232 3
14254 0
14313 0
14314 0
14396 0
14477 0
14507 1
14537 0
14572 0
14620 0
14691 3
14721 0
14739 0
14748 3
14800 3
14820 3
14831 3
14841 0
14865 0
14878 3
14905 0
14911 0
14931 3
15068 0
15101 0
15113 1
15149 3
15234 0
15272 0
15296 0
15361 0
15414 3
15421 3
15492 0
15509 0
15510 3
15522 0
15550 3
15558 3
15561 3
15634 0
15753 3
15765 0
15766 0
15774 0
15828 0
15848 0
15877 0
15949 0
15956 0
15957 0
15996 3
16038 0
16118 3
16124 3
16143 1
16170 3
16175 3
16216 3
16264 3
16313 0
16315 3
16385 0
16401 0
16440 0
16495 0
16523 3
16565 0
16603 3
16624 3
16631 0
16641 0
16646 0
16661 3
16679 0
16681 0
16685 0
16722 0
16727 2
16754 0
16793 0
16798 0
16821 0
16827 0
16858 0
16903 3
16940 0
17020 0
17035 0
17045 3
17067 3
17085 0
17123 3
17134 0
17152 3
17159 3
17199 0
17213 1
17283 1
17293 0
17361 0
17412 0
17471 3
17507 0
17546 0
17610 0
17645 3
17677 0
17700 0
17706 0
17712 3
17716 0
17732 3
17741 1
17809 0
17882 0
17886 1
17905 0
17906 3
17924 0
17927 1
18002 0
18013 0
18027 0
18029 0
18032 3
18044 1
18050 3
18062 0
18069 0
18103 0
18120 0
18142 3
18196 0
18246 3
18247 0
18265 3
18327 0
18350 0
18360 3
18368 0
18407 3
18515 3
18538 3
18568 0
18576 0
18598 0
18608 1
18667 0
18697 3
18813 3
18817 3
18964 1
19021 0
19094 3
19168 3
19192 3
19326 0
19354 2
19372 2
19379 3
19443 0
19603 3
19680 0
19687 3
19692 0
19696 0
19733 1
19749 0
19754 3
19824 3
19857 2
19859 3
19889 0
19895 0
19957 3
19966 3
19990 3
20004 0
20046 0
20051 0
20052 0
20060 3
20132 2
20133 0
20266 0
20276 0
20357 0
20366 1
20368 3
20380 3
20523 0
20541 2
20547 0
20556 0
20584 0
20623 0
20652 1
20660 1
20701 3
20716 0
20771 0
20788 1
20822 0
20851 3
20877 0
20925 3
20960 3
21036 3
21050 0
21104 0
21144 0
21176 0
21185 0
21186 1
21193 2
21244 0
21274 0
21294 3
21336 3
21340 3
21364 0
21378 0
21390 3
21405 0
21419 0
21446 0
21480 0
21489 0
21540 0
21545 0
21600 2
21601 0
21619 0
21627 2
21631 3
21698 2
21708 0
21773 0
21836 2
21862 2
21876 0
21895 2
21910 3
21929 3
21930 1
22040 1
22063 3
22073 0
22101 3
22127 2
22164 0
22198 0
22241 0
22268 3
22412 0
22428 2
22466 3
22510 0
22565 0
22585 3
22644 3
22659 0
22673 3
22725 0
22750 1
22754 3
22810 0
22828 0
22866 0
22877 3
22884 1
22940 0
22961 0
23060 3
23180 1
23259 3
23271 0
23288 3
23304 3
23329 0
23348 0
23358 3
23366 0
23369 3
23404 3
23459 3
23521 1
23559 0
23591 3
23600 0
23606 1
23744 3
23745 0
23752 3
23775 0
23781 0
23806 0
23813 3
23946 3
23992 0
24006 0
24011 0
24036 3
24052 0
24079 0
24102 3
24109 0
24166 0
24182 0
24213 3
24237 1
24239 0
24256 0
24257 0
24263 1
24265 3
24268 0
24384 0
24385 3
24400 3
24439 3
24460 0
24482 0
24492 3
24524 2
24528 1
24559 3
24581 3
24584 0
24589 0
24593 3
24661 2
24684 3
24738 3
24741 0
24767 1
24787 3
24822 2
24828 0
24897 3
24920 0
24927 0
24936 3
24954 3
24969 0
25121 3
25127 0
25137 0
25171 2
25191 3
25194 1
25237 0
25256 0
25282 1
25300 0
25313 3
25370 2
25417 2
25447 1
25459 3
25475 3
25526 0
25538 0
25603 3
25607 3
25618 0
25622 0
25625 3
25630 3
25705 3
25716 1
25775 0
25776 1
25777 0
25781 2
25799 3
