# object_id cluster_number
615 5
830 6
893 6
894 6
937 0
946 6
996 0
1058 9
1062 3
1135 5
1136 11
1149 0
1208 0
1227 4
1239 11
1349 0
1435 3
1532 5
1536 0
1558 2
1576 2
1586 5
1590 5
1597 0
1606 0
1674 2
1757 6
1761 9
1821 2
1863 9
1923 5
1974 0
2031 2
2215 6
2235 6
2292 6
2482 3
2529 10
2563 4
2625 5
2639 0
2648 5
2752 0
2846 0
2874 9
2893 3
3055 1
3160 2
3337 8
3354 5
3550 6
3658 6
4003 6
4198 5
4386 6
4393 6
4500 0
4566 7
4599 6
4613 5
4807 0
4828 3
4891 0
4927 5
4956 0
5018 0
5056 11
5065 5
5109 8
5112 5
5150 0
5233 6
5234 6
5237 0
5365 1
5393 0
5440 2
5441 3
5493 6
5501 0
5573 6
5575 0
5586 9
5588 11
5597 6
5603 0
5610 5
5636 4
5660 3
5764 8
5795 6
5807 0
5839 0
5845 6
5859 0
5878 5
5880 0
5891 1
5984 2
5985 2
5990 6
6040 0
6065 6
6173 6
6178 0
6198 6
6226 6
6263 11
6290 5
6298 6
6320 0
6344 0
6345 8
6433 9
6439 6
6581 6
6585 6
6639 2
6663 0
6690 9
6722 6
6747 6
6757 3
6788 0
6870 2
6892 6
6901 3
6902 6
6962 6
6987 0
7163 5
7176 9
7192 0
7243 6
7266 2
7276 0
7282 0
7294 8
7313 0
7334 0
7469 1
7478 11
7494 6
7506 3
7514 5
7522 6
7532 5
7535 0
7537 0
7548 8
7570 6
7586 9
7665 6
7700 5
7716 0
7717 8
7737 3
7752 6
7776 0
7781 9
7868 9
7871 3
7875 0
7887 2
7899 6
7912 0
7996 0
7999 6
8015 0
8042 5
8072 0
8080 6
8100 6
8102 3
8124 5
8135 2
8160 0
8184 0
8224 2
8225 0
8234 5
8236 6
8309 8
8338 8
8365 2
8417 5
8447 8
8488 4
8491 0
8534 2
8564 5
8579 6
8617 9
8684 9
8706 6
8719 5
8724 3
8744 0
8766 7
8783 4
8865 1
8914 5
9133 6
9194 6
9280 9
9283 9
9308 3
9325 5
9390 0
9415 6
9419 8
9465 5
9468 0
9488 1
9528 4
9532 3
9569 11
9593 7
9648 0
9654 9
9692 9
9746 8
9767 1
9800 2
9884 6
9947 8
10004 6
10019 11
10021 2
10034 1
10052 0
10056 6
10091 2
10114 0
10122 0
10131 8
10199 6
10219 4
10258 5
10259 0
10268 2
10301 5
10373 0
10382 5
10440 0
10447 11
10448 5
10469 5
10472 6
10478 11
10518 9
10521 0
10527 6
10581 0
10592 0
10596 6
10603 0
10673 1
10691 0
10695 5
10697 5
10736 6
10738 5
10753 3
10783 6
10845 0
10868 2
10880 6
10885 6
10938 2
10954 5
10963 5
10965 3
10986 2
10994 5
11000 2
11019 11
11028 0
11029 11
11030 2
11068 8
11098 6
11118 2
11165 11
11228 10
11298 0
11329 11
11350 5
11367 5
11368 7
11387 6
11416 8
11420 8
11431 3
11462 5
11463 0
11486 2
11488 1
11538 8
11544 0
11546 6
11598 8
11600 6
11615 2
11621 0
11647 0
11675 11
11726 2
11774 5
11824 5
11866 0
11879 7
11987 5
12026 3
12031 0
12150 3
12209 7
12216 3
12223 9
12234 6
12242 0
12286 6
12333 6
12374 0
12408 2
12523 6
12626 8
12721 2
12733 2
12743 0
12754 9
12786 11
12889 0
12973 3
12976 6
13001 11
13027 6
13098 0
13114 3
13162 1
13167 5
13177 8
13265 6
13268 2
13313 6
13331 6
13332 0
13386 5
13399 5
13461 6
13513 6
13553 6
13567 5
13629 11
