# object_id cluster_number
308 11
615 1
830 1
893 4
894 1
899 0
937 4
946 4
996 1
1058 0
1062 0
1135 1
1136 6
1208 4
1227 2
1239 11
1349 4
1435 12
1532 1
1536 4
1558 1
1576 7
1586 0
1590 1
1597 1
1606 1
1674 7
1757 4
1761 8
1821 7
1849 7
1863 8
1923 8
1974 1
2031 7
2171 0
2215 1
2292 4
2482 11
2529 2
2563 2
2625 7
2639 1
2648 1
2752 1
2757 11
2846 4
2874 8
2893 12
3020 4
3055 5
3160 1
3337 0
3354 1
3372 11
3550 1
3658 1
4003 4
4198 10
4386 4
4393 4
4566 3
4613 8
4668 7
4773 8
4807 1
4828 12
4891 1
4893 0
4913 0
4927 1
4956 1
4981 10
5018 4
5056 0
5065 8
5079 4
5109 8
5112 8
5150 4
5233 1
5234 4
5237 1
5365 5
5393 4
5440 7
5441 12
5493 4
5501 1
5573 4
5575 1
5586 8
5588 11
5597 4
5603 1
5610 1
5636 9
5660 12
5755 1
5764 0
5779 9
5795 1
5807 1
5839 1
5845 4
5859 1
5878 7
5880 4
5891 5
5974 4
5984 4
5985 1
5990 1
6040 4
6173 1
6178 4
6198 4
6226 4
6227 4
6263 11
6290 1
6298 1
6313 7
6320 1
6344 1
6345 0
6433 8
6439 4
6525 6
6581 4
6585 4
6639 7
6663 1
6690 8
6704 4
6722 4
6747 4
6757 12
6788 1
6870 7
6901 12
6902 4
6944 7
6962 4
6987 1
7163 8
7176 0
7192 1
7243 4
7266 1
7276 4
7294 7
7313 4
7334 1
7337 11
7469 5
7478 11
7494 4
7506 5
7514 1
7522 4
7532 1
7535 7
7537 1
7548 7
7570 1
7586 0
7665 1
7700 8
7716 10
7717 0
7737 0
7752 1
7776 4
7781 8
7868 7
7871 12
7887 6
7899 4
7996 1
7999 7
8015 1
8072 1
8080 1
8100 4
8102 12
8124 8
8135 10
8160 1
8184 1
8224 6
8225 1
8234 7
8235 6
8236 1
8309 6
8338 11
8344 11
8365 7
8417 1
8447 7
8488 2
8491 1
8534 8
8564 7
8579 4
8617 8
8684 0
8706 4
8719 1
8722 1
8724 12
8766 3
8783 2
8865 5
8914 1
9073 7
9133 4
9144 8
9194 1
9280 8
9283 8
9308 12
9321 0
9325 7
9390 1
9415 1
9419 6
9465 7
9468 1
9488 5
9528 2
9532 12
9569 0
9593 11
9648 1
9654 0
9692 8
9746 6
9767 5
9800 8
9884 4
9947 0
10004 4
10019 11
10021 7
10034 5
10052 4
10056 1
10086 1
10091 1
10114 1
10122 1
10131 7
10199 1
10219 2
10258 7
10259 4
10268 7
10301 1
10308 7
10373 4
10382 8
10440 1
10447 11
10448 1
10466 12
10469 8
10472 1
10475 6
10478 6
10518 8
10521 1
10527 1
10581 1
10592 1
10603 1
10673 5
10691 1
10695 7
10697 7
10716 1
10736 1
10738 8
10753 12
10783 1
10845 1
10868 1
10880 1
10885 4
10938 6
10954 7
10963 1
10965 12
10986 10
10994 1
11000 10
11019 11
11028 4
11029 0
11030 7
11068 0
11098 4
11112 0
11118 10
11165 11
11228 2
11297 7
11298 7
11329 11
11350 7
11358 7
11367 1
11368 5
11387 1
11401 7
11404 7
11416 0
11420 0
11431 12
11462 10
11463 4
11486 7
11488 5
11538 7
11544 1
11546 1
11598 0
11600 1
11615 7
11647 1
11675 11
11683 3
11708 4
11726 8
11774 1
11824 7
11866 1
11879 3
11987 7
12026 12
12031 1
12150 12
12209 3
12216 12
12223 8
12234 4
12242 1
12286 1
12333 4
12341 7
12374 1
12408 1
12523 1
12626 6
12721 8
12733 7
12743 1
12754 8
12786 11
12889 1
12973 12
13001 6
13027 4
13034 3
13098 1
13114 12
13162 3
13167 8
13177 6
13265 4
13268 7
13313 4
13331 4
13332 1
13386 7
13399 7
13461 4
13513 4
13553 4
13567 1
13598 0
13627 8
13629 0
13662 1
13699 2
13706 1
13719 1
13722 1
13744 11
13757 4
13760 1
13762 4
13774 4
13794 1
13808 1
13834 1
13921 4
13988 1
13989 4
14017 1
14026 1
14055 4
14097 8
14231 1
14232 3
14254 1
14313 4
14314 1
14396 1
14477 1
14507 3
14537 7
14572 1
14620 1
14691 6
14721 7
14739 1
14800 3
14820 10
14831 8
14841 8
14865 1
14878 10
14905 1
14911 10
14931 0
15068 4
15101 1
15113 12
15149 8
15234 4
15272 1
15296 1
15361 7
15421 8
15492 1
15509 1
15510 8
15522 1
15550 0
15558 6
15561 8
15634 1
15753 12
15765 1
15766 7
15774 4
15828 4
15848 1
15877 4
15949 8
15956 8
15957 4
15996 8
16038 4
16118 6
16124 8
16143 2
16170 11
16175 12
16216 12
16264 12
16313 1
16315 0
16385 1
16401 1
16440 1
16495 1
16523 8
16565 1
16603 11
16624 0
16631 1
16641 7
16646 7
16661 12
16679 1
16681 1
16685 1
16722 1
16727 1
16754 4
16793 7
16798 4
16821 4
16827 1
16858 1
16903 7
16940 1
17020 1
17035 4
17045 11
17067 0
17085 4
17123 10
17134 4
17152 0
17159 11
17199 7
17213 2
17283 2
17293 4
17361 4
17412 1
17471 6
17507 1
17546 4
17610 1
17645 11
17677 7
17700 7
17706 1
17712 6
17716 4
17732 12
17741 2
17809 1
17882 1
17886 12
17905 0
17906 11
17924 1
17927 2
18002 4
18013 4
18027 4
18029 1
18032 0
18044 5
18050 0
18062 1
18069 1
18103 0
18120 1
18142 8
18196 1
18246 11
18247 7
18265 0
18327 1
18350 4
18360 3
18368 7
18407 11
18515 11
18538 11
18568 4
18576 7
18598 1
18608 5
18667 1
18697 11
18813 11
18817 0
18964 3
19021 1
19094 8
19168 8
19192 11
19326 1
19354 4
19372 1
19379 0
19443 4
19603 12
19680 4
19687 12
19692 4
19696 1
19733 2
19749 4
19754 11
19824 8
19857 7
19859 12
19889 1
19895 1
19957 0
19966 11
19990 11
20004 8
20046 1
20051 1
20052 7
20060 6
20132 8
20133 4
20266 1
20276 1
20357 1
20366 2
20368 0
20380 12
20523 7
20541 4
20547 1
20556 7
20584 1
20623 1
20652 12
20660 5
20701 0
20716 1
20771 4
20788 3
20822 4
20851 0
20877 7
20925 0
20960 11
21036 0
21050 1
21104 1
21144 7
21176 7
21185 1
21186 12
21193 1
21244 1
21274 0
21294 8
21336 8
21340 11
21364 7
21378 7
21390 8
21405 1
21419 7
21446 1
21480 1
21489 7
21540 1
21545 7
21600 4
21601 7
21619 8
21627 4
21631 12
21698 4
21708 1
21773 4
21836 4
21862 4
21876 7
21895 4
21910 0
21929 0
21930 5
22040 5
22063 12
22073 1
22101 10
22127 1
22164 4
22198 1
22241 7
22268 7
22412 0
22428 11
22466 12
22510 4
22565 1
22585 11
22644 7
22659 1
22673 12
22725 1
22750 3
22754 11
22810 1
22828 7
22866 7
22877 9
22884 3
22940 7
22961 1
23060 11
23180 5
23259 8
23271 1
23288 11
23304 12
23329 8
23348 1
23358 0
23366 1
23369 8
23404 0
23459 12
23521 3
23559 4
23591 12
23600 7
23606 9
23744 8
23745 1
23752 8
23775 4
23781 1
23806 4
23813 10
23946 0
23992 1
24006 1
24011 8
24036 11
24052 1
24079 7
24102 8
24166 1
24182 7
24213 0
24237 12
24239 7
24256 1
24257 8
24263 5
24265 11
24268 1
24384 7
24385 8
24400 8
24439 6
24460 7
24482 1
24492 12
24524 8
24528 3
24559 0
24581 6
24584 7
24589 7
24593 0
24661 12
24684 12
24738 12
24741 1
24767 11
24787 0
24822 1
24828 8
24897 11
24920 1
24927 8
24936 0
24954 8
24969 0
25121 12
25127 7
25137 1
25171 8
25191 0
25194 3
25237 1
25256 0
25282 11
25300 7
25313 6
25370 7
25417 8
25447 2
25459 0
25475 11
25526 7
25538 8
25603 8
25607 12
25618 1
25622 7
25625 12
25630 8
25705 11
25716 11
25775 1
25776 12
25777 1
25781 8
25799 11
25803 12
25834 0
25862 3
25878 6
25887 4
25912 4
25928 0
25931 1
25950 1
26037 1
26055 5
26105 0
26107 1
26122 1
26172 5
26178 7
26180 1
26182 7
26191 12
26209 1
26229 7
26239 7
26256 3
26309 3
26318 7
26402 0
26427 4
26444 7
26454 4
26478 1
26480 7
26492 12
26507 1
26535 1
26562 11
26573 1
26578 1
26597 1
26609 4
26677 11
26735 4
26752 4
26809 7
26813 8
26816 12
26824 7
26848 8
26852 5
26858 1
26862 10
26878 2
26882 12
26912 1
26946 10
26992 10
27024 0
27051 1
27086 12
27131 2
27136 0
27160 7
27167 10
27180 7
27209 1
27210 1
27219 4
27223 7
27240 1
27286 4
27347 1
27349 0
27355 5
27366 1
27378 7
27380 12
27384 1
27398 1
27423 11
27433 1
27440 8
27444 7
27468 0
27500 4
27505 7
27566 7
27594 0
27623 2
27626 12
27641 11
27651 12
27667 12
27671 0
27694 12
27700 1
27704 12
27709 0
27726 12
27735 8
27736 7
27745 0
27767 8
27804 12
27806 6
27809 6
27811 8
27831 7
27837 5
27889 6
27919 5
27960 12
27970 2
27975 0
27995 0
28030 5
28044 8
28246 0
28309 0
28437 0
28497 1
28604 4
28619 2
28632 0
28694 8
28697 6
28715 0
28725 4
28764 1
28886 11
28937 8
28940 11
29029 1
29036 4
29058 0
29106 8
29139 1
29157 7
29214 8
29356 12
29403 7
29413 7
29477 1
29506 2
29531 12
29540 6
29563 1
29583 12
29614 11
29629 1
29662 0
29664 0
29752 4
29762 7
29799 1
29823 0
29830 3
29861 0
29895 11
29917 8
29963 12
29985 7
30025 12
30048 1
30064 3
30073 0
30089 1
30092 4
30145 8
30200 12
30216 3
30230 2
30241 0
30247 11
30282 6
30343 7
30348 1
30389 4
30403 1
30415 1
30436 8
30444 7
30449 11
30477 12
30502 1
30569 1
30660 7
30694 8
30700 1
30705 2
30712 2
30728 1
30736 6
30741 1
30743 2
30753 7
30758 8
30776 8
30788 3
30795 0
30822 8
30834 8
30846 6
30868 7
30869 10
30879 12
30950 10
31001 10
31051 7
31079 8
31094 8
31101 2
31103 0
31130 7
31157 4
31158 1
31190 8
31204 12
31249 0
31266 11
31311 8
31324 1
31366 8
31375 5
31416 7
31457 7
31483 3
31501 1
31506 1
31539 2
31544 5
31572 8
31590 1
31643 10
31658 11
31676 8
31683 4
31695 8
31713 11
31757 8
31765 3
31782 4
31801 4
31848 0
31849 2
31885 8
31897 1
31912 1
31931 11
31947 12
31953 11
31976 1
32002 9
32040 5
32086 3
32136 4
32201 12
32289 12
32296 1
32415 0
32461 7
32486 1
32528 8
32535 1
32571 0
32590 3
32621 5
32627 1
32656 1
32724 8
32740 0
32774 11
32784 1
32786 11
32820 11
32855 4
32884 3
32918 5
32932 11
32941 11
33022 8
33080 8
33124 5
33125 7
33186 7
33196 7
33202 7
33254 7
33284 6
33300 1
33389 1
33400 6
33410 1
33413 7
33416 1
33457 11
33479 3
33512 7
33525 1
33547 8
33566 4
33588 10
33611 7
33662 7
33673 1
33730 4
33752 7
33804 7
33835 4
33981 3
34043 1
34047 7
34062 10
34098 8
34104 12
34111 1
34161 8
34171 8
34185 12
34284 11
34292 8
34296 8
34311 0
34313 1
34319 1
34324 0
34332 2
34347 1
34357 4
34391 10
34392 0
34424 12
34428 7
34434 1
34439 12
34449 12
34470 8
34477 4
34478 6
34485 4
34486 8
34498 11
34513 7
34516 5
34520 4
34521 3
34526 10
34536 7
34549 0
34551 10
34556 8
34557 8
34588 6
34606 8
34612 7
34639 7
34642 11
34646 0
34648 11
34652 10
34664 7
34716 6
34723 10
34732 6
