# object_id x_pix y_pix cluster_number
308 4137.02 247.361 0
515 4068.05 280.988 6
612 4063.85 292.966 5
615 4019.69 293.141 2
691 4087.18 301.606 5
747 3821.39 307.704 5
784 4129.22 312.665 5
830 4138.72 317.888 6
838 4131.4 318.443 6
842 4130.34 318.651 2
893 4144.34 323.528 5
894 3804.58 323.588 6
899 3911.92 324.104 2
913 4025.63 325.541 5
937 4125.72 327.724 6
946 4144.33 328.663 5
951 4115.9 328.986 6
996 3514.34 334.005 6
1003 4154.11 334.284 6
1040 4095.6 338.04 5
1058 4144.06 339.512 2
1062 4119.18 339.724 4
1081 4179.73 340.975 2
1113 4157.7 343.933 5
1135 4177.23 345.74 6
1136 4180.71 345.82 4
1149 4101.67 346.777 6
1198 3398.85 351.016 3
1202 4090.01 351.221 5
1208 4179.17 351.63 5
1227 3976.85 353.121 1
1239 3394.34 354.272 4
1283 3357.99 357.855 6
1291 4187.51 358.027 6
1314 4153.72 360.109 5
1349 4150.01 363.869 6
1403 4199.35 368.823 6
1422 4175.84 370.201 5
1435 4185.39 371.538 0
1451 4156.82 373.151 6
1532 4181.5 379.009 2
1536 3918.13 379.537 5
1558 4015.93 381.414 5
1567 3027.69 382.453 3
1576 3989.28 383.114 2
1586 3966.11 383.743 2
1590 3968.74 383.913 6
1597 4065.76 384.672 5
1602 3957.36 385.054 6
1606 3983.36 385.714 6
1617 4098.69 386.321 2
1621 4110.75 386.752 6
1649 4099.9 388.346 4
1674 3809.14 390.319 2
1701 4196.73 391.849 5
1741 4087.75 395.265 2
1757 4179.86 396.573 6
1761 4109.32 396.885 2
1771 4092.87 397.483 6
1798 4087.76 401.018 6
1821 3444.02 402.433 2
1849 4205.04 403.986 6
1863 4140.81 404.747 2
1868 4183.7 405.062 1
1923 4085.21 409.65 2
1957 3102.53 411.443 5
1974 4021.97 412.367 6
2023 3541.19 415.951 5
2031 4206.68 416.058 5
2067 3020.9 418.457 5
2134 4135.0 422.169 5
2161 4057.94 424.101 2
2171 3988.65 424.905 4
2215 4193.08 428.076 6
2235 3918.51 429.944 5
2292 3898.65 433.772 6
2324 3000.27 435.976 5
2380 2830.25 440.125 6
2385 4064.22 440.414 6
2407 4072.01 441.83 6
2470 3402.32 446.425 6
2472 3992.46 446.574 6
2479 4186.14 446.947 5
2482 3516.88 447.177 4
2529 3081.34 450.914 1
2530 2858.53 450.999 5
2556 4119.68 452.413 5
2563 3277.65 452.771 1
2619 3627.01 456.318 2
2625 3843.52 456.615 2
2639 3093.47 457.607 6
2648 3847.04 458.258 2
2684 3084.48 460.533 6
2752 3513.85 464.642 6
2757 3343.35 465.07 4
2785 2935.97 466.551 5
2786 3753.43 466.477 3
2819 3136.47 468.468 3
2846 3223.45 469.994 5
2874 2441.53 472.202 2
2893 2976.63 472.996 2
2907 3820.43 474.239 5
2936 2784.27 476.25 5
3020 3085.94 481.392 6
3045 2833.2 483.463 5
3055 2927.36 484.084 0
3059 2828.35 484.342 6
3160 3977.04 489.577 6
3171 2828.71 490.426 5
3220 2119.97 493.315 6
3240 3105.15 494.511 5
3337 4219.36 500.014 4
3354 3557.19 500.779 6
3490 3898.82 509.05 6
3550 3614.02 512.891 5
3658 4201.89 518.028 5
3704 3032.48 520.499 6
3825 2869.97 526.142 6
3916 3567.05 530.389 5
3954 3891.26 532.451 4
3972 3589.17 533.78 0
4003 2843.54 535.572 6
4014 3884.07 535.853 3
4198 2855.26 544.871 2
4263 1573.54 548.332 5
4266 2955.06 548.487 6
4280 2848.27 549.54 5
4332 2935.85 552.02 6
4371 2881.57 553.619 5
4386 2964.52 554.234 5
4393 4097.46 554.601 5
4405 2446.62 555.554 2
4425 2876.84 556.552 5
4444 1530.43 557.196 2
4457 3650.2 557.916 6
4500 2884.63 559.831 5
4522 2932.0 560.87 4
4529 3458.41 561.236 5
4566 4207.57 562.506 1
4599 2872.84 564.112 5
4611 1568.26 564.597 6
4613 3122.01 564.71 2
4622 1642.76 565.115 6
4627 2906.9 565.277 5
4630 3234.76 565.397 2
4660 2876.26 567.189 6
4668 1539.39 567.424 2
4721 2871.15 570.131 6
4773 1349.42 572.683 3
4794 1349.14 573.59 3
4797 2369.08 573.775 5
4807 3450.65 574.175 6
4828 2959.49 575.133 4
4867 1343.87 576.96 2
4891 3451.73 577.973 5
4893 1372.84 578.038 4
4908 1540.25 578.765 6
4913 1357.7 578.911 2
4927 2704.29 579.539 6
4949 1564.42 580.109 2
4956 1294.56 580.223 5
5018 2844.5 583.216 5
5053 3528.63 584.593 6
5056 1339.91 584.637 4
5065 1278.69 584.931 2
5079 1273.03 585.452 6
5090 2875.5 586.065 6
5109 2128.91 586.744 2
5112 2891.07 586.856 2
5150 1266.17 588.347 5
5151 1255.96 588.387 6
5153 3563.47 588.632 6
5214 1256.27 591.046 6
5233 1272.93 592.083 6
5234 1263.82 592.128 6
5237 1278.39 592.203 6
