# object_id x_pix y_pix cluster_number
308 4137.02 247.361 1
515 4068.05 280.988 2
612 4063.85 292.966 2
615 4019.69 293.141 2
691 4087.18 301.606 2
747 3821.39 307.704 2
784 4129.22 312.665 2
830 4138.72 317.888 2
838 4131.4 318.443 2
842 4130.34 318.651 2
893 4144.34 323.528 2
894 3804.58 323.588 2
899 3911.92 324.104 1
913 4025.63 325.541 2
937 4125.72 327.724 2
946 4144.33 328.663 2
951 4115.9 328.986 2
996 3514.34 334.005 2
1003 4154.11 334.284 1
1040 4095.6 338.04 2
1058 4144.06 339.512 1
1062 4119.18 339.724 1
1081 4179.73 340.975 2
1113 4157.7 343.933 2
1135 4177.23 345.74 2
1136 4180.71 345.82 3
1149 4101.67 346.777 2
1198 3398.85 351.016 0
1202 4090.01 351.221 2
1208 4179.17 351.63 2
1227 3976.85 353.121 3
1239 3394.34 354.272 1
1283 3357.99 357.855 1
1291 4187.51 358.027 2
1314 4153.72 360.109 2
1349 4150.01 363.869 2
1403 4199.35 368.823 2
1422 4175.84 370.201 2
1435 4185.39 371.538 0
1451 4156.82 373.151 2
1532 4181.5 379.009 2
1536 3918.13 379.537 2
1558 4015.93 381.414 1
1567 3027.69 382.453 0
1576 3989.28 383.114 1
1586 3966.11 383.743 1
1590 3968.74 383.913 2
1597 4065.76 384.672 2
1602 3957.36 385.054 1
1606 3983.36 385.714 2
1617 4098.69 386.321 1
1621 4110.75 386.752 2
1649 4099.9 388.346 1
1674 3809.14 390.319 2
1701 4196.73 391.849 2
1741 4087.75 395.265 1
1757 4179.86 396.573 2
1761 4109.32 396.885 1
1771 4092.87 397.483 1
1798 4087.76 401.018 2
1821 3444.02 402.433 1
1849 4205.04 403.986 2
1863 4140.81 404.747 1
1868 4183.7 405.062 3
1923 4085.21 409.65 1
1957 3102.53 411.443 2
1974 4021.97 412.367 2
2023 3541.19 415.951 2
2031 4206.68 416.058 1
2067 3020.9 418.457 2
2134 4135.0 422.169 2
2161 4057.94 424.101 2
2171 3988.65 424.905 1
2215 4193.08 428.076 2
2235 3918.51 429.944 2
2292 3898.65 433.772 2
2324 3000.27 435.976 1
2380 2830.25 440.125 2
2385 4064.22 440.414 2
2407 4072.01 441.83 2
