# x y ra dec id_ ci_white mag0.5_white mag3_white flux_white msky_white flag mag05_225 mag05_225_unc mag3_225 mag3_225_unc mag05_336 mag05_336_unc mag3_336 mag3_336_unc mag05_373 mag05_373_unc mag3_373 mag3_373_unc mag05_438 mag05_438_unc mag3_438 mag3_438_unc mag05_487 mag05_487_unc mag3_487 mag3_487_unc mag05_502 mag05_502_unc mag3_502 mag3_502_unc mag05_555 mag05_555_unc mag3_555 mag3_555_unc mag05_657 mag05_657_unc mag3_657 mag3_657_unc mag05_673 mag05_673_unc mag3_673 mag3_673_unc mag05_814 mag05_814_unc mag3_814 mag3_814_unc
3772.01 1402.42 204.2528609 -29.8726794 25411.0 2.633 26.622 23.989 0.98 1.9344 0.0 27.473 0.3562 25.21 0.1266 26.48 0.1383 24.118 0.0469 26.407 0.271866666667 23.938 0.0877333333333 27.488 0.1098 24.891 0.0338 27.228 0.252 24.59 0.0754666666667 27.808 0.279733333333 25.029 0.0787333333333 27.076 0.0633 24.589 0.0214 24.72 0.0691333333333 21.371 0.0148 27.444 0.2452 24.547 0.0661333333333 26.886 0.102 23.96 0.0285
1362.2 1404.99 204.2837462 -29.872651 25489.0 2.911 27.604 24.693 0.397 0.84581 0.0 30.235 1.2983 26.95 0.2895 29.377 0.5289 25.852 0.1045 27.927 0.552 25.305 0.168066666667 29.013 0.2218 25.862 0.0523 30.642 1.27926666667 26.746 0.2116 28.049 0.311266666667 25.674 0.105266666667 28.134 0.1011 25.278 0.0275 25.93 0.120666666667 22.639 0.0265333333333 27.403 0.237133333333 24.512 0.0630666666667 26.797 0.0935 24.22 0.0296
1520.33 1441.67 204.2817195 -29.8722437 26422.0 2.18 27.578 25.398 0.406 0.75177 0.0 -99.0 -99.0 -99.0 -99.0 28.208 0.3067 25.928 0.1082 27.304 0.411666666667 25.808 0.212933333333 28.186 0.1513 25.918 0.0541 27.401 0.272333333333 25.893 0.138933333333 28.28 0.346333333333 25.518 0.0976 28.092 0.1003 25.677 0.0345 26.221 0.138 22.853 0.0292666666667 27.932 0.304066666667 25.935 0.1258 27.521 0.1311 25.776 0.0656
2402.94 1477.41 204.2704076 -29.8718472 27326.0 2.106 27.759 25.653 0.344 0.79204 0.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 26.66 0.33 -99.0 -99.0 -99.0 -99.0 32.826 4.4946 26.069 0.150933333333 30.588 1.04266666667 27.289 0.233133333333 29.649 0.2136 27.235 0.0798 26.171 0.134866666667 22.808 0.0286666666667 27.148 0.210666666667 25.2 0.0879333333333 26.104 0.0673 23.975 0.0264
1261.52 1685.87 204.285036 -29.86953 31983.0 2.716 26.323 23.607 1.291 0.81027 0.0 30.354 1.3895 -99.0 -99.0 27.964 0.2765 24.868 0.0671 -99.0 -99.0 25.581 0.1958 28.569 0.1812 25.292 0.0403 26.925 0.220533333333 24.24 0.065 27.15 0.206 24.733 0.0684 27.097 0.0634 24.324 0.0183 24.28 0.0564666666667 20.901 0.0119333333333 25.9 0.119066666667 23.395 0.0383333333333 25.13 0.0435 22.747 0.0154
3811.91 1718.51 204.2523501 -29.8691672 32571.0 2.455 22.223 19.768 56.313 4.5999 0.0 21.695 0.0248 19.361 0.0085 21.99 0.0175 19.554 0.0057 21.877 0.0336666666667 19.828 0.0131333333333 23.01 0.0139 20.644 0.0047 22.585 0.0295333333333 20.223 0.00993333333333 22.777 0.0273333333333 20.511 0.00966666666667 22.835 0.0087 20.401 0.0029 22.282 0.0224666666667 19.588 0.00653333333333 22.504 0.0246666666667 20.101 0.0082 22.514 0.0128 19.978 0.004
3988.88 1731.01 204.2500821 -29.869028 32820.0 2.418 23.712 21.294 14.289 2.9548 0.0 24.518 0.0911 22.076 0.0296 23.788 0.0399 21.356 0.013 23.93 0.0866666666667 21.468 0.0278666666667 24.473 0.0272 22.04 0.0089 24.244 0.0634666666667 21.79 0.0205333333333 24.483 0.0600666666667 21.967 0.0188666666667 24.326 0.0175 21.852 0.0057 23.697 0.0431333333333 20.687 0.0108 24.113 0.0518666666667 21.593 0.0163333333333 23.73 0.0227 21.322 0.0078
3822.49 1772.48 204.2522146 -29.8685675 33588.0 2.864 24.026 21.162 10.705 5.828 0.0 24.192 0.0784 21.276 0.0205 23.785 0.0399 20.98 0.011 24.099 0.0936666666667 21.258 0.0253333333333 24.88 0.0331 21.967 0.0087 24.639 0.0762666666667 21.687 0.0196 24.896 0.0727333333333 21.893 0.0182666666667 24.746 0.0219 21.794 0.0058 23.751 0.0442666666667 20.317 0.00906666666667 24.523 0.0631333333333 21.575 0.0164 24.117 0.0289 21.096 0.0076
3917.33 1784.8 204.2509992 -29.8684305 33835.0 2.322 23.929 21.607 11.703 7.5733 0.0 23.191 0.0495 20.766 0.0162 23.305 0.0321 20.992 0.0112 23.63 0.0755333333333 21.427 0.0274666666667 24.742 0.0316 22.273 0.0107 24.075 0.0588666666667 21.797 0.0208 24.584 0.0632 22.132 0.0206666666667 24.713 0.0231 22.239 0.0088 23.128 0.0332 20.07 0.00813333333333 24.554 0.0642666666667 22.353 0.0242 24.578 0.0379 22.085 0.0147
3852.23 1797.8 204.2518335 -29.8682862 34067.0 2.687 25.714 23.027 2.262 5.434 0.0 30.294 1.5752 27.319 0.4585 28.074 0.31 25.316 0.0964 27.389 0.432466666667 24.987 0.147333333333 28.109 0.1759 25.148 0.0517 26.887 0.217933333333 24.328 0.0693333333333 27.382 0.236266666667 25.014 0.0859333333333 26.72 0.0673 24.011 0.0245 23.967 0.0488666666667 20.543 0.0100666666667 25.724 0.111733333333 22.846 0.0306 24.66 0.0434 22.336 0.021
3763.05 1799.97 204.2529765 -29.8682622 34098.0 2.704 24.73 22.026 5.599 6.2551 0.0 24.688 0.0986 22.089 0.0299 24.525 0.0563 21.986 0.0176 24.771 0.1278 22.029 0.0362 25.503 0.0448 22.789 0.0133 25.24 0.101066666667 22.372 0.0272666666667 25.541 0.0984 22.783 0.0279333333333 25.355 0.0301 22.545 0.0091 23.597 0.0412 20.122 0.00833333333333 25.141 0.0848 22.326 0.0238 25.373 0.0695 22.642 0.0267
