# x y ra dec id_ ci_white mag0.5_white mag3_white flux_white msky_white flag mag05_225 mag05_225_unc mag3_225 mag3_225_unc mag05_336 mag05_336_unc mag3_336 mag3_336_unc mag05_373 mag05_373_unc mag3_373 mag3_373_unc mag05_438 mag05_438_unc mag3_438 mag3_438_unc mag05_487 mag05_487_unc mag3_487 mag3_487_unc mag05_502 mag05_502_unc mag3_502 mag3_502_unc mag05_555 mag05_555_unc mag3_555 mag3_555_unc mag05_657 mag05_657_unc mag3_657 mag3_657_unc mag05_673 mag05_673_unc mag3_673 mag3_673_unc mag05_814 mag05_814_unc mag3_814 mag3_814_unc
1430.43 2959.72 204.2828693 -29.8553764 56031.0 2.14 24.094 21.954 10.057 0.93929 0.0 23.313 0.0523 21.491 0.0226 23.603 0.0367 21.449 0.0136 23.864 0.0840666666667 21.613 0.0298666666667 24.91 0.0333 22.735 0.0122 24.46 0.0702 22.077 0.0234666666667 25.003 0.0762666666667 22.784 0.0274666666667 24.85 0.0221 22.674 0.0082 23.684 0.0428666666667 20.515 0.00993333333333 24.73 0.0690666666667 22.567 0.0258 24.78 0.0363 22.563 0.0133
1271.81 2981.76 204.2849019 -29.8551313 56485.0 2.019 23.878 21.859 12.271 0.83615 0.0 23.216 0.05 21.252 0.0202 23.363 0.0328 21.326 0.0129 23.827 0.0826 21.656 0.0304666666667 24.75 0.0309 22.678 0.0119 24.405 0.0683333333333 22.231 0.0251333333333 24.847 0.071 22.695 0.0263333333333 24.666 0.0203 22.631 0.008 24.015 0.05 21.311 0.0144 24.716 0.0684 22.57 0.0255333333333 24.71 0.035 22.477 0.0126
1423.99 2982.15 204.2829518 -29.8551272 56492.0 2.198 24.384 22.186 7.7 0.84494 0.0 29.952 1.1381 26.836 0.2755 25.735 0.098 23.449 0.0342 25.399 0.170533333333 23.281 0.0645333333333 25.718 0.0483 23.5 0.0174 24.914 0.0864666666667 22.451 0.0278666666667 25.071 0.0786666666667 22.845 0.0282666666667 24.823 0.0218 22.58 0.0078 23.347 0.0367333333333 20.348 0.0092 23.904 0.0470666666667 21.672 0.0168666666667 23.519 0.0202 21.41 0.0077
1328.12 3003.99 204.2841803 -29.8548844 56937.0 2.091 22.456 20.365 45.447 1.1241 0.0 25.899 0.1721 23.713 0.063 23.425 0.0338 21.33 0.0129 23.171 0.0610666666667 21.003 0.0225333333333 23.559 0.0178 21.468 0.0068 22.85 0.0334 20.629 0.012 23.199 0.0332 20.94 0.0117333333333 22.887 0.0089 20.755 0.0034 21.842 0.0183333333333 19.545 0.0064 22.191 0.0214 20.055 0.008 21.864 0.0094 19.764 0.0036
4191.94 3009.36 204.2474828 -29.8548238 57049.0 2.463 27.046 24.583 0.663 0.89572 0.0 26.368 0.2137 24.009 0.0723 26.462 0.1369 24.056 0.0453 26.784 0.323933333333 24.256 0.102066666667 27.867 0.13 25.4 0.0419 27.093 0.236066666667 24.508 0.0720666666667 27.86 0.285133333333 25.383 0.0917333333333 27.906 0.0913 25.565 0.0322 25.918 0.12 22.55 0.0254666666667 27.897 0.2984 25.622 0.107133333333 28.351 0.2192 -99.0 -99.0
1420.95 3048.48 204.2829907 -29.8543902 57910.0 2.393 27.469 25.076 0.449 0.82459 0.0 27.899 0.4335 26.557 0.2387 27.053 0.1799 24.75 0.0626 27.342 0.419133333333 24.384 0.107933333333 28.081 0.1439 25.679 0.0482 27.417 0.2746 24.542 0.0734 28.542 0.390733333333 25.125 0.0811333333333 27.959 0.094 25.507 0.0316 24.999 0.0786 21.616 0.0165333333333 28.102 0.3334 25.924 0.131866666667 30.118 0.5764 -99.0 -99.0
2929.11 3087.36 204.263665 -29.8539588 58801.0 2.245 26.538 24.293 1.059 0.93342 0.0 33.115 6.4109 26.694 0.2561 -99.0 -99.0 28.138 0.3271 -99.0 -99.0 24.806 0.131866666667 29.331 0.2568 27.133 0.0957 27.804 0.328133333333 25.002 0.0907333333333 29.492 0.611 27.449 0.250133333333 27.862 0.0896 25.815 0.0367 25.717 0.1094 22.517 0.0250666666667 26.617 0.164533333333 24.398 0.0598 25.017 0.0405 22.859 0.0152
873.756 3122.67 204.2900023 -29.8535649 59562.0 2.189 26.269 24.08 1.356 0.59712 0.0 27.811 0.4164 25.835 0.17 26.523 0.1408 24.417 0.0535 27.278 0.406933333333 24.797 0.131333333333 27.419 0.1057 25.258 0.0392 26.593 0.1874 24.631 0.0762666666667 27.142 0.204466666667 24.824 0.0706666666667 26.674 0.0512 24.572 0.0196 25.735 0.110333333333 22.756 0.028 26.184 0.1346 23.916 0.0476 25.969 0.0626 23.542 0.0206
3868.77 3171.88 204.2516243 -29.8530186 60624.0 2.187 25.311 23.124 3.277 0.94072 0.0 24.895 0.1083 22.655 0.0387 24.893 0.0664 22.687 0.0241 25.122 0.150133333333 22.866 0.0532 26.045 0.0561 23.9 0.0209 26.091 0.148733333333 23.514 0.0455333333333 26.219 0.1336 23.767 0.0432666666667 26.032 0.0382 23.83 0.014 25.105 0.0825333333333 21.761 0.0176666666667 25.766 0.111 23.615 0.0414666666667 26.094 0.0672 23.75 0.0238
1602.35 3287.48 204.2806659 -29.8517349 63294.0 2.245 27.17 24.925 0.591 0.92286 0.0 28.947 0.7121 -99.0 -99.0 27.392 0.2108 25.625 0.0955 27.877 0.5394 -99.0 -99.0 28.024 0.1408 25.84 0.0528 27.709 0.316466666667 26.14 0.164466666667 27.578 0.250333333333 25.704 0.107133333333 27.627 0.0822 25.652 0.037 24.745 0.0699333333333 21.277 0.0141333333333 27.631 0.267333333333 25.531 0.107666666667 27.348 0.1236 25.049 0.0475
995.191 3350.33 204.2884458 -29.8510356 64961.0 2.016 26.36 24.344 1.247 0.82901 0.0 26.423 0.2193 24.253 0.0811 25.705 0.0966 23.837 0.0411 24.212 0.0986666666667 22.883 0.0536 27.097 0.0912 25.193 0.0384 26.664 0.193866666667 24.215 0.0630666666667 26.862 0.1798 25.197 0.0844 27.14 0.0638 24.993 0.0243 25.358 0.0927333333333 21.928 0.0191333333333 26.83 0.1818 24.813 0.0729333333333 26.978 0.1011 24.896 0.0409
2859.6 3355.98 204.2645558 -29.8509742 65121.0 2.058 26.465 24.407 1.132 1.5396 0.0 30.046 1.8535 -99.0 -99.0 27.022 0.189 -99.0 -99.0 26.547 0.291466666667 24.592 0.122266666667 27.102 0.0933 25.513 0.051 27.44 0.280866666667 -99.0 -99.0 26.972 0.1896 25.597 0.103266666667 27.003 0.0622 25.382 0.0368 24.864 0.0738666666667 21.339 0.0145333333333 27.059 0.203733333333 27.23 0.3078 27.803 0.1663 -99.0 -99.0
2105.28 3449.18 204.2742214 -29.8499386 67928.0 2.462 26.775 24.313 0.851 0.8406 0.0 -99.0 -99.0 30.357 2.3103 27.655 0.2375 25.378 0.0838 26.722 0.314466666667 24.836 0.134266666667 28.044 0.1413 25.78 0.0504 26.981 0.2242 25.007 0.0910666666667 27.232 0.213133333333 25.6 0.1016 27.426 0.0729 25.1 0.0255 25.002 0.0787333333333 22.287 0.0225333333333 26.905 0.188066666667 24.387 0.0594666666667 26.073 0.0661 23.555 0.0211
2457.86 3505.48 204.2697036 -29.8493131 69827.0 3.11 23.727 20.617 14.106 3.6343 0.0 23.57 0.0644 20.311 0.0148 23.309 0.0358 20.309 0.0098 23.525 0.0723333333333 20.661 0.0195333333333 24.605 0.0328 21.558 0.009 24.252 0.0644666666667 21.351 0.0172 24.502 0.0613333333333 21.495 0.0156 24.518 0.0232 21.466 0.0067 23.502 0.0394666666667 20.325 0.00913333333333 24.381 0.0593333333333 21.414 0.0153333333333 24.253 0.0311 21.339 0.0089
1590.12 3526.18 204.2808223 -29.8490826 70455.0 3.204 26.555 23.351 1.042 1.1222 0.0 27.299 0.3299 24.277 0.0824 26.903 0.1684 23.647 0.0377 26.409 0.272 23.952 0.0883333333333 27.235 0.0976 24.104 0.0232 27.257 0.255333333333 23.886 0.0541333333333 26.945 0.186933333333 24.058 0.0496 27.158 0.0653 23.995 0.0154 25.775 0.1124 22.278 0.0224666666667 27.177 0.213666666667 23.708 0.0433333333333 26.674 0.0884 23.385 0.0196
1574.45 3577.51 204.281023 -29.8485123 72114.0 2.048 24.105 22.057 9.955 1.0458 0.0 25.464 0.1409 23.487 0.057 24.166 0.0476 22.214 0.0194 24.265 0.101133333333 22.171 0.0386666666667 25.034 0.0352 22.913 0.0133 24.328 0.066 22.531 0.0289333333333 24.713 0.0667333333333 22.705 0.0265333333333 24.56 0.0194 22.478 0.0075 23.879 0.0469333333333 21.26 0.0140666666667 24.172 0.0532666666667 22.101 0.0206 24.089 0.0263 22.048 0.0104
1842.16 3598.4 204.2775927 -29.8482804 72746.0 2.036 27.522 25.486 0.428 1.2722 0.0 27.268 0.3251 26.099 0.201 26.965 0.1735 25.534 0.0937 27.455 0.442066666667 25.558 0.189866666667 28.356 0.1672 26.464 0.078 28.04 0.368866666667 27.098 0.272533333333 28.547 0.396133333333 26.251 0.143466666667 28.446 0.1302 27.659 0.1829 25.866 0.117133333333 22.35 0.0232 28.779 0.4644 -99.0 -99.0 28.862 0.2929 -99.0 -99.0
1973.45 3607.77 204.2759105 -29.8481764 73018.0 2.046 27.67 25.624 0.373 1.1361 0.0 27.89 0.4325 25.593 0.1522 27.481 0.2198 25.172 0.0769 27.665 0.489133333333 25.292 0.1676 28.326 0.1618 25.921 0.0545 28.812 0.5272 25.583 0.120066666667 28.655 0.4168 26.055 0.1292 28.099 0.1009 25.849 0.0382 25.829 0.1152 22.424 0.024 28.295 0.362666666667 25.609 0.108533333333 27.552 0.1384 25.203 0.0532
2985.88 3634.53 204.2629379 -29.8478791 73742.0 2.215 25.364 23.149 3.121 0.90144 0.0 25.043 0.116 22.971 0.0447 24.929 0.0675 22.772 0.025 25.217 0.1568 22.981 0.0561333333333 26.09 0.0573 23.991 0.0218 25.97 0.1406 23.782 0.0514666666667 25.846 0.112466666667 23.923 0.0465333333333 26.067 0.0387 23.872 0.0142 24.912 0.0755333333333 21.846 0.0184 25.743 0.109866666667 23.685 0.0428 25.767 0.0573 23.515 0.0207
1612.87 3675.49 204.2805306 -29.8474237 74931.0 2.572 27.193 24.621 0.579 0.77706 0.0 30.492 1.5197 28.504 0.7212 29.625 0.5988 26.564 0.1484 27.715 0.4996 24.747 0.128666666667 29.431 0.2701 26.694 0.0782 28.306 0.414733333333 25.149 0.0974 28.272 0.3452 26.025 0.1244 28.189 0.1043 25.514 0.0313 25.388 0.094 22.283 0.0225333333333 26.81 0.18 24.063 0.0511333333333 25.84 0.0591 23.4 0.0194
2064.3 3775.92 204.2747463 -29.8463082 78006.0 2.672 27.236 24.564 0.557 0.94748 0.0 27.031 0.2904 24.716 0.1006 26.942 0.1708 24.442 0.0542 27.482 0.4478 28.188 0.817866666667 28.01 0.1394 25.432 0.043 28.017 0.362333333333 25.474 0.113533333333 28.071 0.315266666667 25.232 0.0859333333333 28.169 0.1043 25.118 0.0262 25.891 0.118533333333 22.516 0.0250666666667 27.955 0.3072 25.387 0.0962666666667 27.152 0.1103 24.308 0.0307
1924.07 3904.89 204.2765429 -29.8448751 81661.0 2.261 26.783 24.522 0.845 0.71041 0.0 -99.0 -99.0 26.869 0.2835 28.895 0.4234 25.678 0.0967 -99.0 -99.0 28.481 0.997066666667 28.934 0.2136 26.095 0.0583 29.097 0.6006 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 27.692 0.0826 25.375 0.0292 25.766 0.111866666667 22.627 0.0263333333333 26.654 0.167266666667 24.391 0.0594 25.601 0.0531 23.63 0.022
4813.84 3905.14 204.2395166 -29.8448692 81676.0 2.484 27.521 25.037 0.428 0.49212 0.0 28.903 0.6879 25.743 0.1608 30.989 1.2273 -99.0 -99.0 29.012 0.907466666667 24.537 0.115066666667 28.868 0.2355 26.206 0.0818 -99.0 -99.0 -99.0 -99.0 29.321 0.574733333333 26.54 0.166266666667 28.847 0.2456 27.192 0.2514 26.464 0.154333333333 23.225 0.0347333333333 -99.0 -99.0 26.169 0.160933333333 26.699 0.1125 25.097 0.1003
1759.95 4114.1 204.2786456 -29.8425504 87256.0 2.313 27.937 25.624 0.292 0.71818 0.0 28.494 0.5713 26.632 0.2484 28.333 0.3252 25.872 0.1058 27.352 0.421066666667 24.756 0.128733333333 28.465 0.1716 26.132 0.0592 28.313 0.4158 25.391 0.109 29.058 0.497333333333 25.983 0.121533333333 28.623 0.1277 26.187 0.0432 26.601 0.1644 22.943 0.0304666666667 28.134 0.333066666667 25.346 0.0934666666667 27.901 0.157 25.672 0.0615
1194.21 4133.56 204.2858941 -29.8423335 87736.0 2.609 27.419 24.81 0.47 0.72198 0.0 26.642 0.2426 24.2 0.0791 26.781 0.1587 24.677 0.0605 28.301 0.657 25.214 0.16 28.296 0.1591 25.708 0.0488 28.073 0.3724 25.964 0.144133333333 28.308 0.3512 25.817 0.1128 28.308 0.1111 25.669 0.0343 26.527 0.158866666667 22.894 0.0298 28.051 0.321133333333 25.052 0.0814 28.342 0.1969 25.354 0.0521
3372.29 4154.23 204.2579873 -29.8421044 88228.0 2.258 27.934 25.676 0.293 0.71784 0.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 30.534 1.4387 27.666 0.487866666667 25.514 0.186266666667 29.694 0.3053 27.055 0.0929 28.205 0.395133333333 26.397 0.1756 28.987 0.482933333333 28.42 0.435866666667 28.568 0.1244 26.076 0.0408 25.903 0.1192 22.842 0.0291333333333 27.201 0.215733333333 25.009 0.0797333333333 26.747 0.0903 24.633 0.0354
1620.66 4158.96 204.2804302 -29.8420518 88339.0 2.209 26.044 23.835 1.669 0.70392 0.0 26.861 0.2684 24.38 0.0859 25.733 0.0978 23.578 0.0363 26.265 0.254466666667 23.917 0.0868 26.819 0.0801 24.591 0.0288 26.417 0.1728 23.816 0.0522666666667 26.648 0.162866666667 24.289 0.0550666666667 26.629 0.0502 24.333 0.0175 25.425 0.0956 22.086 0.0205333333333 26.347 0.1452 24.172 0.0536666666667 26.505 0.0804 24.363 0.0306
4648.17 4286.79 204.2416405 -29.8406291 91023.0 2.323 27.594 25.271 0.4 0.52082 0.0 29.551 0.9411 -99.0 -99.0 33.434 4.6286 27.584 0.2435 29.327 1.071 26.974 0.385466666667 29.364 0.26 27.059 0.0912 29.314 0.667466666667 25.705 0.127066666667 29.667 0.6694 25.603 0.1024 28.0 0.0951 25.805 0.0356 26.291 0.142533333333 23.076 0.0324 27.392 0.236 25.161 0.0861333333333 26.72 0.0888 24.458 0.0319
1718.07 4328.73 204.2791819 -29.8401656 91873.0 2.489 27.586 25.097 0.403 0.77799 0.0 28.077 0.4718 25.658 0.1569 28.145 0.2982 25.338 0.0823 27.654 0.484866666667 23.599 0.0748 28.501 0.1746 26.221 0.062 27.863 0.337466666667 25.12 0.096 27.969 0.299866666667 25.174 0.0832 28.057 0.0979 25.931 0.0384 25.903 0.1192 22.461 0.0244 27.57 0.256466666667 24.7 0.069 27.653 0.1404 25.353 0.0533
2699.26 4366.52 204.2666106 -29.8397461 92701.0 2.443 27.712 25.269 0.359 0.67122 0.0 28.737 0.642 25.88 0.1746 27.705 0.2433 25.416 0.0855 -99.0 -99.0 24.17 0.0974666666667 28.631 0.1856 26.454 0.0694 28.567 0.469066666667 -99.0 -99.0 29.147 0.5192 25.968 0.120866666667 28.511 0.1228 25.978 0.0403 26.186 0.1358 22.827 0.0289333333333 28.293 0.359466666667 25.574 0.104333333333 27.467 0.1272 24.866 0.0398
1124.21 4691.0 204.2867899 -29.8361396 97876.0 2.836 27.448 24.612 0.458 0.12962 0.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 28.75 0.436466666667 -99.0 -99.0 27.483 0.0742 24.498 0.0188 -99.0 -99.0 28.135 0.333066666667 28.905 0.515666666667 -99.0 -99.0 26.491 0.0924 23.51 0.0265
