# object_id x_pix y_pix cluster_number
253 4140.31 238.735 1
303 4090.91 246.675 2
308 4137.02 247.361 1
310 4123.52 248.225 3
313 4118.87 249.081 2
333 4012.08 253.775 0
349 4072.51 256.808 0
379 4034.22 260.588 2
405 4082.73 264.454 3
413 4122.26 265.44 2
414 4041.91 265.494 2
417 3941.44 265.854 2
422 4146.46 266.314 1
435 4063.44 268.563 3
443 3905.2 270.381 1
444 3954.13 270.549 3
457 4131.27 272.165 0
471 4087.81 274.552 3
472 4128.43 274.787 3
491 4127.46 278.255 3
515 4068.05 280.988 3
522 3828.28 281.727 2
545 4106.58 285.365 3
557 4102.58 286.267 2
564 4142.91 287.502 2
565 4123.82 287.542 2
575 4150.58 288.867 3
587 4070.76 290.111 0
612 4063.85 292.966 2
614 3948.46 293.126 2
615 4019.69 293.141 1
630 4103.65 295.479 0
634 3963.24 296.405 2
688 4095.74 301.589 4
691 4087.18 301.606 2
701 4092.25 302.479 4
715 4003.19 304.14 4
730 4178.3 305.955 4
738 4189.47 306.642 1
746 4089.21 307.656 2
747 3821.39 307.704 2
752 4106.12 308.705 0
768 4003.72 311.101 2
780 4186.12 312.41 1
784 4129.22 312.665 3
785 3838.4 312.889 4
789 4125.56 313.269 1
805 4044.87 315.71 0
810 4151.29 316.25 4
819 4086.17 317.102 2
825 3861.75 317.593 1
826 4147.07 317.575 3
830 4138.72 317.888 3
831 4072.15 317.919 0
838 4131.4 318.443 3
842 4130.34 318.651 3
845 4092.75 319.028 4
857 4126.8 319.979 4
865 4163.13 320.558 3
872 3702.64 321.449 2
881 3490.84 322.252 0
882 4042.47 322.362 2
893 4144.34 323.528 3
894 3804.58 323.588 1
895 3495.07 323.743 3
899 3911.92 324.104 1
911 4171.14 325.265 3
912 4192.21 325.328 1
913 4025.63 325.541 3
919 4112.93 326.348 0
922 3829.54 326.64 2
927 4086.44 327.006 3
929 4155.96 327.18 0
937 4125.72 327.724 1
942 4099.74 328.052 2
946 4144.33 328.663 3
948 4153.29 328.85 3
949 4176.24 328.907 2
951 4115.9 328.986 3
956 4051.45 329.406 2
961 4075.95 329.636 1
977 3813.44 331.833 2
979 3826.31 332.181 3
987 4151.8 332.826 3
996 3514.34 334.005 3
997 3798.47 334.061 0
1003 4154.11 334.284 1
1014 3995.65 335.014 1
1015 3367.34 335.103 2
1035 4153.02 337.313 4
1040 4095.6 338.04 3
1043 3955.68 338.194 3
1058 4144.06 339.512 1
1059 4036.28 339.571 0
1062 4119.18 339.724 1
1074 4078.21 340.753 3
1077 3970.4 340.837 2
1079 3308.78 341.027 1
1081 4179.73 340.975 3
1083 4103.3 341.102 0
1093 3464.42 341.951 3
1108 4045.88 343.499 3
1110 3260.67 343.732 1
1113 4157.7 343.933 3
1120 3774.23 344.312 3
1133 3943.31 345.779 2
1135 4177.23 345.74 3
1136 4180.71 345.82 1
1144 3720.25 346.562 3
1149 4101.67 346.777 3
1150 3656.98 347.038 2
1165 3566.65 348.671 2
1171 3322.19 348.917 2
1196 3666.64 350.974 3
1198 3398.85 351.016 3
1199 3320.94 351.028 3
1202 4090.01 351.221 2
1207 3958.72 351.637 2
1208 4179.17 351.63 3
1210 4116.98 351.778 2
1221 4147.9 352.623 0
1227 3976.85 353.121 4
1239 3394.34 354.272 1
1259 4134.85 355.846 3
1266 3224.62 356.363 2
1267 4185.12 356.32 2
1272 4113.46 356.989 0
1275 3785.02 357.412 2
1276 3819.18 357.445 2
1280 3456.66 357.717 3
1282 3991.99 357.711 0
1283 3357.99 357.855 1
1290 4198.46 357.993 1
1291 4187.51 358.027 3
1300 3179.5 359.036 2
1303 3383.43 359.094 3
1304 4144.01 359.018 2
1308 4091.53 359.459 4
1314 4153.72 360.109 3
1340 4052.63 362.758 2
1341 4156.27 362.97 2
1342 3860.03 363.126 2
1347 4164.14 363.603 2
1349 4150.01 363.869 3
1353 3749.5 364.2 3
1354 3757.99 364.278 3
1358 3604.28 364.582 2
1367 4180.99 365.302 2
1371 3928.94 365.783 3
1375 3760.0 365.965 2
1379 3135.45 366.75 3
1385 4129.5 367.072 2
1389 3785.62 367.402 2
1394 4147.23 367.967 2
1395 4010.52 368.16 3
1403 4199.35 368.823 1
1410 3603.71 369.379 1
1412 4065.72 369.544 2
1421 3319.21 370.275 3
1422 4175.84 370.201 3
1435 4185.39 371.538 1
1443 4103.96 372.551 2
1446 4164.57 372.826 0
1447 3759.0 373.078 1
1450 3611.41 373.202 1
1451 4156.82 373.151 3
1452 3864.28 373.224 3
1474 4134.92 374.622 2
1486 3109.95 376.079 3
1504 3568.64 377.148 3
1509 3930.57 377.391 0
1512 3988.55 377.622 3
1517 3535.75 377.915 3
1522 4159.96 378.352 2
1524 4052.17 378.686 0
1526 3077.72 378.936 2
1531 4102.58 378.952 3
1532 4181.5 379.009 1
1536 3918.13 379.537 3
1537 3308.69 379.752 2
1539 3536.25 379.92 3
1558 4015.93 381.414 1
1560 3101.68 381.622 3
1565 4198.01 382.255 2
1567 3027.69 382.453 2
1568 4004.84 382.432 2
1576 3989.28 383.114 1
1579 4134.25 383.232 0
1581 3465.99 383.593 1
1582 3134.72 383.662 2
1586 3966.11 383.743 3
1588 3122.05 383.918 2
1590 3968.74 383.913 1
1592 4170.92 383.937 3
1595 4115.72 384.311 0
1597 4065.76 384.672 1
1600 3305.85 384.925 2
1602 3957.36 385.054 3
1606 3983.36 385.714 1
1613 4097.22 386.044 3
1617 4098.69 386.321 1
1620 3138.64 386.733 0
1621 4110.75 386.752 3
1622 4089.57 386.819 3
1625 3193.49 387.315 2
1636 3054.95 387.877 2
1639 4022.73 387.869 2
1649 4099.9 388.346 1
1654 4149.16 388.706 0
1661 3945.2 389.032 2
1662 3353.1 389.136 2
1665 4094.75 389.494 3
1668 3137.67 389.721 2
1672 4083.41 390.076 0
1674 3809.14 390.319 1
1675 3978.91 390.485 0
1678 3910.42 390.629 2
1679 4130.1 390.599 2
1681 3960.73 390.82 2
1686 3915.1 391.098 3
1689 4145.19 391.312 2
1691 4170.54 391.383 0
1693 3539.34 391.64 2
1701 4196.73 391.849 2
1706 3012.75 392.548 4
1714 4178.16 393.11 4
1720 4166.01 393.592 2
1723 3151.29 394.149 3
1724 3996.85 394.052 4
1731 3413.67 394.702 3
1734 3542.06 394.877 3
1741 4087.75 395.265 1
1742 3367.62 395.426 3
1756 4161.12 396.403 2
1757 4179.86 396.573 3
1761 4109.32 396.885 1
1771 4092.87 397.483 3
1777 3135.86 398.02 2
1786 3198.9 398.945 4
1791 4049.79 399.979 0
1795 4034.0 400.708 0
1798 4087.76 401.018 3
1811 3242.98 401.828 2
