# object_id x_pix y_pix cluster_number
303 4090.91 246.675 6
308 4137.02 247.361 4
310 4123.52 248.225 0
379 4034.22 260.588 6
472 4128.43 274.787 4
515 4068.05 280.988 3
545 4106.58 285.365 0
564 4142.91 287.502 5
565 4123.82 287.542 5
615 4019.69 293.141 5
738 4189.47 306.642 0
747 3821.39 307.704 3
784 4129.22 312.665 3
789 4125.56 313.269 7
805 4044.87 315.71 5
810 4151.29 316.25 2
825 3861.75 317.593 4
826 4147.07 317.575 3
830 4138.72 317.888 3
838 4131.4 318.443 5
842 4130.34 318.651 5
865 4163.13 320.558 5
882 4042.47 322.362 5
893 4144.34 323.528 3
894 3804.58 323.588 3
899 3911.92 324.104 6
912 4192.21 325.328 4
913 4025.63 325.541 5
937 4125.72 327.724 3
942 4099.74 328.052 6
946 4144.33 328.663 3
951 4115.9 328.986 3
961 4075.95 329.636 7
996 3514.34 334.005 3
1003 4154.11 334.284 3
1035 4153.02 337.313 1
1040 4095.6 338.04 3
1043 3955.68 338.194 4
1058 4144.06 339.512 0
1062 4119.18 339.724 4
1081 4179.73 340.975 3
1113 4157.7 343.933 3
1135 4177.23 345.74 5
1136 4180.71 345.82 4
1149 4101.67 346.777 5
1196 3666.64 350.974 6
1198 3398.85 351.016 6
1202 4090.01 351.221 3
1207 3958.72 351.637 0
1208 4179.17 351.63 5
1227 3976.85 353.121 2
1239 3394.34 354.272 4
1282 3991.99 357.711 4
1283 3357.99 357.855 3
1291 4187.51 358.027 3
1314 4153.72 360.109 3
1341 4156.27 362.97 3
1349 4150.01 363.869 5
1385 4129.5 367.072 6
1395 4010.52 368.16 0
1403 4199.35 368.823 5
1422 4175.84 370.201 3
1435 4185.39 371.538 4
1451 4156.82 373.151 3
1486 3109.95 376.079 5
1512 3988.55 377.622 0
1532 4181.5 379.009 5
1536 3918.13 379.537 3
1537 3308.69 379.752 6
1558 4015.93 381.414 5
1560 3101.68 381.622 0
1576 3989.28 383.114 0
1581 3465.99 383.593 2
1586 3966.11 383.743 0
1588 3122.05 383.918 6
1590 3968.74 383.913 5
1597 4065.76 384.672 3
1602 3957.36 385.054 3
1606 3983.36 385.714 5
1613 4097.22 386.044 5
1617 4098.69 386.321 3
1621 4110.75 386.752 3
1649 4099.9 388.346 0
1665 4094.75 389.494 3
1674 3809.14 390.319 0
1701 4196.73 391.849 5
1734 3542.06 394.877 4
1741 4087.75 395.265 5
1757 4179.86 396.573 3
1761 4109.32 396.885 0
1771 4092.87 397.483 3
1798 4087.76 401.018 5
1821 3444.02 402.433 5
1835 4190.9 403.27 5
1849 4205.04 403.986 5
1863 4140.81 404.747 0
1868 4183.7 405.062 0
1916 4162.84 408.944 6
1923 4085.21 409.65 0
1932 3213.66 410.272 4
1974 4021.97 412.367 5
1978 4163.69 412.578 6
2001 4011.69 414.021 6
2023 3541.19 415.951 5
2031 4206.68 416.058 5
2067 3020.9 418.457 5
2134 4135.0 422.169 5
2161 4057.94 424.101 5
2168 3990.32 424.792 4
2171 3988.65 424.905 4
2208 2964.38 427.146 5
2215 4193.08 428.076 3
2235 3918.51 429.944 3
2250 4203.53 431.136 5
2292 3898.65 433.772 3
2312 4126.03 435.11 6
2314 3194.52 435.309 3
2324 3000.27 435.976 5
2329 3915.23 436.35 5
2341 3184.91 437.573 7
2378 3929.25 439.868 1
2380 2830.25 440.125 3
2385 4064.22 440.414 3
2407 4072.01 441.83 5
2425 3956.13 443.414 7
2456 3863.12 445.473 4
2470 3402.32 446.425 3
2472 3992.46 446.574 0
2479 4186.14 446.947 3
2482 3516.88 447.177 4
2485 2983.38 447.476 5
2529 3081.34 450.914 2
2530 2858.53 450.999 5
2547 3086.59 452.243 7
2556 4119.68 452.413 5
2563 3277.65 452.771 2
2619 3627.01 456.318 0
2625 3843.52 456.615 5
2639 3093.47 457.607 5
2645 3488.69 458.01 4
2648 3847.04 458.258 3
2668 3287.3 459.399 5
2684 3084.48 460.533 3
2738 3919.24 463.801 5
2752 3513.85 464.642 5
2757 3343.35 465.07 7
2783 4200.9 466.348 6
2785 2935.97 466.551 5
2822 3469.69 468.718 5
2827 3450.42 468.841 5
2846 3223.45 469.994 5
2851 3374.7 470.168 6
2874 2441.53 472.202 0
2890 2235.97 472.955 7
2891 3218.79 472.952 6
2893 2976.63 472.996 4
2897 2676.38 473.416 0
2907 3820.43 474.239 5
2936 2784.27 476.25 3
2955 4010.35 477.655 5
3011 3603.08 480.907 0
3020 3085.94 481.392 3
3030 4206.59 481.91 6
3045 2833.2 483.463 3
3055 2927.36 484.084 7
3113 2810.15 487.216 7
3147 4148.69 488.794 4
3157 3931.99 489.501 2
3160 3977.04 489.577 5
3171 2828.71 490.426 3
3220 2119.97 493.315 5
3235 3556.44 494.12 3
3240 3105.15 494.511 3
3333 3572.56 499.983 4
3337 4219.36 500.014 0
3354 3557.19 500.779 3
3371 2203.2 502.217 1
3372 3500.26 502.296 4
3396 3357.95 503.358 6
3417 2653.39 504.859 7
3453 3778.01 506.456 4
3490 3898.82 509.05 5
3524 4204.71 511.785 6
3550 3614.02 512.891 3
3597 3085.05 515.105 6
3619 3148.68 516.176 0
3628 4115.35 516.292 0
3657 3220.45 518.073 0
3658 4201.89 518.028 3
3662 3168.46 518.49 1
3673 3469.42 519.251 4
3689 3064.72 519.797 5
3704 3032.48 520.499 5
3808 3394.09 525.377 0
3825 2869.97 526.142 3
3910 2872.17 530.105 7
3916 3567.05 530.389 3
3930 3370.85 531.201 3
3954 3891.26 532.451 1
3972 3589.17 533.78 7
3986 2577.5 534.565 0
4003 2843.54 535.572 3
4122 3315.26 541.379 5
4190 1614.74 544.31 7
4198 2855.26 544.871 0
4263 1573.54 548.332 3
4266 2955.06 548.487 3
4322 1654.31 551.55 4
4332 2935.85 552.02 5
4386 2964.52 554.234 3
4393 4097.46 554.601 3
4397 3640.25 554.792 5
4405 2446.62 555.554 3
4425 2876.84 556.552 5
4440 2252.14 557.042 2
4444 1530.43 557.196 0
4457 3650.2 557.916 3
4485 3354.14 559.003 5
4500 2884.63 559.831 3
4522 2932.0 560.87 4
4523 4078.05 560.8 0
4529 3458.41 561.236 5
4566 4207.57 562.506 7
4587 1416.35 563.766 4
4596 3186.01 564.014 0
4599 2872.84 564.112 5
4611 1568.26 564.597 5
4613 3122.01 564.71 0
4622 1642.76 565.115 5
4627 2906.9 565.277 5
4630 3234.76 565.397 0
4660 2876.26 567.189 3
4665 3959.85 567.197 7
