# object_id cluster_number
615 3
894 3
1208 3
1227 1
1435 0
1532 0
1558 3
1576 0
1590 0
1597 3
1863 0
1923 3
2563 1
2648 3
3055 2
4956 3
5065 3
5150 3
5233 3
5237 3
5393 3
5493 3
5588 2
5610 3
5636 1
5660 0
5764 0
5878 0
5880 3
5891 2
5990 3
6226 3
6263 2
6290 3
6320 3
6345 3
6433 0
6690 3
6901 0
6902 3
6962 3
7163 3
7192 3
7266 3
7469 2
7522 3
7532 3
7535 3
7586 0
7700 0
7716 3
7717 0
7737 0
7752 3
7776 3
7781 3
7868 0
7996 3
8080 3
8102 0
8124 3
8135 0
8184 3
8225 3
8234 0
8365 0
8447 0
8488 1
8564 3
8684 0
8724 0
8766 1
8914 3
9133 3
9280 0
9283 0
9488 2
9532 0
9569 2
9654 0
9692 3
9800 3
9947 0
10004 3
10034 2
10091 3
10114 3
10131 0
10219 1
10301 3
10382 0
10440 3
10448 0
10469 0
10521 3
10581 3
10592 3
10695 3
10954 3
10965 0
11028 3
11029 2
11098 3
11165 2
11228 1
11298 3
11368 2
11387 3
11431 0
11488 2
11615 0
11675 2
12150 0
12209 1
12242 3
12408 3
12754 0
12786 2
13162 2
13167 3
13265 3
13313 3
13629 2
13757 3
13808 3
13921 3
14477 3
14507 2
14620 3
14820 0
14865 3
14905 3
14931 0
15234 3
15272 3
15561 3
15634 3
15774 3
15957 3
16313 3
16523 0
16754 3
16821 3
16903 0
17020 3
17035 3
17123 3
17159 2
17283 1
17546 3
17741 2
17886 0
17927 1
18013 3
18032 0
18044 2
18050 0
18069 3
18247 3
18265 0
18350 3
18407 2
18598 3
18697 2
18817 0
19021 3
19603 0
19687 0
19733 1
19824 0
20266 3
20368 0
20547 3
20623 3
20660 2
20701 0
20771 3
20788 2
20822 3
20851 0
21036 0
21050 3
21104 3
21144 0
21193 3
21244 3
21294 0
21340 2
21378 3
21390 0
21446 3
21480 3
21489 0
21540 3
21601 3
21876 0
22164 3
22241 0
22268 0
22585 2
22644 0
22754 2
22884 2
22961 3
23288 2
23348 3
23358 0
23366 0
23606 1
23744 0
23781 3
23813 0
24079 3
24102 0
24265 2
24384 3
24385 0
24400 0
24439 0
24492 0
24528 2
24738 0
24767 2
24787 0
24897 2
24954 0
25237 0
25447 1
25459 0
25603 0
25607 2
25630 0
25716 2
25781 0
26055 2
26107 3
26172 2
26178 0
26256 2
26309 1
26318 3
26454 3
26507 0
26578 3
26677 2
26809 0
26852 2
26858 3
26878 1
27160 0
27219 3
27366 3
27423 2
27671 0
27709 0
27735 0
27736 0
27809 2
27831 3
27889 0
28246 0
28497 3
28940 2
29036 3
29106 0
29214 0
29506 1
29531 0
29583 0
29830 1
29861 0
30048 0
30216 1
30477 0
30694 3
30705 1
30741 3
30743 1
30758 0
30788 2
30834 0
30869 0
30950 0
31001 0
31101 1
31249 0
31266 2
31375 2
31457 0
31539 1
31544 2
31683 3
31695 0
31849 1
31976 3
32461 0
32486 3
32571 0
32724 0
32740 0
32774 2
32820 0
32918 2
32932 2
33022 0
33124 2
33125 0
33300 3
33525 3
33588 0
33835 3
34047 0
34161 0
34171 0
34292 3
34313 3
34392 0
34470 3
34486 0
34513 3
34526 0
34549 0
34642 2
34646 0
34648 2
34716 0
34737 0
34744 3
34749 3
34763 2
34778 2
34802 0
34829 0
34831 3
34880 2
34885 2
34898 0
34912 0
34917 3
34921 3
34938 2
34950 0
34970 0
34994 0
35005 0
35011 3
35060 0
35065 0
35135 2
35146 0
35165 2
35188 3
35201 0
35207 3
35221 0
35281 3
35324 0
35335 0
35339 3
35341 3
35344 0
35362 3
35382 0
35405 0
35439 0
35449 0
35473 0
35492 3
35505 3
35525 0
35534 0
35541 3
35556 2
35558 0
35605 0
35607 0
35643 2
35649 3
35652 2
35672 0
35690 3
35693 2
35699 3
35701 0
35713 3
35718 0
35719 2
35721 3
35723 3
35766 0
35776 2
35785 2
35795 3
35798 3
35813 2
35820 3
35890 3
35892 0
35894 3
35905 0
35909 3
35925 0
35937 3
35944 1
35946 0
35948 2
35949 3
35960 3
35981 1
35998 0
36013 3
36036 0
36037 3
36044 0
36055 3
36056 2
36061 0
36073 3
36095 2
36099 0
36117 3
36130 2
36132 3
36141 0
36148 3
36150 3
36161 0
36170 3
36175 0
36204 3
36207 3
36228 0
36232 1
36235 3
36237 3
36244 3
36252 2
36257 0
36290 0
36296 2
36317 3
36321 3
36339 3
36343 3
36345 0
36350 0
36366 3
36416 2
36420 0
36431 1
36432 0
36435 3
36436 3
36445 3
36477 3
36483 3
36495 0
36508 3
36513 3
36523 2
36531 3
36553 3
36565 0
36572 0
36573 0
36584 2
36610 3
36621 0
36622 3
36624 3
36632 0
36637 3
36639 3
36641 0
36651 3
36659 3
36680 3
36725 0
36729 3
36733 0
36740 0
36751 3
36758 3
36780 0
36805 3
36816 0
36832 2
36835 0
36838 1
36845 3
36858 3
36864 0
36869 0
36870 0
36881 2
