# object_id magnitude
253.0 26.961
288.0 29.25
303.0 27.489
308.0 25.824
310.0 27.034
313.0 28.122
333.0 26.707
334.0 28.851
349.0 28.105
366.0 27.875
379.0 27.724
382.0 28.511
383.0 31.277
398.0 27.623
405.0 27.52
413.0 27.885
414.0 27.887
417.0 28.004
422.0 27.965
425.0 28.164
427.0 29.384
434.0 28.103
435.0 27.623
443.0 28.045
444.0 28.125
449.0 27.769
457.0 28.157
464.0 28.716
471.0 27.673
472.0 27.518
481.0 28.356
487.0 29.788
491.0 26.941
497.0 28.868
507.0 28.329
515.0 26.492
517.0 28.274
519.0 28.595
522.0 28.064
524.0 28.478
529.0 29.148
536.0 28.457
538.0 28.741
545.0 27.066
553.0 28.454
554.0 28.31
557.0 28.503
564.0 27.265
565.0 27.333
575.0 27.853
577.0 28.199
587.0 27.187
612.0 26.916
614.0 27.755
615.0 24.85
627.0 27.49
630.0 28.081
631.0 27.773
634.0 27.707
645.0 27.248
646.0 27.833
651.0 28.474
657.0 28.363
659.0 28.947
683.0 29.307
685.0 29.515
687.0 28.263
688.0 27.192
691.0 26.934
696.0 29.19
701.0 26.685
702.0 27.818
708.0 27.841
715.0 26.904
719.0 27.971
723.0 28.309
730.0 27.067
731.0 28.469
738.0 26.365
740.0 28.866
746.0 27.706
747.0 27.034
752.0 28.548
753.0 28.225
763.0 28.327
767.0 29.407
768.0 27.617
772.0 27.645
776.0 28.191
780.0 26.713
784.0 25.907
785.0 27.021
789.0 25.765
795.0 27.426
798.0 29.245
805.0 27.058
810.0 26.211
816.0 28.552
817.0 29.586
818.0 28.384
819.0 27.649
825.0 26.299
826.0 26.683
829.0 27.308
830.0 25.599
831.0 28.122
836.0 27.061
838.0 26.247
842.0 26.141
844.0 27.302
845.0 27.019
854.0 28.677
857.0 26.997
859.0 28.668
864.0 29.137
865.0 26.984
866.0 28.325
872.0 28.087
877.0 28.469
881.0 28.081
882.0 27.458
888.0 28.183
891.0 28.811
893.0 25.711
894.0 24.786
895.0 28.852
899.0 25.912
911.0 28.175
912.0 27.521
913.0 26.922
919.0 28.192
922.0 28.644
924.0 28.151
927.0 28.248
929.0 27.131
936.0 28.219
937.0 25.094
942.0 27.096
943.0 28.595
946.0 25.57
947.0 29.357
948.0 26.643
949.0 28.226
951.0 26.546
956.0 27.988
959.0 28.353
961.0 26.241
964.0 28.293
975.0 27.682
977.0 27.991
979.0 26.972
983.0 27.639
987.0 27.118
996.0 25.886
997.0 28.344
1003.0 26.27
1011.0 27.477
1014.0 28.441
1015.0 28.129
1016.0 29.669
1034.0 28.919
1035.0 27.012
1040.0 26.232
1043.0 26.896
1044.0 28.386
1058.0 25.232
1059.0 27.555
1060.0 28.385
1062.0 24.978
1067.0 27.978
1070.0 28.261
1074.0 26.965
1077.0 28.317
1079.0 26.868
1080.0 27.965
1081.0 26.049
1083.0 28.208
1093.0 28.235
1103.0 30.583
1107.0 28.602
1108.0 27.47
1109.0 27.265
1110.0 27.325
1111.0 28.423
1113.0 26.417
1120.0 28.116
1126.0 28.151
1129.0 28.643
1133.0 28.162
1135.0 25.709
1136.0 25.175
1142.0 28.667
1144.0 28.861
1149.0 25.993
1150.0 28.803
1165.0 28.205
1167.0 28.217
1171.0 28.473
1174.0 28.756
1183.0 28.189
1189.0 28.236
1196.0 27.588
1197.0 28.058
1198.0 27.888
1199.0 27.826
1202.0 26.571
1207.0 27.272
1208.0 24.962
1210.0 27.869
1212.0 28.266
1214.0 27.562
1216.0 28.772
1217.0 28.175
1221.0 27.997
1227.0 23.682
1237.0 28.959
1238.0 28.214
1239.0 25.567
1244.0 28.124
1251.0 29.706
1253.0 27.466
1259.0 28.188
1266.0 28.629
1267.0 27.707
1272.0 27.485
1274.0 28.67
1275.0 27.737
1276.0 28.183
1280.0 28.145
1282.0 27.39
1283.0 26.392
1290.0 27.659
1291.0 26.651
1300.0 27.236
1302.0 28.581
1303.0 27.493
1304.0 28.058
1308.0 26.93
1309.0 28.147
1314.0 26.424
1318.0 29.102
1321.0 28.092
1332.0 28.621
1336.0 28.35
1340.0 27.994
1341.0 26.727
1342.0 28.249
1344.0 28.539
1345.0 28.8
1346.0 29.323
1347.0 27.734
1349.0 25.546
1353.0 27.92
1354.0 28.76
1358.0 27.737
1360.0 28.705
1365.0 28.634
1367.0 27.162
1369.0 28.007
1371.0 27.648
1375.0 27.929
1379.0 27.154
1380.0 28.501
1385.0 27.633
1386.0 30.478
1389.0 27.273
1390.0 28.665
1394.0 28.035
1395.0 26.99
1398.0 27.811
1403.0 26.798
1404.0 28.474
1410.0 27.628
1411.0 28.398
1412.0 28.069
1414.0 28.296
1420.0 28.713
1421.0 28.625
1422.0 26.683
1431.0 29.359
1433.0 28.085
1435.0 23.717
1440.0 28.115
1443.0 29.387
1444.0 27.908
1446.0 27.808
1447.0 28.047
1449.0 28.234
1450.0 27.981
1451.0 25.95
1452.0 28.068
1458.0 27.855
1463.0 29.099
1468.0 28.61
1474.0 27.787
1476.0 27.306
1478.0 28.197
1486.0 26.388
1488.0 28.511
1501.0 28.849
1504.0 28.06
1509.0 28.353
1512.0 26.656
1517.0 28.151
1522.0 28.176
1524.0 28.193
1526.0 28.157
1528.0 28.088
1529.0 28.344
1531.0 27.35
1532.0 23.637
1533.0 28.549
1536.0 25.785
1537.0 27.663
1539.0 27.908
1543.0 28.754
1552.0 28.473
1556.0 28.167
1558.0 24.195
1560.0 27.166
1565.0 28.568
1567.0 28.047
1568.0 28.229
1571.0 28.485
1572.0 28.327
1576.0 23.293
1577.0 29.307
1579.0 27.826
1581.0 25.285
1582.0 28.312
1586.0 25.703
1588.0 27.905
1590.0 24.463
1592.0 27.519
1593.0 28.331
1595.0 28.449
1597.0 24.982
1600.0 27.533
1602.0 26.325
1604.0 28.208
1606.0 25.071
1607.0 28.096
1613.0 27.018
1617.0 26.544
1618.0 28.477
1620.0 27.845
1621.0 26.202
1622.0 28.414
1625.0 27.349
1629.0 28.231
1630.0 28.513
1636.0 27.552
1639.0 27.809
1640.0 29.114
1645.0 28.43
1646.0 28.694
1648.0 28.256
1649.0 26.06
1650.0 28.098
1654.0 28.748
1661.0 28.37
1662.0 27.168
1665.0 26.633
1666.0 28.709
1668.0 27.515
1670.0 28.53
1671.0 29.184
1672.0 28.264
1674.0 25.688
1675.0 28.464
1678.0 27.396
1679.0 27.867
1681.0 27.067
1684.0 28.628
1686.0 27.519
1689.0 28.044
1690.0 28.71
1691.0 27.971
1692.0 28.447
1693.0 27.641
1697.0 28.056
1701.0 26.782
1706.0 27.105
1707.0 28.993
1714.0 26.738
1716.0 28.306
1717.0 28.991
1720.0 27.558
1721.0 29.012
1723.0 27.301
1724.0 25.807
1726.0 27.743
1731.0 28.214
1732.0 27.555
1734.0 27.291
1741.0 26.533
1742.0 27.046
1744.0 28.518
1750.0 27.888
1756.0 27.557
1757.0 25.074
1761.0 25.117
1762.0 28.041
1764.0 28.445
1767.0 27.44
1770.0 28.476
1771.0 26.318
1775.0 28.576
1777.0 29.186
1779.0 27.098
1786.0 26.889
1789.0 29.182
1791.0 27.786
1792.0 28.573
1793.0 28.673
1795.0 28.545
1798.0 26.652
1804.0 28.993
1808.0 28.109
1809.0 28.635
1811.0 27.989
1814.0 27.44
1818.0 28.507
1821.0 25.269
1822.0 28.581
1827.0 28.689
1829.0 28.406
1830.0 28.326
1831.0 26.904
1834.0 28.549
1835.0 27.083
1836.0 28.978
1840.0 28.191
1841.0 28.877
1847.0 27.887
1849.0 25.996
1852.0 28.316
1854.0 28.878
1863.0 24.04
1865.0 28.372
1868.0 26.051
1872.0 27.952
1875.0 27.934
1878.0 27.652
1882.0 27.429
1883.0 27.923
1884.0 28.331
1885.0 27.404
1887.0 29.103
1889.0 28.296
1892.0 28.494
1894.0 26.803
1896.0 28.487
1898.0 27.648
1907.0 28.091
1912.0 27.796
1916.0 26.467
1917.0 28.88
1918.0 29.033
1919.0 28.215
1920.0 28.295
1923.0 24.42
1924.0 28.759
1925.0 28.34
1926.0 27.891
1928.0 28.597
1930.0 27.64
1931.0 27.659
1932.0 26.718
1933.0 28.137
1934.0 27.544
1935.0 28.864
1939.0 28.331
1941.0 28.764
1943.0 28.596
1951.0 28.984
1952.0 28.103
1957.0 27.154
1958.0 28.64
1959.0 28.147
1962.0 27.623
1964.0 29.355
1974.0 25.114
1978.0 28.381
1986.0 28.704
1987.0 29.11
1991.0 27.932
1993.0 28.549
1994.0 29.556
1997.0 28.181
1999.0 28.295
2000.0 28.862
2001.0 26.593
2010.0 28.184
2011.0 26.903
2013.0 28.033
2015.0 28.216
2021.0 28.71
2023.0 27.189
2028.0 28.655
2030.0 28.082
2031.0 25.545
2034.0 28.821
2036.0 28.468
2037.0 28.434
2039.0 28.981
2042.0 28.875
2043.0 28.506
2045.0 28.039
2050.0 28.478
2054.0 27.812
2057.0 28.97
2059.0 28.263
2061.0 31.328
2065.0 28.513
2067.0 26.125
2072.0 28.188
2075.0 29.656
2080.0 27.913
2084.0 28.43
2085.0 28.597
2088.0 28.867
2093.0 27.732
2096.0 27.382
2099.0 29.181
2101.0 28.22
2103.0 27.894
2106.0 28.629
2114.0 28.442
2121.0 27.584
2126.0 27.655
2128.0 29.693
2130.0 26.546
2131.0 28.582
2134.0 27.085
2135.0 27.371
2138.0 28.643
2143.0 27.758
2144.0 29.251
2146.0 27.594
2147.0 27.759
2148.0 28.757
2150.0 27.489
2151.0 29.305
2161.0 26.001
2163.0 30.111
2168.0 26.285
2171.0 25.863
2174.0 27.782
2178.0 28.605
2189.0 28.742
2192.0 27.74
2193.0 28.737
2195.0 28.384
2196.0 27.467
2206.0 26.919
2207.0 27.676
2208.0 26.878
2215.0 24.834
2219.0 27.433
2222.0 28.274
2226.0 28.309
2230.0 28.3
2233.0 28.329
2235.0 25.755
2237.0 28.331
2238.0 27.619
2239.0 28.881
2245.0 28.855
2250.0 27.009
2251.0 30.294
2254.0 28.677
2255.0 28.52
2259.0 28.424
2264.0 27.917
2277.0 29.105
2281.0 29.398
2283.0 28.414
2284.0 29.297
2286.0 27.808
2288.0 28.187
2292.0 25.619
2295.0 29.326
2297.0 26.984
2299.0 28.326
2301.0 29.39
2304.0 28.702
2310.0 27.741
2312.0 27.163
2314.0 26.734
2315.0 28.369
2317.0 27.626
2320.0 28.789
2321.0 28.115
2323.0 27.424
2324.0 26.265
2325.0 28.411
2327.0 28.67
2329.0 26.977
2330.0 28.583
2335.0 28.519
2337.0 29.331
2338.0 28.432
2341.0 25.977
2342.0 27.68
2347.0 28.164
2349.0 28.186
2350.0 27.398
2355.0 27.778
2356.0 28.407
2362.0 28.15
2369.0 27.692
2372.0 29.502
2373.0 28.473
2378.0 27.317
2379.0 28.682
2380.0 26.132
2384.0 27.189
2385.0 26.339
2386.0 30.709
2388.0 27.265
2389.0 30.863
2395.0 27.599
2399.0 28.292
2401.0 28.398
2403.0 29.504
2404.0 28.523
2407.0 25.965
2411.0 28.546
2414.0 27.614
2415.0 27.521
2416.0 28.164
2418.0 28.503
2425.0 26.649
2434.0 28.599
2439.0 28.098
2441.0 28.637
2443.0 28.688
2446.0 27.677
2447.0 28.349
2449.0 28.198
2451.0 27.076
2456.0 27.131
2458.0 28.155
2460.0 28.394
2463.0 28.335
2464.0 28.812
2466.0 28.793
2467.0 27.863
2468.0 27.884
2470.0 26.834
2472.0 26.35
2475.0 29.311
2477.0 28.546
2479.0 26.424
2480.0 28.92
2482.0 25.384
2483.0 28.162
2485.0 27.198
2486.0 28.552
2494.0 28.342
2497.0 28.082
2507.0 28.694
2513.0 28.379
2516.0 28.659
2517.0 28.137
2519.0 28.349
2526.0 27.898
2529.0 24.049
2530.0 26.698
2533.0 28.169
2534.0 27.746
2536.0 28.101
2541.0 28.62
2544.0 28.574
2545.0 28.622
2547.0 26.952
2548.0 28.671
2550.0 27.918
2551.0 28.0
2553.0 27.328
2556.0 26.226
2558.0 27.404
2561.0 27.307
2563.0 23.415
2568.0 28.6
2569.0 27.882
2570.0 27.639
2571.0 28.129
2573.0 29.96
2575.0 27.745
2577.0 29.329
2582.0 27.743
2585.0 28.941
2587.0 28.53
2589.0 27.567
2595.0 28.456
2596.0 29.954
2598.0 27.937
2599.0 28.039
2600.0 29.142
2602.0 28.523
2605.0 29.114
2611.0 28.337
2616.0 28.102
2617.0 27.742
2618.0 28.595
2619.0 26.308
2620.0 29.763
2621.0 27.869
2623.0 28.661
2625.0 25.377
2634.0 28.796
2635.0 27.527
2639.0 25.679
2645.0 26.666
2648.0 24.752
2649.0 29.126
2650.0 28.524
2656.0 26.873
2661.0 28.241
2664.0 28.716
2666.0 28.659
2668.0 27.204
2669.0 28.556
2684.0 26.397
2688.0 28.197
2690.0 29.582
2691.0 28.351
2692.0 29.266
2696.0 28.386
2700.0 28.515
2702.0 29.035
2703.0 30.026
2711.0 28.715
2713.0 28.99
2718.0 29.334
2722.0 28.637
2724.0 27.52
2732.0 28.463
2738.0 27.23
2739.0 27.195
2742.0 27.35
2743.0 27.87
2745.0 27.806
2746.0 28.227
2748.0 28.583
2752.0 25.596
2757.0 25.795
2761.0 28.433
2763.0 28.376
2764.0 28.774
2767.0 27.514
2770.0 27.493
2771.0 28.6
2773.0 28.454
2775.0 27.52
2776.0 27.798
2782.0 27.258
2783.0 27.655
2785.0 26.549
2786.0 27.255
2787.0 28.887
2792.0 29.677
2793.0 28.253
2801.0 27.942
2814.0 27.553
2816.0 28.392
2817.0 26.166
2818.0 27.55
2819.0 27.845
2820.0 28.477
2821.0 27.007
2822.0 26.976
2824.0 28.972
2827.0 27.005
2829.0 28.479
2832.0 29.383
2837.0 27.674
2838.0 26.943
2841.0 26.709
2846.0 25.741
2851.0 28.065
2853.0 28.238
2857.0 28.504
2858.0 28.561
2860.0 28.33
2865.0 27.601
2866.0 27.518
2868.0 26.925
2871.0 27.544
2874.0 25.579
2879.0 28.06
2882.0 27.621
2884.0 28.407
2887.0 28.254
2888.0 30.177
2889.0 27.562
2890.0 26.764
2891.0 27.227
2892.0 27.613
2893.0 25.084
2897.0 27.369
2906.0 27.887
2907.0 26.579
2908.0 28.354
2910.0 28.374
2911.0 28.076
2913.0 28.786
2917.0 28.491
2921.0 28.121
2923.0 28.092
2929.0 27.284
2936.0 26.044
2938.0 28.556
2940.0 27.176
2942.0 27.502
2943.0 29.889
2944.0 28.471
2946.0 28.825
2955.0 27.124
2956.0 28.054
2958.0 28.391
2959.0 27.739
2964.0 28.543
2965.0 27.5
2968.0 27.763
2971.0 27.507
2974.0 28.267
2976.0 28.411
2979.0 28.586
2980.0 28.239
2987.0 28.166
2989.0 29.147
2990.0 29.009
2991.0 29.089
2992.0 28.345
2994.0 28.629
2995.0 28.531
2997.0 28.211
3004.0 27.963
3008.0 28.69
3011.0 27.117
3016.0 28.585
3018.0 30.378
3020.0 25.956
3025.0 27.514
3026.0 26.905
3030.0 27.665
3032.0 29.617
3036.0 28.063
3039.0 27.455
3044.0 27.712
3045.0 26.121
3048.0 27.205
3055.0 23.978
3059.0 26.678
3062.0 27.566
3065.0 29.088
3070.0 28.463
3073.0 28.783
3074.0 28.398
3076.0 28.411
3079.0 28.524
3084.0 28.956
3088.0 28.602
3096.0 28.441
3097.0 27.481
3101.0 28.372
3105.0 28.646
3110.0 28.128
3113.0 26.066
3115.0 28.544
3117.0 27.994
3118.0 28.055
3119.0 28.131
3120.0 27.701
3122.0 26.688
3124.0 28.077
3125.0 28.348
3130.0 28.193
3131.0 28.385
3132.0 28.727
3136.0 28.58
3142.0 28.874
3145.0 29.479
3147.0 27.896
3148.0 28.651
3152.0 28.473
3157.0 25.661
3159.0 28.65
3160.0 25.759
3164.0 28.268
3165.0 28.416
3171.0 26.534
3175.0 29.427
3176.0 28.177
3179.0 28.487
3181.0 28.513
3182.0 28.405
3187.0 29.288
3193.0 28.126
3197.0 28.356
3198.0 28.867
3200.0 28.872
3202.0 27.572
3204.0 27.838
3207.0 28.581
3208.0 27.737
3211.0 28.457
3215.0 28.177
3217.0 27.963
3220.0 26.763
3222.0 27.268
3235.0 26.978
3236.0 28.352
3238.0 27.258
3239.0 28.713
3240.0 26.381
3247.0 28.156
3248.0 27.922
3250.0 28.979
3251.0 27.68
3253.0 28.859
3254.0 29.218
3258.0 27.294
3261.0 28.355
3263.0 28.336
3265.0 28.398
3270.0 28.462
3272.0 27.331
3276.0 28.419
3277.0 28.401
3278.0 28.326
3281.0 28.721
3282.0 28.745
3283.0 28.345
3285.0 27.056
3286.0 27.944
3288.0 28.759
3294.0 27.805
3295.0 28.148
3298.0 28.955
3300.0 28.055
3301.0 30.202
3302.0 28.44
3304.0 28.571
3306.0 28.209
3307.0 28.329
3309.0 28.124
3313.0 28.68
3315.0 27.882
3318.0 28.32
3319.0 27.829
3322.0 28.322
3324.0 28.077
3326.0 28.632
3327.0 28.474
3328.0 27.531
3331.0 27.099
3333.0 27.006
3334.0 28.203
3337.0 25.027
3341.0 27.877
3344.0 28.993
3345.0 27.933
3347.0 27.181
3350.0 27.638
3353.0 27.9
3354.0 25.333
3355.0 27.942
3368.0 28.464
3370.0 28.455
3371.0 26.833
3372.0 25.958
3373.0 28.578
3375.0 28.391
3380.0 28.22
3381.0 29.07
3385.0 27.952
3389.0 28.926
3393.0 28.321
3394.0 27.85
3396.0 27.627
3399.0 29.521
3401.0 27.808
3406.0 29.069
3407.0 29.089
3408.0 28.534
3409.0 28.697
3410.0 28.183
3411.0 28.595
3413.0 28.038
3414.0 28.939
3417.0 25.392
3423.0 29.099
3426.0 28.956
3433.0 28.5
3441.0 29.825
3444.0 30.202
3445.0 28.419
3450.0 28.716
3452.0 28.311
3453.0 27.133
3456.0 26.436
3461.0 27.18
3462.0 27.631
3464.0 28.146
3466.0 27.526
3467.0 28.597
3469.0 27.001
3470.0 27.879
3473.0 27.877
3479.0 28.5
3480.0 28.278
3481.0 30.512
3486.0 28.671
3487.0 28.141
3490.0 26.045
3491.0 29.0
3496.0 28.227
3497.0 26.074
3501.0 29.05
3502.0 29.215
3503.0 27.661
3505.0 28.335
3512.0 26.775
3513.0 28.408
3514.0 27.706
3521.0 28.816
3524.0 27.246
3526.0 28.02
3529.0 29.118
3530.0 28.924
3534.0 28.321
3535.0 29.642
3539.0 29.024
3547.0 28.03
3550.0 25.44
3551.0 27.956
3552.0 27.655
3555.0 27.178
3557.0 26.78
3558.0 28.281
3559.0 27.69
3564.0 28.586
3569.0 28.142
3570.0 28.11
3571.0 28.984
3575.0 28.468
3576.0 27.681
3577.0 28.459
3578.0 28.463
3586.0 28.884
3597.0 27.012
3603.0 27.655
3607.0 28.788
3612.0 28.086
3616.0 27.691
3619.0 27.415
3620.0 28.561
3621.0 28.928
3623.0 28.235
3626.0 28.502
3627.0 29.246
3628.0 26.331
3630.0 28.832
3632.0 28.136
3633.0 27.619
3637.0 27.802
3647.0 28.545
3648.0 28.642
3649.0 29.295
3651.0 28.351
3655.0 28.689
3657.0 26.998
3658.0 25.597
3661.0 28.109
3662.0 26.328
3663.0 28.141
3664.0 27.639
3665.0 28.288
3668.0 28.434
3671.0 28.079
3672.0 29.433
3673.0 26.373
3675.0 28.457
3677.0 29.267
3679.0 28.349
3681.0 28.844
3686.0 28.155
3689.0 26.737
3694.0 28.564
3698.0 28.511
3702.0 27.813
3704.0 26.666
3706.0 28.672
3707.0 27.706
3709.0 28.208
3710.0 28.216
3714.0 28.301
3715.0 28.765
3719.0 28.887
3725.0 28.801
3726.0 27.425
3727.0 28.388
3734.0 28.096
3738.0 29.583
3739.0 28.746
3742.0 29.23
3749.0 28.459
3750.0 28.05
3752.0 28.592
3759.0 29.596
3761.0 27.972
3763.0 28.361
3764.0 28.8
3765.0 27.952
3767.0 27.393
3770.0 28.502
3787.0 28.712
3789.0 29.04
3791.0 30.372
3794.0 28.622
3795.0 28.633
3796.0 27.861
3802.0 27.778
3808.0 27.054
3810.0 28.523
3813.0 28.81
3816.0 29.185
3817.0 27.117
3822.0 29.137
3823.0 28.608
3825.0 26.177
3831.0 28.4
3832.0 27.337
3833.0 28.584
3842.0 27.895
3844.0 29.054
3848.0 27.687
3850.0 29.59
3851.0 28.054
3854.0 27.639
3865.0 28.1
3867.0 26.712
3870.0 28.705
3871.0 29.223
3874.0 29.443
3875.0 28.741
3881.0 28.511
3883.0 28.99
3886.0 26.065
3888.0 27.985
3889.0 26.851
3890.0 27.792
3899.0 28.203
3900.0 27.051
3910.0 26.25
3912.0 29.157
3913.0 28.996
3914.0 28.739
3916.0 25.929
3917.0 28.124
3921.0 27.726
3926.0 28.583
3930.0 26.83
3931.0 28.771
3932.0 28.16
3934.0 28.486
3937.0 27.392
3939.0 28.987
3941.0 27.109
3945.0 28.47
3947.0 28.134
3948.0 28.573
3949.0 28.266
3954.0 26.146
3956.0 28.714
3959.0 28.387
3961.0 28.544
3962.0 27.523
3964.0 27.655
3966.0 28.209
3967.0 28.593
3969.0 27.136
3970.0 26.821
3972.0 25.797
3979.0 28.368
3980.0 29.333
3985.0 29.725
3986.0 26.378
3988.0 29.931
3995.0 27.232
4003.0 24.972
4004.0 27.346
4005.0 27.843
4006.0 28.405
4010.0 28.925
4012.0 27.603
4013.0 28.96
4014.0 26.982
4015.0 28.089
4016.0 28.628
4018.0 28.4
4024.0 27.285
4026.0 28.582
4028.0 29.667
4034.0 28.191
4035.0 28.252
4043.0 28.466
4045.0 28.348
4047.0 28.686
4052.0 27.743
4054.0 28.757
4055.0 28.526
4061.0 27.843
4062.0 28.298
4066.0 27.91
4067.0 28.635
4069.0 28.658
4070.0 28.16
4071.0 28.341
4079.0 30.369
4084.0 30.376
4094.0 28.78
4096.0 27.381
4098.0 28.63
4107.0 27.686
4109.0 27.974
4115.0 28.496
4117.0 29.276
4122.0 27.04
4131.0 28.656
4135.0 29.639
4136.0 28.763
4141.0 29.264
4147.0 28.13
4148.0 28.089
4151.0 27.906
4154.0 28.497
4158.0 28.087
4160.0 28.664
4161.0 28.923
4165.0 28.058
4171.0 28.144
4173.0 26.327
4174.0 28.321
4178.0 29.008
4179.0 28.944
4181.0 28.506
4182.0 27.954
4183.0 28.308
4190.0 26.175
4191.0 28.149
4192.0 32.288
4193.0 29.562
4194.0 28.41
4195.0 28.002
4197.0 28.23
4198.0 25.048
4200.0 28.061
4205.0 28.285
4206.0 27.699
4207.0 27.552
4213.0 28.037
4214.0 30.069
4217.0 28.992
4219.0 28.412
4225.0 29.145
4227.0 28.754
4231.0 28.504
4240.0 28.485
4242.0 28.742
4244.0 28.931
4245.0 28.312
4246.0 27.395
4247.0 27.681
4249.0 27.038
4252.0 29.199
4255.0 27.977
4256.0 26.912
4257.0 28.593
4263.0 26.51
4264.0 28.278
4265.0 27.635
4266.0 26.468
4268.0 28.035
4276.0 29.554
4280.0 26.724
4281.0 28.931
4286.0 29.054
4289.0 27.986
4290.0 28.228
4294.0 28.312
4299.0 28.909
4301.0 27.812
4304.0 27.486
4305.0 28.041
4315.0 27.532
4316.0 27.906
4317.0 27.935
4320.0 27.324
4322.0 27.163
4324.0 27.683
4325.0 27.748
4331.0 28.041
4332.0 26.497
4333.0 28.238
4337.0 27.414
4340.0 28.623
4342.0 28.543
4343.0 28.841
4344.0 27.59
4346.0 27.702
4347.0 28.462
4352.0 28.339
4353.0 27.744
4362.0 28.797
4365.0 28.467
4367.0 27.999
4369.0 27.805
4371.0 26.881
4378.0 28.479
4381.0 28.09
4383.0 29.807
4386.0 25.337
4387.0 27.688
4391.0 27.744
4393.0 25.556
4396.0 29.158
4397.0 26.981
4404.0 28.431
4405.0 26.144
4406.0 27.712
4409.0 27.834
4411.0 30.156
4414.0 27.969
4415.0 28.158
4418.0 28.207
4420.0 28.239
4425.0 26.247
4427.0 28.549
4432.0 28.636
4433.0 26.902
4434.0 27.326
4435.0 28.23
4440.0 25.387
4441.0 28.19
4442.0 28.379
4444.0 26.182
4445.0 26.919
4447.0 29.2
4448.0 27.459
4450.0 26.955
4451.0 28.494
4454.0 28.566
4456.0 29.178
4457.0 26.2
4460.0 28.767
4461.0 29.823
4468.0 28.311
4470.0 27.315
4473.0 28.161
4475.0 28.52
4476.0 28.749
4478.0 27.912
4484.0 28.749
4485.0 27.04
4487.0 28.585
4488.0 27.593
4493.0 28.822
4496.0 28.422
4498.0 28.003
4499.0 27.921
4500.0 25.948
4501.0 27.748
4505.0 28.675
4507.0 27.811
4510.0 28.804
4515.0 28.063
4516.0 29.453
4518.0 32.42
4522.0 26.039
4523.0 26.5
4526.0 28.381
4527.0 27.901
4528.0 28.148
4529.0 26.881
4530.0 28.733
4531.0 27.913
4534.0 28.568
4535.0 27.593
4539.0 27.274
4544.0 30.411
4546.0 27.865
4549.0 28.687
4551.0 28.592
4555.0 27.849
4556.0 27.257
4557.0 29.322
4565.0 28.222
4566.0 24.995
4567.0 27.453
4571.0 28.057
4572.0 28.391
4573.0 28.387
4574.0 28.34
4576.0 26.972
4578.0 27.989
4583.0 27.337
4587.0 26.852
4588.0 27.102
4591.0 27.674
4596.0 27.091
4597.0 27.695
4598.0 28.745
4599.0 25.767
4603.0 28.788
4604.0 31.233
4605.0 28.09
4609.0 29.389
4611.0 26.645
4613.0 25.896
4614.0 28.181
4615.0 29.95
4616.0 28.419
4622.0 26.327
4623.0 27.938
4624.0 28.303
4627.0 26.891
4630.0 26.238
4632.0 28.004
4634.0 27.487
4636.0 28.904
4637.0 28.515
4639.0 28.523
4640.0 28.089
4641.0 28.0
4643.0 28.82
