# object_id magnitude
223.0 25.179
253.0 24.576
269.0 24.366
270.0 24.376
285.0 24.048
288.0 25.204
303.0 23.64
306.0 24.873
308.0 23.738
309.0 28.821
310.0 23.445
313.0 25.098
333.0 22.933
334.0 24.397
349.0 24.32
366.0 28.191
379.0 24.532
382.0 25.393
383.0 25.532
405.0 24.655
413.0 25.324
414.0 24.146
417.0 24.333
418.0 24.712
425.0 25.5
427.0 25.885
434.0 24.307
435.0 23.842
443.0 26.122
444.0 28.212
449.0 25.047
457.0 24.383
471.0 23.876
472.0 23.317
481.0 24.93
487.0 24.409
491.0 23.006
515.0 22.819
517.0 25.606
519.0 25.883
522.0 24.331
524.0 24.213
529.0 27.578
536.0 24.689
538.0 24.351
545.0 22.944
553.0 23.999
554.0 24.788
557.0 24.666
564.0 23.154
565.0 23.327
575.0 24.215
587.0 23.354
612.0 22.506
614.0 27.116
615.0 21.589
627.0 28.272
630.0 24.811
631.0 24.653
634.0 24.78
638.0 26.124
645.0 27.588
651.0 27.344
657.0 22.834
666.0 27.427
683.0 27.456
685.0 26.185
688.0 26.653
691.0 21.942
696.0 26.198
698.0 25.154
701.0 24.358
702.0 23.83
708.0 26.641
715.0 27.684
719.0 27.941
723.0 28.412
730.0 25.361
731.0 24.351
738.0 22.886
740.0 24.919
746.0 23.788
747.0 22.483
752.0 25.656
753.0 25.31
763.0 26.151
767.0 26.373
768.0 24.125
772.0 24.766
776.0 24.302
780.0 23.304
781.0 25.362
784.0 21.334
789.0 22.876
795.0 23.332
805.0 22.901
810.0 23.073
816.0 25.402
817.0 25.636
818.0 26.409
819.0 24.002
825.0 25.119
826.0 22.729
829.0 26.115
830.0 21.562
831.0 24.539
836.0 25.416
838.0 21.614
842.0 21.66
844.0 24.532
847.0 24.058
857.0 23.121
865.0 22.66
866.0 23.701
872.0 25.805
881.0 24.108
882.0 23.552
888.0 22.871
891.0 25.217
893.0 21.0
894.0 20.906
895.0 25.748
899.0 23.794
911.0 24.872
912.0 23.966
913.0 23.036
919.0 23.781
922.0 25.305
924.0 24.004
929.0 22.403
936.0 28.165
937.0 20.723
942.0 23.236
943.0 25.257
946.0 20.656
947.0 25.041
948.0 22.307
949.0 23.879
951.0 22.448
956.0 24.455
959.0 24.778
961.0 23.466
964.0 24.573
967.0 24.133
975.0 26.699
977.0 24.321
979.0 26.021
983.0 24.076
987.0 21.951
996.0 21.676
997.0 27.197
1003.0 21.735
1011.0 22.822
1014.0 25.412
1015.0 24.881
1016.0 27.073
1034.0 27.553
1035.0 22.714
1040.0 21.791
1043.0 25.771
1044.0 25.793
1058.0 21.862
1059.0 23.197
1060.0 25.315
1062.0 21.748
1067.0 25.601
1070.0 24.219
1074.0 23.132
1077.0 26.184
1079.0 25.458
1080.0 24.347
1081.0 22.308
1083.0 24.218
1087.0 23.58
1093.0 25.61
1108.0 23.393
1110.0 23.6
1111.0 26.108
1113.0 22.459
1120.0 24.45
1126.0 24.471
1127.0 24.794
1129.0 24.469
1133.0 25.14
1135.0 21.458
1136.0 21.281
1142.0 24.091
1144.0 26.33
1149.0 21.812
1150.0 25.671
1165.0 25.018
1167.0 23.132
1171.0 24.376
1174.0 26.608
1183.0 26.901
1189.0 24.751
1196.0 25.324
1197.0 24.151
1198.0 23.775
1199.0 24.147
1202.0 22.292
1207.0 24.149
1208.0 20.378
1210.0 24.188
1212.0 24.82
1214.0 23.691
1216.0 25.367
1217.0 29.341
1221.0 27.057
1227.0 25.958
1237.0 25.987
1238.0 26.915
1239.0 22.633
1244.0 24.885
1259.0 24.648
1266.0 26.636
1267.0 22.458
1272.0 23.485
1274.0 24.37
1275.0 24.416
1276.0 25.103
1280.0 25.931
1282.0 25.928
1283.0 22.239
1290.0 24.241
1291.0 22.445
1300.0 23.73
1303.0 23.439
1304.0 24.345
1308.0 26.528
1314.0 21.914
1318.0 24.574
1321.0 23.79
