# object_id magnitude
253.0 24.208
269.0 26.179
285.0 27.171
303.0 25.281
306.0 25.818
308.0 22.971
310.0 24.216
313.0 25.505
333.0 25.097
349.0 25.751
366.0 26.019
379.0 25.429
382.0 28.083
398.0 25.685
405.0 25.523
413.0 25.206
414.0 25.313
417.0 25.438
422.0 24.719
425.0 25.632
434.0 26.307
435.0 24.922
443.0 25.51
444.0 26.074
449.0 25.603
457.0 25.231
464.0 26.993
471.0 25.461
472.0 24.342
481.0 25.543
487.0 25.91
491.0 24.161
497.0 26.841
507.0 26.235
515.0 24.417
517.0 25.915
519.0 25.94
522.0 26.143
524.0 26.485
529.0 26.844
536.0 26.688
538.0 25.331
545.0 24.741
553.0 26.472
554.0 26.494
557.0 26.063
564.0 24.839
565.0 25.048
575.0 24.388
577.0 26.101
587.0 25.135
612.0 24.779
614.0 25.627
615.0 22.632
627.0 24.243
630.0 25.784
631.0 25.141
634.0 25.324
638.0 25.98
645.0 24.518
646.0 25.799
651.0 26.203
657.0 24.871
659.0 27.152
683.0 27.078
685.0 27.737
687.0 27.101
688.0 24.651
691.0 24.083
696.0 28.917
701.0 24.216
702.0 25.318
708.0 24.77
715.0 25.057
719.0 25.891
723.0 25.84
730.0 23.764
731.0 26.656
738.0 23.693
740.0 25.781
746.0 25.153
747.0 24.673
752.0 26.257
753.0 25.776
763.0 26.177
767.0 26.404
768.0 25.535
772.0 24.351
776.0 25.777
780.0 23.335
781.0 30.677
784.0 23.212
785.0 24.638
789.0 23.26
795.0 24.666
798.0 28.201
805.0 24.524
810.0 23.761
816.0 26.041
817.0 26.071
818.0 25.474
819.0 25.505
825.0 24.2
826.0 24.12
829.0 24.218
830.0 23.303
831.0 24.973
836.0 24.979
838.0 23.286
842.0 23.326
844.0 24.822
845.0 24.98
847.0 26.242
854.0 26.692
857.0 24.109
859.0 25.996
865.0 24.578
866.0 25.614
872.0 25.75
877.0 25.965
881.0 26.458
882.0 25.062
888.0 24.749
891.0 26.538
893.0 23.259
894.0 22.617
895.0 26.022
899.0 23.805
911.0 25.357
913.0 24.682
919.0 25.613
922.0 26.595
924.0 25.942
927.0 25.617
929.0 23.846
936.0 26.193
937.0 22.92
942.0 24.974
943.0 26.737
946.0 23.138
947.0 24.656
948.0 23.881
949.0 25.267
951.0 24.443
956.0 25.738
959.0 26.921
961.0 23.045
964.0 26.027
967.0 30.515
975.0 25.706
977.0 25.354
979.0 24.693
983.0 25.843
987.0 23.779
996.0 23.668
997.0 25.718
1003.0 23.683
1011.0 25.704
1014.0 25.914
1015.0 25.743
1016.0 26.478
1034.0 25.941
1035.0 24.102
1040.0 24.23
1043.0 24.816
1044.0 26.266
1058.0 22.693
1059.0 25.255
1060.0 25.909
1062.0 22.543
1067.0 25.594
1070.0 26.015
1074.0 24.551
1077.0 26.206
1079.0 23.982
1080.0 25.525
1081.0 23.527
1083.0 25.717
1093.0 25.869
1107.0 26.372
1108.0 25.216
1109.0 25.014
1111.0 26.008
1113.0 24.12
1120.0 25.86
1126.0 25.679
1127.0 26.623
1129.0 26.555
1133.0 25.903
1135.0 22.644
1136.0 22.07
1142.0 26.649
1144.0 26.787
1149.0 23.729
1150.0 26.972
1165.0 26.237
1167.0 25.388
1171.0 25.375
1174.0 27.888
1183.0 25.672
1189.0 26.043
1196.0 25.419
1197.0 26.783
1198.0 24.46
1199.0 25.417
1202.0 24.618
1207.0 24.624
1208.0 22.326
1210.0 25.664
1212.0 26.813
1214.0 25.286
1216.0 26.959
1217.0 25.934
1221.0 25.3
1227.0 21.674
1237.0 27.375
1238.0 26.03
1239.0 22.525
1244.0 25.764
1251.0 26.706
1253.0 25.423
1259.0 26.478
1266.0 26.343
1267.0 24.342
1272.0 25.192
1274.0 26.669
1275.0 25.673
1276.0 25.769
1280.0 25.606
1282.0 25.102
1283.0 24.098
1290.0 26.909
1291.0 24.37
1300.0 25.114
1302.0 25.966
1303.0 25.223
1304.0 25.574
1308.0 24.716
1309.0 26.046
1314.0 23.748
1318.0 28.076
1321.0 25.501
