# object_id magnitude
223.0 27.166
229.0 25.945
253.0 25.991
269.0 25.982
270.0 26.386
285.0 25.857
288.0 26.457
303.0 26.008
306.0 26.467
308.0 25.343
309.0 26.526
310.0 25.677
313.0 26.07
333.0 25.336
334.0 26.583
349.0 26.251
366.0 25.89
379.0 26.405
382.0 26.249
383.0 26.501
398.0 25.389
405.0 25.952
413.0 26.233
414.0 26.058
417.0 26.419
418.0 25.977
422.0 26.552
425.0 26.244
427.0 26.848
434.0 25.941
435.0 26.09
443.0 25.992
444.0 26.141
449.0 26.682
457.0 26.197
464.0 25.988
471.0 26.232
472.0 25.787
481.0 25.991
487.0 26.527
491.0 25.659
497.0 26.041
507.0 26.03
515.0 25.752
517.0 26.167
519.0 26.098
522.0 26.365
524.0 26.041
529.0 26.443
536.0 26.066
538.0 26.387
545.0 25.591
553.0 26.088
554.0 26.33
557.0 26.059
564.0 25.774
565.0 25.685
575.0 26.144
577.0 25.576
587.0 25.595
612.0 25.791
614.0 25.98
615.0 24.444
627.0 26.366
630.0 26.306
631.0 25.873
634.0 25.967
638.0 26.433
645.0 25.317
646.0 25.774
651.0 25.878
657.0 26.093
659.0 25.902
666.0 26.122
683.0 26.545
685.0 25.687
687.0 25.621
688.0 25.426
691.0 25.902
696.0 26.517
698.0 26.16
701.0 25.114
702.0 26.637
708.0 25.611
715.0 25.069
719.0 25.857
723.0 25.931
730.0 26.132
731.0 25.903
738.0 26.361
740.0 26.286
746.0 25.883
747.0 26.073
752.0 26.215
753.0 25.935
756.0 26.848
763.0 26.485
767.0 25.932
768.0 26.279
772.0 27.074
776.0 26.16
780.0 25.794
781.0 26.598
784.0 25.157
785.0 25.144
789.0 24.945
795.0 26.063
798.0 26.253
805.0 25.728
810.0 24.448
816.0 26.646
817.0 26.195
818.0 26.127
819.0 25.814
825.0 25.137
826.0 25.603
829.0 27.963
830.0 24.943
831.0 25.94
836.0 25.688
838.0 25.423
842.0 25.379
844.0 25.209
845.0 25.314
847.0 26.264
854.0 26.243
857.0 25.331
859.0 26.081
864.0 25.857
865.0 25.594
866.0 25.777
872.0 26.424
877.0 26.346
881.0 26.373
882.0 26.041
888.0 25.974
891.0 26.453
893.0 25.271
894.0 24.693
895.0 26.376
899.0 25.204
911.0 25.96
912.0 26.257
913.0 25.868
919.0 25.927
922.0 26.208
924.0 26.138
927.0 25.975
929.0 25.84
936.0 26.339
937.0 24.772
942.0 25.837
943.0 26.882
946.0 24.963
948.0 25.609
949.0 26.237
951.0 25.654
956.0 26.191
959.0 25.667
961.0 25.033
964.0 25.979
967.0 26.209
975.0 25.505
977.0 25.995
979.0 25.623
983.0 26.072
987.0 25.977
996.0 25.413
997.0 26.429
1003.0 25.52
1011.0 26.395
1014.0 26.096
1015.0 26.169
1016.0 26.852
1034.0 25.994
1035.0 25.157
1040.0 25.543
1043.0 25.912
1044.0 25.95
1058.0 24.496
1059.0 25.938
1060.0 26.196
1062.0 24.547
1067.0 25.851
1070.0 26.004
1074.0 25.846
1077.0 26.035
1079.0 25.757
1080.0 26.567
1081.0 25.354
1083.0 26.293
1087.0 26.419
1093.0 26.166
1103.0 26.172
1107.0 25.957
1108.0 25.896
1109.0 25.205
1110.0 26.128
1111.0 26.272
1113.0 25.727
1120.0 26.402
1126.0 26.483
1127.0 26.325
1129.0 26.277
1133.0 26.15
1135.0 25.212
1136.0 24.468
1142.0 26.565
1144.0 26.378
1149.0 25.405
1150.0 26.495
1165.0 26.218
1167.0 26.124
1171.0 26.518
1174.0 26.114
1183.0 26.035
1189.0 26.065
1196.0 26.312
1197.0 25.854
1198.0 26.251
1199.0 26.587
1202.0 25.723
1207.0 25.734
1208.0 24.422
1210.0 26.241
1212.0 26.168
1214.0 25.267
1216.0 26.205
1217.0 26.19
1221.0 25.97
1227.0 23.041
1237.0 26.588
1238.0 26.06
1239.0 24.81
1244.0 26.287
1251.0 26.79
1253.0 25.276
1259.0 26.176
1266.0 26.245
1267.0 25.958
1272.0 25.939
1274.0 25.958
1275.0 26.129
1276.0 26.425
1280.0 26.11
1282.0 24.788
1283.0 25.651
1290.0 26.894
1291.0 25.654
1300.0 25.836
1302.0 26.506
1303.0 25.978
1304.0 26.082
1308.0 25.141
1309.0 25.749
1314.0 25.547
1318.0 26.163
1321.0 25.775
1332.0 26.172
1336.0 25.974
1340.0 26.246
1341.0 25.618
1342.0 26.425
1344.0 26.071
1345.0 26.294
1346.0 26.323
1347.0 25.932
1349.0 25.092
1353.0 26.411
1354.0 26.459
1358.0 25.968
1360.0 26.174
1365.0 26.092
1367.0 25.63
1369.0 26.188
1371.0 25.907
1375.0 26.236
1379.0 25.906
1380.0 25.95
1385.0 25.889
1386.0 26.43
1389.0 26.216
1390.0 25.771
1394.0 25.886
1395.0 25.54
1398.0 25.867
1403.0 26.62
1404.0 26.032
1410.0 25.705
1411.0 26.417
1412.0 25.909
1414.0 26.012
1420.0 26.109
1421.0 26.271
1422.0 25.698
1431.0 26.093
1433.0 25.866
1435.0 23.34
1440.0 26.265
1443.0 26.165
1444.0 25.7
1446.0 26.142
1447.0 26.114
1449.0 26.223
1450.0 26.175
1451.0 25.442
1452.0 26.156
1458.0 25.886
1463.0 26.383
1468.0 26.127
1474.0 25.96
1476.0 24.958
1478.0 25.785
1483.0 26.238
1486.0 25.229
1488.0 26.259
1501.0 25.754
1503.0 26.26
1504.0 25.983
1509.0 26.125
1512.0 25.437
1517.0 26.32
1522.0 25.84
1524.0 26.092
1526.0 26.691
1528.0 25.702
1529.0 26.248
1531.0 25.844
1532.0 23.134
1533.0 26.533
1536.0 25.078
1537.0 26.196
1539.0 26.027
1543.0 26.332
1552.0 26.142
1556.0 26.407
1558.0 23.794
1560.0 25.748
1565.0 25.919
1567.0 26.039
1568.0 25.821
1571.0 26.233
1572.0 26.243
