# object_id magnitude
223.0 27.163
229.0 27.466
253.0 27.436
269.0 27.646
270.0 28.028
285.0 27.374
288.0 29.908
303.0 27.3
306.0 28.791
308.0 26.185
309.0 29.316
310.0 27.202
313.0 28.329
333.0 26.116
334.0 29.093
349.0 27.895
366.0 30.018
379.0 27.686
382.0 28.778
383.0 29.477
398.0 29.72
405.0 27.71
413.0 28.029
414.0 27.758
417.0 27.928
418.0 27.795
422.0 28.269
425.0 29.629
434.0 28.006
435.0 27.645
443.0 28.686
444.0 28.19
449.0 27.81
457.0 28.316
471.0 27.754
472.0 27.681
481.0 28.311
487.0 29.58
491.0 26.83
497.0 30.561
507.0 30.785
515.0 26.471
517.0 28.335
519.0 28.413
522.0 28.038
524.0 28.278
529.0 30.725
536.0 28.202
538.0 29.343
545.0 27.228
553.0 29.621
554.0 28.458
557.0 28.688
564.0 27.305
565.0 27.326
575.0 28.746
577.0 30.168
587.0 27.052
612.0 26.854
614.0 27.885
615.0 24.822
630.0 28.109
631.0 28.0
634.0 27.706
638.0 28.424
645.0 28.753
646.0 29.403
651.0 30.011
657.0 28.018
659.0 30.684
666.0 27.439
683.0 30.714
687.0 31.542
688.0 28.326
691.0 26.732
696.0 29.938
698.0 27.261
701.0 28.503
702.0 27.694
708.0 30.386
715.0 28.746
719.0 29.96
723.0 29.952
730.0 28.402
731.0 28.431
738.0 26.539
740.0 28.837
746.0 27.638
747.0 26.872
752.0 28.599
753.0 28.396
756.0 29.08
763.0 28.823
767.0 30.224
768.0 27.705
772.0 27.634
776.0 28.62
780.0 27.365
781.0 28.376
784.0 25.793
785.0 28.596
789.0 26.217
795.0 27.458
798.0 32.92
805.0 26.945
810.0 27.379
816.0 28.921
817.0 26.182
818.0 28.555
819.0 27.617
825.0 26.863
826.0 26.665
829.0 29.665
830.0 25.626
831.0 28.147
836.0 29.272
838.0 26.187
842.0 26.126
844.0 29.216
845.0 28.362
847.0 28.123
854.0 30.299
857.0 28.46
859.0 29.17
864.0 29.698
865.0 26.805
866.0 28.077
872.0 28.357
877.0 30.613
881.0 27.73
882.0 27.523
888.0 27.91
891.0 28.719
893.0 25.498
894.0 24.713
895.0 28.648
899.0 26.109
911.0 28.299
912.0 27.799
913.0 26.9
919.0 28.346
922.0 28.379
924.0 28.03
927.0 28.745
929.0 27.105
936.0 28.925
937.0 25.043
942.0 27.059
943.0 28.413
946.0 25.367
947.0 27.965
948.0 26.585
949.0 28.085
951.0 26.534
956.0 27.834
959.0 28.346
961.0 26.607
964.0 28.204
967.0 27.687
975.0 29.736
977.0 28.047
979.0 27.156
983.0 27.621
987.0 27.267
996.0 25.868
997.0 28.552
1003.0 26.205
1011.0 27.119
1014.0 28.626
1015.0 28.132
1034.0 29.295
1035.0 28.19
1040.0 26.087
1043.0 26.999
1044.0 29.445
1058.0 25.265
1059.0 27.469
1060.0 28.331
1062.0 25.159
1067.0 29.868
1070.0 28.072
1074.0 26.854
1077.0 28.333
1079.0 27.555
1080.0 27.964
1081.0 26.006
1083.0 27.948
1087.0 27.114
1093.0 28.232
1103.0 31.369
1107.0 32.965
1108.0 27.496
1109.0 29.185
1110.0 27.484
1111.0 29.403
1113.0 26.376
1120.0 28.142
1126.0 28.333
1127.0 29.481
1129.0 28.404
1133.0 28.521
1135.0 25.754
1136.0 25.616
1142.0 27.996
1144.0 28.71
1149.0 25.954
1150.0 28.646
1165.0 27.959
1167.0 27.625
1171.0 28.698
1174.0 28.842
1183.0 29.486
1189.0 28.418
1196.0 27.68
1197.0 27.91
1198.0 27.815
1199.0 27.774
1202.0 26.442
1207.0 27.399
1208.0 24.769
1210.0 27.843
1212.0 27.891
1214.0 28.97
1216.0 30.089
1217.0 29.668
1221.0 28.198
1227.0 24.372
1237.0 28.943
1238.0 30.823
1239.0 25.827
1244.0 28.382
1251.0 31.49
1253.0 28.966
1259.0 28.28
1266.0 28.752
1267.0 27.524
1272.0 27.385
1274.0 29.177
1275.0 27.809
1276.0 28.042
1280.0 28.432
1282.0 27.929
1283.0 26.337
1290.0 27.499
1291.0 26.44
1300.0 27.368
1302.0 29.692
1303.0 27.256
1304.0 28.326
1308.0 28.625
1309.0 30.429
1314.0 26.409
1318.0 28.751
1321.0 27.982
1332.0 29.006
1336.0 29.665
1340.0 27.97
1341.0 26.651
1342.0 28.365
1344.0 28.446
1345.0 30.832
1346.0 31.11
1347.0 28.019
1349.0 25.436
1353.0 27.832
1354.0 28.371
1358.0 27.887
1360.0 29.712
1365.0 30.478
1367.0 26.989
1369.0 27.62
1371.0 28.109
1375.0 28.013
1379.0 27.097
1380.0 30.615
1385.0 27.686
1386.0 30.856
1389.0 27.357
1390.0 29.81
1394.0 28.065
1395.0 27.052
1398.0 27.59
1403.0 26.492
1404.0 29.442
1410.0 28.379
1411.0 28.294
1412.0 28.77
1414.0 30.177
1420.0 30.331
1421.0 28.753
1422.0 26.552
1431.0 31.006
1433.0 29.736
1435.0 23.852
1440.0 28.798
1443.0 28.547
1444.0 30.057
1446.0 27.734
1447.0 28.738
1449.0 31.857
1450.0 28.603
1451.0 25.827
1452.0 28.218
1458.0 28.025
1463.0 29.267
1468.0 29.474
1474.0 27.698
1476.0 28.857
1478.0 27.759
1483.0 27.798
1486.0 26.347
1488.0 28.431
1501.0 31.41
1503.0 27.651
1504.0 28.489
1509.0 28.541
1512.0 26.821
1517.0 28.413
1522.0 28.53
1524.0 28.613
1526.0 27.926
1528.0 28.848
1529.0 29.507
1531.0 27.201
1532.0 23.714
1533.0 28.363
1536.0 25.682
1537.0 27.383
1539.0 28.069
1543.0 29.487
1552.0 29.802
1556.0 28.403
1558.0 24.289
1560.0 27.458
1565.0 28.131
1567.0 28.185
1568.0 28.425
1571.0 29.735
1572.0 28.283
1576.0 23.537
1577.0 30.281
1579.0 27.829
1581.0 25.806
1582.0 28.598
1586.0 25.795
1588.0 27.955
1590.0 24.524
1592.0 27.319
1593.0 28.451
1595.0 28.343
1597.0 24.981
1600.0 27.327
1602.0 26.439
1604.0 27.724
1606.0 25.033
1607.0 27.745
1613.0 26.989
1617.0 26.508
1618.0 29.565
1620.0 27.978
1621.0 26.186
1622.0 28.211
1625.0 27.406
1629.0 31.217
1636.0 27.649
1639.0 27.865
1640.0 28.895
1645.0 29.438
1646.0 30.947
1648.0 28.059
1649.0 26.172
1650.0 29.833
1654.0 28.428
1657.0 28.601
1661.0 28.752
1662.0 27.15
1665.0 26.634
1666.0 29.2
1668.0 27.385
1670.0 28.853
1671.0 29.668
1672.0 28.176
1674.0 25.582
1675.0 28.506
1678.0 27.314
1679.0 28.138
1681.0 27.118
1684.0 28.979
1686.0 28.658
1689.0 28.341
1690.0 29.213
1691.0 27.929
1692.0 28.819
1693.0 27.492
1697.0 28.914
1701.0 26.653
1706.0 28.693
1707.0 31.197
1714.0 27.867
1716.0 29.494
1717.0 28.97
1720.0 27.544
1721.0 28.599
1723.0 27.209
1724.0 28.722
1726.0 27.545
1731.0 28.614
1732.0 29.665
1734.0 27.436
1741.0 26.476
1742.0 26.832
1744.0 29.73
1750.0 27.73
1756.0 27.197
1757.0 25.0
1761.0 25.146
1762.0 29.194
1764.0 29.39
1767.0 29.476
1770.0 28.783
1771.0 26.319
1775.0 30.273
1777.0 28.619
1779.0 30.087
1786.0 28.307
1789.0 30.75
1791.0 27.537
1792.0 29.725
1793.0 30.008
1795.0 28.394
1798.0 26.632
1804.0 28.814
1808.0 30.445
1809.0 29.774
1811.0 28.031
1814.0 27.516
1818.0 28.266
1821.0 25.328
1822.0 29.309
1827.0 28.78
1829.0 28.41
1830.0 28.474
1831.0 27.277
1834.0 28.743
1835.0 26.996
1836.0 29.564
1840.0 28.224
1841.0 28.694
1847.0 27.452
1849.0 26.032
1852.0 28.371
1854.0 29.938
1863.0 24.156
1865.0 28.635
1868.0 26.194
1872.0 27.607
1875.0 27.784
1878.0 28.063
1882.0 27.833
1883.0 27.929
1884.0 28.478
1885.0 28.912
1887.0 32.101
1889.0 29.506
1892.0 28.4
1894.0 27.828
1896.0 28.433
1898.0 27.696
1907.0 27.793
1912.0 27.603
1916.0 26.341
1917.0 28.946
1918.0 29.242
1919.0 28.391
1920.0 28.971
1923.0 24.369
1924.0 30.094
1925.0 28.65
1926.0 27.988
1928.0 28.236
1930.0 27.523
1931.0 27.837
1932.0 26.929
1933.0 29.475
1934.0 27.632
1935.0 30.652
1939.0 28.763
1941.0 30.52
1943.0 28.732
1951.0 29.604
1952.0 28.5
1957.0 27.038
1958.0 28.573
1959.0 28.546
1962.0 27.72
1964.0 31.606
1974.0 25.116
1978.0 28.514
1986.0 28.763
1987.0 32.783
1991.0 27.582
1993.0 28.691
1994.0 31.06
1997.0 28.034
1999.0 28.616
2000.0 28.799
2001.0 26.93
2010.0 29.036
2011.0 27.585
2013.0 28.419
2015.0 30.185
2021.0 31.271
2023.0 27.193
2028.0 28.777
2030.0 28.225
2031.0 25.538
2034.0 28.986
2036.0 27.844
2037.0 29.093
2039.0 31.088
2042.0 30.101
2043.0 28.596
2045.0 29.859
2050.0 28.569
2054.0 27.625
2057.0 28.743
2059.0 28.452
2065.0 28.61
2067.0 25.842
2072.0 28.286
2075.0 30.284
2080.0 29.53
2084.0 29.878
2085.0 29.358
2088.0 29.054
2093.0 27.69
2096.0 29.112
2099.0 30.863
2101.0 28.363
2103.0 28.076
2106.0 29.449
2114.0 29.493
2121.0 28.222
2126.0 29.275
2128.0 29.659
2130.0 27.3
2131.0 28.613
2134.0 26.925
2135.0 27.661
2138.0 28.905
2143.0 28.289
2144.0 29.392
2146.0 27.502
2147.0 29.786
2148.0 28.363
2150.0 29.57
2151.0 30.538
2161.0 25.952
2168.0 26.551
2171.0 26.145
2174.0 27.638
2178.0 30.019
2189.0 28.314
2192.0 27.719
2193.0 30.134
2195.0 28.917
2196.0 27.444
2206.0 27.693
2207.0 27.666
2208.0 26.907
2215.0 24.867
2219.0 27.575
