# object_id magnitude
253.0 25.313
288.0 25.128
303.0 24.561
308.0 23.687
310.0 24.615
313.0 25.9
333.0 25.067
334.0 28.243
349.0 25.415
366.0 25.679
379.0 25.118
383.0 26.14
398.0 26.708
405.0 26.644
413.0 25.145
414.0 25.277
417.0 24.907
425.0 25.068
427.0 33.342
434.0 25.762
435.0 24.625
443.0 25.018
444.0 25.627
449.0 25.185
457.0 25.745
464.0 26.377
471.0 27.355
472.0 24.898
481.0 26.573
491.0 24.373
497.0 27.597
507.0 26.813
515.0 24.782
517.0 25.579
519.0 25.371
522.0 25.325
524.0 25.677
529.0 26.126
536.0 28.857
538.0 25.241
545.0 24.955
553.0 28.485
554.0 26.394
564.0 24.907
565.0 25.077
575.0 26.447
577.0 30.091
587.0 24.833
612.0 24.651
614.0 25.537
615.0 22.654
627.0 26.511
630.0 26.246
631.0 24.568
634.0 25.206
645.0 25.194
646.0 27.296
651.0 26.863
657.0 25.065
683.0 26.594
685.0 27.576
688.0 25.545
691.0 24.136
701.0 24.905
702.0 26.173
708.0 25.021
715.0 25.244
719.0 25.81
723.0 25.72
730.0 27.356
738.0 24.469
740.0 26.172
746.0 26.743
747.0 24.511
753.0 26.115
763.0 26.782
768.0 25.51
772.0 25.654
776.0 26.456
780.0 24.201
784.0 23.253
785.0 24.919
789.0 23.337
795.0 24.671
798.0 27.37
805.0 24.548
810.0 24.357
816.0 26.144
817.0 27.305
818.0 25.371
819.0 25.79
825.0 24.328
826.0 24.412
829.0 26.675
830.0 23.429
831.0 24.601
836.0 25.19
838.0 23.307
842.0 23.27
844.0 25.152
845.0 25.273
857.0 24.164
859.0 26.339
865.0 24.536
866.0 29.221
872.0 25.514
877.0 27.682
881.0 25.927
882.0 25.119
888.0 24.53
891.0 27.614
893.0 23.34
894.0 22.701
895.0 28.326
899.0 23.99
911.0 25.307
912.0 25.884
913.0 25.274
919.0 26.213
922.0 26.38
924.0 25.806
929.0 24.28
936.0 25.413
937.0 22.978
942.0 25.013
943.0 26.017
946.0 23.243
948.0 23.979
949.0 25.269
951.0 24.673
956.0 26.029
961.0 23.184
964.0 26.449
975.0 26.074
977.0 25.316
979.0 25.138
983.0 26.185
987.0 23.799
996.0 23.529
997.0 26.414
1003.0 23.872
1011.0 25.965
1015.0 25.511
1016.0 26.715
1034.0 25.785
1035.0 24.468
1040.0 24.129
1043.0 24.602
1044.0 26.168
1058.0 22.821
1059.0 26.53
1060.0 26.792
1062.0 22.603
1067.0 27.035
1070.0 25.91
1074.0 24.499
1077.0 26.389
1079.0 23.84
1080.0 26.913
1081.0 23.572
1083.0 26.532
1093.0 27.477
1103.0 26.415
1107.0 26.313
1108.0 24.805
1109.0 26.105
1110.0 27.533
1111.0 26.074
1113.0 24.561
1120.0 26.856
1126.0 26.017
1129.0 25.907
1133.0 27.008
1135.0 22.59
1136.0 22.187
1142.0 26.036
1144.0 27.235
1149.0 23.734
1150.0 25.782
1165.0 26.461
1167.0 25.107
1171.0 25.904
1183.0 26.798
1196.0 25.927
1198.0 24.309
1199.0 25.523
1202.0 24.625
1207.0 24.68
1208.0 22.321
1210.0 25.884
1214.0 29.696
1216.0 25.855
1217.0 25.495
1221.0 25.864
1227.0 21.875
1237.0 28.446
1238.0 25.7
1239.0 22.656
1244.0 25.241
1253.0 26.736
1259.0 27.486
1266.0 25.999
1267.0 24.368
1272.0 24.825
1274.0 27.0
1275.0 26.053
1276.0 27.515
1280.0 25.78
1282.0 24.675
1283.0 24.296
1290.0 25.353
1291.0 24.517
1300.0 25.307
1302.0 26.713
1303.0 24.8
1304.0 25.518
1308.0 25.427
1314.0 23.851
1321.0 24.943
1340.0 25.483
1341.0 23.97
1342.0 25.611
1344.0 26.774
1345.0 28.076
1346.0 30.57
1347.0 25.597
1349.0 23.348
1353.0 26.303
1354.0 25.899
1358.0 25.303
