# object_id magnitude
223.0 23.862
229.0 25.558
253.0 23.974
269.0 24.151
270.0 24.198
285.0 24.098
288.0 27.041
303.0 23.71
306.0 24.655
308.0 23.137
309.0 26.728
310.0 23.293
313.0 24.698
333.0 22.677
334.0 25.038
349.0 24.487
379.0 24.333
382.0 25.53
383.0 26.975
405.0 24.24
413.0 24.985
414.0 24.272
417.0 24.74
418.0 24.626
425.0 26.589
427.0 26.633
434.0 24.61
435.0 23.915
443.0 25.202
444.0 25.474
449.0 24.803
457.0 24.712
464.0 27.255
471.0 24.357
472.0 23.668
481.0 24.55
487.0 25.365
491.0 23.19
497.0 26.719
507.0 26.867
515.0 23.098
517.0 25.095
519.0 24.903
522.0 24.534
524.0 24.576
536.0 25.372
538.0 24.506
545.0 23.399
553.0 27.671
554.0 25.235
557.0 24.585
564.0 23.463
565.0 23.637
575.0 24.671
587.0 23.51
612.0 23.156
614.0 25.345
615.0 21.528
630.0 24.821
631.0 24.351
634.0 24.114
638.0 25.167
645.0 24.998
651.0 28.052
657.0 23.417
666.0 25.089
683.0 27.51
685.0 27.323
688.0 25.703
691.0 22.531
696.0 27.759
698.0 23.929
701.0 25.14
702.0 24.07
708.0 28.158
719.0 27.492
730.0 24.807
731.0 24.586
738.0 23.111
740.0 24.662
746.0 23.97
747.0 23.035
752.0 25.41
753.0 24.892
756.0 26.504
763.0 25.888
767.0 26.141
768.0 24.367
772.0 25.39
776.0 24.708
780.0 23.634
781.0 25.29
784.0 21.824
785.0 28.364
789.0 22.808
795.0 23.58
805.0 23.074
810.0 23.781
816.0 25.696
817.0 27.742
818.0 25.677
819.0 24.705
825.0 23.82
826.0 23.105
829.0 29.441
830.0 21.886
831.0 24.597
838.0 21.977
842.0 21.982
844.0 25.142
845.0 26.383
847.0 24.858
857.0 23.229
859.0 28.188
865.0 23.079
866.0 24.099
872.0 25.149
877.0 27.435
881.0 24.817
882.0 23.955
888.0 23.154
891.0 25.804
893.0 21.636
894.0 21.186
895.0 25.433
899.0 22.995
911.0 24.68
912.0 23.937
913.0 23.295
919.0 24.151
922.0 25.551
924.0 24.579
927.0 25.762
