# object_id magnitude
223.0 26.012
253.0 26.326
269.0 27.453
288.0 25.749
303.0 24.541
308.0 23.46
310.0 24.053
313.0 24.714
333.0 24.965
349.0 26.286
366.0 25.114
379.0 24.979
398.0 29.184
405.0 25.357
413.0 25.205
414.0 25.622
417.0 25.132
425.0 25.247
427.0 25.75
434.0 25.293
435.0 24.752
444.0 25.379
449.0 24.971
457.0 25.063
471.0 25.39
472.0 23.936
481.0 25.175
491.0 23.746
497.0 25.796
507.0 27.733
515.0 24.419
517.0 24.86
522.0 22.122
529.0 28.63
536.0 26.407
538.0 25.299
545.0 24.237
554.0 25.959
557.0 24.605
564.0 24.647
565.0 24.707
587.0 25.046
612.0 24.354
614.0 24.817
615.0 22.306
627.0 26.083
631.0 24.336
634.0 25.527
645.0 24.498
646.0 25.056
657.0 24.948
659.0 25.738
683.0 26.275
685.0 25.995
687.0 26.949
688.0 24.966
691.0 23.766
696.0 25.947
701.0 24.248
702.0 24.913
708.0 25.473
715.0 25.33
719.0 26.105
723.0 26.083
730.0 25.749
731.0 25.484
738.0 24.329
740.0 25.828
746.0 25.285
747.0 24.278
752.0 25.975
753.0 26.192
763.0 26.496
768.0 25.012
772.0 26.82
776.0 25.932
780.0 24.068
781.0 28.984
784.0 23.073
785.0 25.308
789.0 23.257
795.0 24.485
798.0 29.442
805.0 24.144
810.0 24.265
816.0 24.825
817.0 26.789
818.0 25.444
819.0 26.165
825.0 24.089
826.0 24.076
829.0 26.552
830.0 23.087
831.0 25.568
836.0 25.359
838.0 23.086
842.0 23.118
844.0 26.05
845.0 25.29
857.0 24.103
859.0 25.39
865.0 24.46
866.0 25.959
872.0 26.004
877.0 27.793
881.0 26.375
882.0 24.702
888.0 24.837
891.0 26.379
893.0 22.998
894.0 22.44
895.0 25.284
899.0 23.661
911.0 25.052
912.0 24.621
913.0 24.195
919.0 27.087
922.0 26.322
924.0 25.502
927.0 26.709
929.0 24.115
936.0 26.433
937.0 22.576
942.0 24.875
946.0 22.724
948.0 23.672
949.0 24.991
951.0 24.193
956.0 25.406
961.0 23.017
964.0 26.2
967.0 27.553
975.0 25.7
977.0 25.514
979.0 24.679
983.0 28.796
987.0 23.433
996.0 23.602
997.0 26.004
1003.0 23.63
1011.0 26.435
1014.0 27.453
1015.0 25.044
1016.0 27.262
1034.0 26.073
1035.0 24.123
1040.0 23.359
1043.0 25.481
1058.0 22.497
1059.0 25.225
1060.0 25.403
1062.0 22.398
1067.0 26.579
1070.0 25.551
1074.0 24.421
1077.0 28.915
1079.0 23.792
1080.0 25.088
1081.0 23.424
1083.0 25.684
1093.0 23.846
1108.0 24.796
1109.0 25.101
1110.0 25.094
1111.0 25.849
1113.0 23.885
1120.0 25.348
1126.0 25.784
1129.0 26.256
1133.0 27.678
1135.0 22.426
1136.0 22.117
1144.0 26.381
1149.0 23.617
1165.0 25.502
1167.0 25.574
1171.0 27.356
1174.0 26.964
1183.0 26.281
1189.0 26.071
1196.0 25.512
1198.0 24.753
1199.0 25.504
1202.0 23.821
1207.0 24.466
1208.0 22.116
1210.0 25.35
1212.0 26.281
1214.0 25.435
1216.0 25.385
1217.0 25.944
1221.0 27.554
1227.0 21.778
1237.0 27.099
1238.0 26.324
1239.0 22.529
1244.0 25.946
1253.0 26.614
1259.0 25.888
1266.0 24.953
1267.0 24.486
1272.0 25.116
1274.0 25.566
1275.0 25.271
1276.0 26.788
1280.0 27.276
1282.0 24.198
1283.0 23.753
1290.0 25.941
1291.0 24.159
1300.0 24.431
1302.0 25.631
1303.0 25.124
1304.0 26.29
1308.0 25.532
1309.0 27.946
1314.0 23.357
1321.0 24.738
1332.0 24.887
1336.0 26.471
1340.0 25.164
1341.0 23.909
1342.0 26.326
1344.0 26.034
1346.0 27.071
1347.0 25.258
1349.0 22.951
1353.0 24.844
1354.0 25.62
1358.0 24.764
1360.0 25.335
1367.0 24.987
1369.0 25.147
1371.0 26.528
1375.0 26.428
1379.0 24.244
1380.0 27.668
1385.0 25.064
1389.0 25.214
1394.0 24.713
1395.0 24.2
1398.0 25.823
1403.0 24.391
1404.0 25.725
1410.0 24.902
1411.0 26.321
1412.0 26.204
1414.0 25.708
1420.0 25.958
1421.0 25.749
1422.0 23.868
1433.0 28.42
1435.0 21.367
1440.0 25.179
1443.0 31.096
1444.0 26.554
1447.0 26.891
1449.0 27.462
1450.0 25.994
1451.0 23.49
1452.0 25.18
1458.0 25.861
1463.0 25.04
1468.0 25.897
1474.0 25.664
1476.0 24.612
1478.0 25.121
1486.0 23.526
1488.0 25.789
1501.0 24.904
1503.0 27.109
1504.0 25.321
1509.0 26.394
1512.0 23.433
1517.0 24.864
1522.0 27.442
1524.0 25.393
1526.0 26.318
1528.0 24.354
1529.0 26.055
1531.0 24.445
1532.0 21.07
1533.0 26.398
1536.0 23.212
1537.0 25.173
1539.0 24.844
1543.0 25.376
1552.0 25.291
1556.0 25.967
1558.0 21.747
1560.0 24.477
1567.0 24.805
1568.0 26.267
1572.0 25.104
1576.0 20.656
1577.0 30.327
1579.0 26.313
1581.0 23.051
1582.0 26.873
1586.0 22.201
1588.0 25.023
1590.0 22.083
1592.0 25.758
1593.0 25.429
1595.0 25.24
1597.0 22.464
1600.0 25.511
1602.0 23.978
1604.0 25.212
1606.0 22.309
1607.0 25.421
1613.0 23.257
1617.0 23.054
1618.0 29.38
1620.0 25.137
1621.0 23.913
1622.0 25.947
1625.0 24.721
1629.0 25.51
1636.0 25.98
1639.0 26.415
1645.0 25.661
1648.0 26.307
1649.0 22.837
1650.0 27.861
1654.0 25.949
1661.0 26.636
1662.0 24.448
1665.0 23.573
1666.0 25.852
1668.0 24.709
1670.0 25.813
1671.0 26.981
1672.0 25.974
1674.0 23.138
1675.0 24.862
1678.0 25.042
1679.0 24.797
1681.0 24.598
1686.0 25.182
1690.0 25.866
1691.0 27.151
1692.0 26.138
1693.0 24.793
1697.0 25.668
1701.0 24.103
1706.0 24.665
1707.0 27.768
1714.0 23.861
1716.0 24.639
1720.0 24.63
1721.0 25.54
1723.0 24.949
1724.0 24.655
1726.0 25.794
1731.0 26.041
1732.0 25.825
1734.0 24.097
1741.0 24.138
1742.0 24.241
1744.0 25.871
1750.0 25.918
1756.0 24.8
1757.0 22.419
1761.0 22.688
1762.0 24.812
1764.0 25.516
1767.0 24.97
1770.0 26.714
1771.0 23.82
1775.0 26.657
1777.0 25.867
1786.0 24.964
1789.0 26.099
1791.0 26.372
1792.0 28.886
1793.0 26.951
1795.0 24.965
1798.0 24.467
1804.0 26.503
1809.0 25.442
1811.0 25.228
1814.0 24.713
1818.0 24.58
1821.0 22.812
1822.0 25.602
1827.0 26.648
1829.0 25.502
1830.0 26.17
1831.0 25.463
1835.0 25.055
1836.0 26.209
1840.0 29.075
1841.0 25.982
1847.0 25.482
1849.0 23.755
1852.0 25.949
1854.0 25.889
1863.0 21.534
1865.0 25.495
1868.0 23.679
1872.0 25.217
1875.0 24.598
1878.0 25.139
1882.0 24.672
1883.0 25.457
1885.0 26.297
1889.0 24.562
1892.0 26.184
1894.0 24.533
1896.0 25.064
1898.0 27.182
1907.0 25.085
1912.0 25.061
1916.0 24.536
1917.0 26.618
1919.0 25.786
1920.0 25.582
1923.0 21.941
1925.0 26.994
1926.0 25.34
1928.0 25.944
1930.0 24.878
1931.0 25.004
1932.0 24.376
1934.0 25.175
1935.0 25.779
1939.0 27.154
1941.0 25.467
1943.0 25.106
1951.0 25.43
1952.0 26.386
1957.0 25.206
1958.0 28.179
1959.0 26.462
1962.0 24.479
1974.0 22.628
1978.0 25.238
1986.0 25.607
1987.0 26.532
1993.0 25.605
1994.0 26.448
1997.0 27.557
1999.0 25.433
2001.0 24.338
2010.0 27.405
2011.0 24.667
2013.0 27.112
2015.0 26.588
2021.0 26.518
2023.0 24.632
2028.0 26.583
2030.0 25.247
2031.0 23.019
2034.0 26.866
2036.0 26.518
2037.0 26.137
2039.0 25.715
2042.0 26.93
2043.0 27.452
2045.0 26.291
2050.0 25.246
2054.0 24.727
2059.0 26.498
2065.0 25.084
2067.0 23.415
2072.0 25.215
2075.0 26.529
2080.0 25.191
2084.0 26.022
2085.0 28.607
2088.0 27.756
2093.0 25.593
2096.0 25.697
2099.0 27.031
2101.0 25.303
2103.0 25.476
2114.0 25.798
2126.0 28.75
2130.0 24.117
2131.0 26.632
2134.0 24.399
2135.0 25.521
2138.0 26.746
2143.0 25.456
2146.0 25.48
2147.0 26.575
2150.0 27.019
2151.0 25.852
2161.0 23.903
2163.0 26.832
2168.0 23.015
2171.0 23.059
2174.0 24.674
2178.0 27.27
2189.0 25.326
2192.0 25.205
2195.0 26.018
2196.0 26.119
2206.0 24.73
2207.0 25.287
2208.0 24.329
2215.0 22.547
2219.0 25.178
2222.0 27.887
2226.0 26.975
2230.0 24.922
2235.0 23.385
2237.0 25.095
2238.0 25.197
2239.0 25.142
2245.0 29.711
2250.0 24.417
2254.0 27.487
2255.0 25.5
2258.0 25.428
2259.0 27.624
2264.0 25.514
2277.0 24.534
2281.0 26.978
2283.0 26.315
2284.0 26.331
2286.0 25.923
2288.0 25.892
2292.0 23.099
2297.0 24.459
2299.0 24.717
2301.0 26.622
2304.0 25.789
2310.0 27.201
2312.0 25.101
2314.0 24.267
2315.0 26.71
2317.0 28.643
2320.0 25.852
2321.0 25.931
2323.0 24.998
2324.0 23.869
2325.0 25.84
2327.0 26.96
2329.0 24.652
2330.0 25.453
2335.0 25.127
2341.0 23.948
2342.0 25.88
2347.0 26.068
2349.0 26.506
2350.0 24.776
2355.0 25.423
2356.0 25.905
2362.0 25.884
2369.0 25.547
2373.0 25.582
2378.0 25.216
2379.0 25.693
2380.0 23.68
2384.0 24.591
2385.0 23.525
2388.0 24.735
2395.0 25.454
2399.0 25.258
2401.0 26.102
2407.0 23.617
2411.0 26.565
2414.0 25.424
2415.0 24.969
2416.0 25.695
2418.0 25.337
2425.0 24.109
2434.0 25.991
2441.0 25.896
2443.0 25.813
2446.0 25.69
2447.0 27.137
2449.0 25.344
2451.0 24.73
2456.0 25.021
2458.0 25.614
2460.0 27.767
2463.0 27.048
2464.0 25.655
2467.0 25.315
2468.0 24.946
2470.0 24.305
2472.0 23.596
2475.0 26.678
2477.0 28.952
2479.0 23.947
2480.0 25.429
2482.0 22.729
2483.0 26.697
2485.0 24.89
2486.0 25.649
2494.0 25.801
2497.0 25.696
2507.0 27.867
2513.0 25.516
2516.0 26.213
2517.0 24.755
2519.0 27.543
2526.0 25.299
2529.0 22.025
2530.0 24.118
2533.0 25.98
2534.0 24.836
2536.0 25.39
2541.0 25.184
2544.0 24.559
2545.0 27.126
2547.0 24.452
2548.0 26.219
2550.0 26.348
2551.0 25.517
2553.0 24.906
2556.0 23.72
2558.0 24.798
2561.0 25.755
2563.0 21.256
2568.0 27.098
2570.0 24.296
2571.0 25.981
2575.0 25.666
2582.0 25.384
2585.0 26.598
2587.0 27.298
2589.0 25.089
2595.0 26.125
2596.0 27.566
2598.0 25.637
2599.0 24.682
2600.0 26.456
2602.0 26.423
2616.0 24.956
2617.0 25.6
2618.0 25.891
2619.0 23.74
2620.0 27.012
2621.0 26.093
2623.0 27.974
2625.0 22.544
2634.0 26.332
2635.0 26.804
2639.0 23.279
2645.0 24.361
2648.0 22.279
2650.0 29.07
2655.0 26.797
2656.0 25.155
2661.0 26.237
2668.0 24.674
2669.0 27.443
2684.0 23.931
2688.0 26.099
2690.0 28.225
2691.0 26.198
2692.0 27.104
2696.0 26.111
2700.0 27.747
2702.0 26.628
2703.0 25.873
2711.0 25.918
2713.0 22.997
2718.0 26.679
2722.0 27.642
2724.0 24.936
2732.0 26.639
2738.0 24.782
