# object_id cluster_number
615 1
894 11
1208 14
1227 3
1435 4
1532 1
1558 15
1576 6
1590 1
1597 14
1863 6
1923 9
2563 3
2648 1
3055 8
4956 14
5065 1
5150 14
5233 11
5237 9
5393 14
5493 11
5588 13
5610 1
5636 3
5660 4
5764 0
5878 1
5880 9
5891 8
5990 11
6226 11
6263 13
6290 15
6320 14
6345 7
6433 1
6690 1
6901 0
6902 11
6962 9
7163 1
7192 14
7266 15
7469 13
7522 14
7532 1
7535 15
7586 4
7700 1
7716 15
7717 0
7737 0
7752 9
7776 15
7781 1
7868 6
7996 14
8080 9
8102 6
8124 1
8135 6
8184 14
8225 1
8234 4
8365 6
8447 0
8488 3
8564 1
8684 4
8724 4
8766 2
8914 15
9133 9
9280 4
9283 4
9488 8
9532 8
9569 0
9654 4
9692 7
9800 7
9947 6
10004 9
10034 8
10091 7
10114 14
10131 0
10219 10
10301 9
10382 1
10440 15
10448 6
10469 1
10521 14
10581 9
10592 15
10695 1
10954 15
10965 6
11028 9
11029 13
11098 11
11165 13
11228 3
11298 15
11368 13
11387 9
11431 4
11488 10
11615 6
11675 8
12150 4
12209 2
12242 15
12408 7
12754 6
12786 13
13162 10
13167 1
13265 11
13313 11
13629 0
13757 9
13808 1
13921 14
14477 14
14507 10
14620 9
14820 6
14865 9
14905 15
14931 6
15234 9
15272 9
15561 15
15634 7
15774 14
15957 11
16313 14
16523 15
16754 9
16821 14
16903 7
17020 15
17035 14
17123 1
17159 8
17283 3
17546 14
17741 10
17886 4
17927 3
18013 14
18032 4
18044 10
18050 0
18069 9
18247 15
18265 0
18350 14
18407 8
18598 15
18697 13
18817 4
19021 9
19603 4
19687 0
19733 3
19824 7
20266 9
20368 0
20547 15
20623 11
20660 10
20701 0
20771 14
20788 2
20822 15
20851 4
21036 4
21050 9
21104 9
21144 1
21193 15
21244 14
21294 0
21340 13
21378 1
21390 0
21446 9
21480 14
21489 0
21540 14
21601 15
21876 6
22164 9
22241 7
22268 6
22585 8
22644 0
22754 2
22884 2
22961 9
23288 8
23348 1
23358 4
23366 6
23606 5
23744 4
23781 7
23813 6
24079 15
24102 7
24265 8
24384 15
24385 1
24400 6
24439 6
24492 0
24528 10
24738 0
24767 10
24787 4
24897 10
24954 6
25237 6
25447 3
25459 4
25603 0
25607 13
25630 6
25716 8
25781 6
26055 10
26107 9
26172 8
26178 6
26256 2
26309 2
26318 15
26454 9
26507 6
26578 15
26677 13
26809 6
26852 0
26858 1
26878 2
27160 6
27219 9
27366 9
27423 0
27671 4
27709 4
27735 6
27736 6
27809 13
27831 1
27889 0
28246 0
28497 9
28940 8
29036 14
29106 6
29214 6
29506 10
29531 4
29583 4
29830 2
29861 4
30048 7
30216 2
30477 4
30694 7
30705 3
30741 15
30743 3
