# object_id cluster_number
615 9
894 29
1208 28
1227 26
1435 1
1532 25
1558 28
1576 9
1590 9
1597 42
1863 33
1923 9
2563 12
2648 25
3055 7
4956 0
5065 30
5150 42
5233 13
5237 48
5393 42
5493 6
5588 21
5610 22
5636 12
5660 45
5764 4
5878 25
5880 0
5891 45
5990 29
6226 6
6263 24
6290 0
6320 28
6345 28
6433 25
6690 25
6901 4
6902 6
6962 22
7163 25
7192 42
7266 28
7469 2
7522 0
7532 22
7535 0
7586 43
7700 47
7716 48
7717 27
7737 32
7752 29
7776 28
7781 47
7868 33
7996 28
8080 29
8102 48
8124 25
8135 9
8184 0
8225 22
8234 43
8365 8
8447 27
8488 12
8564 22
8684 30
8724 1
8766 34
8914 48
9133 22
9280 43
9283 25
9488 17
9532 45
9569 4
9654 30
9692 28
9800 27
9947 33
10004 22
10034 1
10091 28
10114 42
10131 27
10219 3
10301 6
10382 22
10440 15
10448 48
10469 47
10521 0
10581 48
10592 8
10695 22
10954 15
10965 9
11028 29
11029 2
11098 13
11165 24
11228 26
11298 29
11368 41
11387 29
11431 30
11488 7
11615 33
11675 7
12150 30
12209 34
12242 28
12408 28
12754 33
12786 34
13162 40
13167 25
13265 29
13313 22
13629 20
13757 48
13808 48
13921 0
14477 27
14507 40
14620 22
14820 4
14865 22
14905 15
14931 9
15234 29
15272 29
15561 8
15634 8
15774 42
15957 6
16313 0
16523 15
16754 29
16821 0
16903 27
17020 0
17035 29
17123 9
17159 37
17283 26
17546 42
17741 40
17886 43
17927 26
18013 42
18032 1
18044 3
18050 4
18069 29
18247 0
18265 4
18350 42
18407 31
18598 28
18697 31
18817 9
19021 48
19603 30
19687 32
19733 3
19824 28
20266 29
20368 31
20547 0
20623 6
20660 17
20701 20
20771 42
20788 21
20822 0
20851 30
21036 30
21050 22
21104 29
21144 25
21193 0
21244 28
21294 27
21340 38
21378 29
21390 33
21446 22
21480 29
21489 19
21540 0
21601 0
21876 33
22164 22
22241 8
22268 33
22585 31
22644 24
22754 2
22884 21
22961 29
23288 19
23348 48
23358 9
23366 33
23606 46
23744 9
23781 28
23813 9
24079 29
24102 27
24265 1
24384 27
24385 25
24400 4
24439 4
24492 24
24528 40
24738 20
24767 31
24787 19
24897 34
24954 9
25237 9
25447 26
25459 43
25603 32
25607 24
25630 33
25716 17
25781 33
26055 40
26107 48
