# object_id cluster_number
615 2
830 2
893 2
894 2
937 2
946 2
996 2
1058 1
1062 0
1135 2
1136 1
1208 2
1227 0
1239 0
1349 2
1435 0
1532 2
1536 2
1558 2
1576 2
1586 2
1590 2
1597 2
1606 2
1674 2
1757 2
1761 2
1821 2
1863 2
1923 2
1974 2
2031 2
2215 2
2292 2
2482 0
2529 0
2563 0
2625 2
2639 2
2648 2
2752 2
2846 2
2874 2
2893 0
3055 0
3160 2
3337 2
3354 2
3550 2
3658 2
4003 2
4198 1
4386 2
4393 2
4566 0
4613 2
4807 2
4828 0
4891 2
4927 2
4956 2
5018 2
5056 2
5065 2
5109 2
5112 2
5150 2
5233 1
5234 2
5237 2
5365 0
5393 2
5440 2
5441 0
5493 2
5501 2
5573 2
5575 2
5586 2
5588 0
5597 2
5603 2
5610 2
5636 0
5660 0
5764 0
5795 2
5807 2
5839 2
5845 2
5859 2
5878 1
5880 2
5891 0
5984 2
5985 2
5990 2
6040 2
6173 2
6178 2
6198 2
6226 2
6263 0
6290 2
6298 2
6320 2
6344 2
6345 2
6433 2
6439 2
6581 2
6585 2
6639 2
6663 2
6690 2
6722 2
6747 2
6757 0
6788 2
6870 2
6901 0
6902 2
6962 2
6987 2
7163 2
7176 0
7192 2
7243 2
7266 2
7276 2
7294 2
7313 2
7334 2
7469 0
7478 1
7494 2
7506 0
7514 2
7522 2
7532 2
7535 2
7537 2
7548 2
7570 2
7586 2
7665 2
7700 2
7716 1
7717 2
7737 0
7752 2
7776 2
7781 1
7868 2
7871 0
7887 1
7899 2
7996 2
7999 2
8015 2
8072 2
8080 2
8100 2
8102 0
8124 2
8135 1
8160 2
8184 2
8224 1
8225 2
8234 2
8236 2
8309 1
8338 1
8365 2
8417 2
8447 2
8488 0
8491 2
8534 2
8564 2
8579 2
8617 2
8684 0
8706 2
8719 2
8724 0
8766 0
8783 0
8865 0
8914 2
9133 2
9194 2
9280 0
9283 0
9308 0
9325 2
9390 2
9415 2
9419 1
9465 2
9468 2
9488 0
9528 0
9532 0
9569 0
9593 1
9648 2
9654 1
9692 2
9746 1
9767 0
9800 2
9884 2
9947 2
10004 2
10019 0
10021 2
10034 0
10052 2
10056 2
