# object_id cluster_number
615 6
830 2
893 2
894 2
937 2
946 2
996 2
1058 6
1062 4
1135 2
1136 6
1208 2
1227 0
1239 4
1349 2
1435 4
1532 2
1536 2
1558 2
1576 6
1586 2
1590 6
1597 2
1606 2
1674 6
1757 2
1761 6
1821 2
1863 6
1923 6
1974 2
2031 2
2215 2
2292 2
2482 4
2529 0
2563 0
2625 2
2639 2
2648 2
2752 2
2846 2
2874 6
2893 4
3020 2
3055 0
3160 2
3337 6
3354 2
3550 2
3658 2
4003 2
4198 6
4386 2
4393 2
4566 4
4613 2
4668 2
4807 2
4828 4
4891 2
4927 6
4956 2
5018 2
5056 3
5065 6
5079 3
5109 6
5112 6
5150 2
5233 2
5234 2
5237 2
5365 4
5393 3
5440 3
5441 4
5493 2
5501 2
5573 2
5575 2
5586 6
5588 4
5597 2
5603 2
5610 2
5636 0
5660 4
5755 3
5764 6
5795 2
5807 2
5839 3
5845 2
5859 2
5878 6
5880 2
5891 0
5974 2
5984 3
5985 2
5990 2
6040 2
6173 2
6178 2
6198 2
6226 2
6227 3
6263 4
6290 2
6298 2
6313 2
6320 2
6344 2
6345 6
6433 6
6439 2
6581 2
6585 2
6639 6
6663 2
6690 6
6704 2
6722 2
6747 2
6757 4
6788 2
6870 2
6901 4
6902 2
6962 2
6987 2
7163 6
7176 4
7192 2
7243 2
7266 2
7276 2
7294 2
7313 2
7334 2
7469 0
7478 6
7494 2
7506 0
7514 3
7522 2
7532 6
7535 6
7537 2
7548 2
7570 2
7586 6
7665 2
7700 2
7716 6
7717 6
7737 4
7752 2
7776 2
7781 6
7868 6
7871 4
7887 6
7899 2
7996 2
7999 2
8015 2
8072 2
8080 2
8100 2
8102 4
8124 6
8135 6
8160 2
8184 2
8224 6
8225 2
8234 6
8236 2
8309 6
8338 6
8365 2
8417 6
8447 6
8488 0
8491 2
8534 6
8564 6
8579 2
8617 6
8684 6
8706 2
8719 2
8722 2
8724 4
8766 4
8783 0
8865 0
8914 2
9133 2
9194 2
9280 6
9283 6
9308 4
9325 2
9390 2
9415 2
9419 6
9465 6
9468 2
9488 0
9528 0
9532 0
9569 6
9593 6
9648 2
9654 6
9692 6
9746 6
9767 0
9800 6
9884 2
9947 6
10004 2
10019 4
10021 2
10034 0
10052 2
10056 2
10091 2
10114 2
10122 2
10131 2
10199 2
10219 0
10258 2
10259 2
10268 3
10301 6
10373 3
10382 6
10440 2
10447 6
10448 2
10469 6
10472 2
10478 6
10518 4
10521 2
10527 2
10581 2
10592 2
10603 2
10673 0
10691 2
10695 2
10697 3
10716 6
10736 2
10738 6
10753 4
10783 2
10845 2
10868 2
10880 2
10885 2
10938 6
10954 2
10963 2
10965 4
10986 6
10994 2
11000 2
11019 6
11028 2
11029 6
11030 2
11068 6
11098 2
11118 2
11165 6
11228 0
11298 2
11329 6
11350 2
11358 2
11367 6
11368 4
11387 2
11401 2
11416 2
11420 3
11431 4
11462 6
11463 2
11486 2
11488 0
11538 2
11544 2
11546 2
11598 6
11600 2
11615 6
11647 2
11675 4
11708 2
11726 2
11774 2
11824 2
11866 2
11879 4
11891 2
11987 2
12026 4
12031 2
12150 4
12209 4
12216 4
12223 6
12234 2
12242 2
12286 2
12333 2
12374 2
12408 6
12523 2
12626 6
12721 3
12733 2
12743 2
12754 6
12786 4
12889 2
12973 4
13001 6
13027 2
13098 2
13114 4
13162 4
13167 6
13177 6
13265 2
13268 2
13313 2
13331 3
13332 2
13386 2
13399 2
13461 2
13513 2
13553 2
