# object_id x_pix y_pix cluster_number
303 4090.91 246.675 1
333 4012.08 253.775 3
471 4087.81 274.552 5
472 4128.43 274.787 2
491 4127.46 278.255 1
515 4068.05 280.988 1
545 4106.58 285.365 5
564 4142.91 287.502 5
565 4123.82 287.542 1
587 4070.76 290.111 1
612 4063.85 292.966 2
615 4019.69 293.141 3
691 4087.18 301.606 2
738 4189.47 306.642 2
746 4089.21 307.656 1
747 3821.39 307.704 2
780 4186.12 312.41 5
784 4129.22 312.665 2
795 4179.55 314.684 5
805 4044.87 315.71 1
826 4147.07 317.575 2
830 4138.72 317.888 5
838 4131.4 318.443 1
842 4130.34 318.651 2
865 4163.13 320.558 1
882 4042.47 322.362 5
888 4162.11 322.77 2
893 4144.34 323.528 2
894 3804.58 323.588 1
899 3911.92 324.104 0
913 4025.63 325.541 1
929 4155.96 327.18 1
937 4125.72 327.724 2
942 4099.74 328.052 1
946 4144.33 328.663 2
948 4153.29 328.85 2
951 4115.9 328.986 2
987 4151.8 332.826 5
996 3514.34 334.005 2
1003 4154.11 334.284 1
1011 4160.72 334.899 2
1040 4095.6 338.04 1
1058 4144.06 339.512 3
1059 4036.28 339.571 2
1062 4119.18 339.724 3
1074 4078.21 340.753 1
1081 4179.73 340.975 3
1108 4045.88 343.499 5
1110 3260.67 343.732 5
1113 4157.7 343.933 1
1135 4177.23 345.74 5
1136 4180.71 345.82 3
1149 4101.67 346.777 2
1202 4090.01 351.221 2
1208 4179.17 351.63 2
1239 3394.34 354.272 3
1267 4185.12 356.32 2
1272 4113.46 356.989 1
1283 3357.99 357.855 2
1291 4187.51 358.027 1
1300 3179.5 359.036 3
1303 3383.43 359.094 1
1314 4153.72 360.109 2
1341 4156.27 362.97 3
1347 4164.14 363.603 2
1349 4150.01 363.869 1
1358 3604.28 364.582 5
1367 4180.99 365.302 1
1369 4189.38 365.43 1
1375 3760.0 365.965 2
1379 3135.45 366.75 3
1395 4010.52 368.16 3
1398 4166.12 368.432 3
1403 4199.35 368.823 1
1422 4175.84 370.201 3
1435 4185.39 371.538 4
1446 4164.57 372.826 2
1451 4156.82 373.151 2
1474 4134.92 374.622 2
1486 3109.95 376.079 1
1512 3988.55 377.622 0
1526 3077.72 378.936 2
1531 4102.58 378.952 2
1532 4181.5 379.009 0
1536 3918.13 379.537 2
1537 3308.69 379.752 1
1558 4015.93 381.414 3
1560 3101.68 381.622 5
1567 3027.69 382.453 2
1576 3989.28 383.114 0
1579 4134.25 383.232 1
1586 3966.11 383.743 5
1590 3968.74 383.913 5
1592 4170.92 383.937 1
1597 4065.76 384.672 1
1600 3305.85 384.925 2
1602 3957.36 385.054 0
1606 3983.36 385.714 1
1613 4097.22 386.044 2
1617 4098.69 386.321 2
1621 4110.75 386.752 2
1625 3193.49 387.315 5
1649 4099.9 388.346 2
1662 3353.1 389.136 1
1665 4094.75 389.494 2
1668 3137.67 389.721 2
1674 3809.14 390.319 0
1678 3910.42 390.629 1
1681 3960.73 390.82 3
1701 4196.73 391.849 1
1720 4166.01 393.592 1
1723 3151.29 394.149 2
1726 3971.69 394.177 1
1741 4087.75 395.265 1
1742 3367.62 395.426 1
1750 3026.32 396.04 2
1756 4161.12 396.403 1
1757 4179.86 396.573 2
1761 4109.32 396.885 0
1771 4092.87 397.483 2
1798 4087.76 401.018 1
1814 4145.98 401.839 2
1821 3444.02 402.433 3
1835 4190.9 403.27 1
1847 3386.21 403.88 2
1849 4205.04 403.986 3
1863 4140.81 404.747 0
1868 4183.7 405.062 5
1872 3118.82 405.579 2
1883 3125.42 406.333 2
1912 3980.66 408.728 2
1916 4162.84 408.944 3
1923 4085.21 409.65 0
1930 3301.98 410.19 2
1934 3535.36 410.287 5
1957 3102.53 411.443 1
1962 4140.97 411.561 2
1974 4021.97 412.367 1
1991 4189.21 413.267 1
1997 2925.5 413.753 2
2023 3541.19 415.951 2
2031 4206.68 416.058 3
2054 4132.1 417.755 1
2067 3020.9 418.457 1
2093 2984.74 420.15 2
2134 4135.0 422.169 2
2146 3403.05 422.971 1
2161 4057.94 424.101 3
2174 4186.53 425.06 2
2208 2964.38 427.146 5
2215 4193.08 428.076 3
2235 3918.51 429.944 1
2250 4203.53 431.136 3
2292 3898.65 433.772 2
2297 3948.49 434.082 0
2312 4126.03 435.11 2
2314 3194.52 435.309 3
2323 4171.78 435.707 5
2324 3000.27 435.976 5
2329 3915.23 436.35 1
2342 2988.6 437.59 2
2350 3540.51 437.89 1
2369 3520.02 439.471 2
2380 2830.25 440.125 1
2385 4064.22 440.414 3
2388 4170.64 440.465 5
2407 4072.01 441.83 3
2414 2928.26 442.413 2
2468 4167.58 446.213 2
2470 3402.32 446.425 1
2472 3992.46 446.574 3
2479 4186.14 446.947 2
2482 3516.88 447.177 0
2485 2983.38 447.476 1
2526 2816.65 450.634 5
2530 2858.53 450.999 2
2556 4119.68 452.413 1
2558 4138.43 452.525 1
2582 3330.69 454.215 2
2625 3843.52 456.615 3
2639 3093.47 457.607 3
2648 3847.04 458.258 1
2668 3287.3 459.399 2
2684 3084.48 460.533 1
2724 3406.21 463.093 1
2738 3919.24 463.801 1
2752 3513.85 464.642 5
2757 3343.35 465.07 3
2770 3306.47 465.95 2
2785 2935.97 466.551 1
2786 3753.43 466.477 5
2801 3037.14 467.583 2
2818 3115.59 468.463 1
2819 3136.47 468.468 2
2821 4044.47 468.557 1
2822 3469.69 468.718 1
2827 3450.42 468.841 2
2846 3223.45 469.994 5
2865 3070.32 471.351 1
2874 2441.53 472.202 4
2893 2976.63 472.996 4
2907 3820.43 474.239 3
2936 2784.27 476.25 2
2942 3949.38 476.748 1
2955 4010.35 477.655 3
2971 2828.79 478.573 1
3020 3085.94 481.392 2
3039 4182.27 482.883 3
3044 3146.99 483.398 1
3045 2833.2 483.463 2
3048 2965.61 483.487 1
3059 2828.35 484.342 2
3096 3390.95 486.229 2
3117 3568.12 487.275 1
3160 3977.04 489.577 3
3171 2828.71 490.426 2
3202 2910.58 491.973 2
3220 2119.97 493.315 0
3222 2960.62 493.512 2
3235 3556.44 494.12 2
3238 2879.89 494.292 1
3240 3105.15 494.511 1
3248 2835.24 494.929 2
3251 3290.55 495.06 1
3272 2854.34 496.404 2
3337 4219.36 500.014 4
3345 2129.51 500.53 1
3354 3557.19 500.779 1
3372 3500.26 502.296 0
3410 3398.25 504.097 2
3461 3117.42 506.948 3
3490 3898.82 509.05 3
3550 3614.02 512.891 2
3557 3672.82 513.37 3
3559 2844.78 513.583 2
3597 3085.05 515.105 5
3603 2953.6 515.511 2
3612 3410.59 515.927 1
3619 3148.68 516.176 5
3658 4201.89 518.028 2
3662 3168.46 518.49 5
3689 3064.72 519.797 1
3704 3032.48 520.499 1
3825 2869.97 526.142 2
3842 3386.57 526.722 1
3854 3571.5 527.373 2
3867 3320.23 527.986 2
3916 3567.05 530.389 2
3921 2826.15 530.693 5
3930 3370.85 531.201 3
3941 3092.37 532.069 1
3954 3891.26 532.451 0
3962 2838.23 532.995 1
3969 2886.91 533.53 3
4003 2843.54 535.572 1
4004 2854.08 535.578 1
4012 2959.61 535.913 2
4024 1690.47 536.43 1
4052 2840.5 537.798 2
4096 2915.1 540.026 2
4122 3315.26 541.379 3
4198 2855.26 544.871 5
4207 4117.45 544.908 2
4213 2981.39 545.398 2
4249 3493.57 547.605 1
4263 1573.54 548.332 1
4266 2955.06 548.487 2
4280 2848.27 549.54 2
4320 2907.26 551.498 2
4325 2809.84 551.693 1
4332 2935.85 552.02 2
4346 2809.13 552.5 2
4371 2881.57 553.619 2
4386 2964.52 554.234 2
4387 2978.13 554.25 1
4393 4097.46 554.601 1
4397 3640.25 554.792 5
4405 2446.62 555.554 3
4406 1610.79 555.539 2
4425 2876.84 556.552 5
4434 1637.84 556.776 2
4444 1530.43 557.196 0
4445 3082.7 557.251 3
4450 3336.5 557.521 1
